,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/02/10,17:46:04,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,111/02/10,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:111/2/10~111/2/10 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 HKD 200,000,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 廣發銀行 China Guangfa Bank Co., Ltd.。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件: 依合約辦理。 重要約定事項: 依合約辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 最終審核單位核定，相關條件依合約及一般市場慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依2/9之匯率計算(HKD 1 = NTD 3.570)。",2891
1,1,111/02/11,18:22:55,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告 本公司暨主要子公司111年度一月份自結盈餘,第 51款,111/02/11,1.事實發生日:111/02/11 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司111年度一月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         一月損益 ----------------------------------------------------- 公司別          合併    母公司      稅後EPS(元)                 稅前    業主稅後 中信金控        79.94   66.85       0.34 中國信託銀行    27.35   21.56       0.15 台灣人壽        50.71   44.09       0.71  註：累計1月不含外匯價格變動準備金之稅後EPS(元) 中信金控       0.37 台灣人壽       0.78,2891
2,1,111/02/18,16:16:48,邱雅玲,資深副總經理,(02)3327-7777,"代台灣人壽公告 核准投資LCP X (Offshore), L.P.",第 24款,111/02/18,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: LCP X (Offshore), L.P.；為私募基金 2.事實發生日:111/02/18 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、不超過美元30,000,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: Lexington Associates X, L.P.、非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 交付或付款條件（含付款期間及金額）：依合約規定辦理； 契約限制條款及其他重要約定事項(註一)：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理； 決策單位：依本公司核決權限 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不適用、不超過美元30,000,000元、預計約0.2%、無 子公司：無持有此交易證券 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例1.03%、佔歸屬於母公司業主之權益比例16.76%、 營運資金：不適用 15.經理人及經紀費用: 不適用 16.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 17.本次交易表示異議董事之意見: 不適用 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:否 22.會計師事務所名稱: 青田會計師事務所 23.會計師姓名: 許明雄 24.會計師開業證書字號: 北市會證字第3723號 25.其他敘明事項: 無",2891
3,2,111/02/18,16:18:23,邱雅玲,資深副總經理,(02)3327-7777,"代台灣人壽公告 核准投資Lead Edge Capital VI, LP",第 24款,111/02/18,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: Lead Edge Capital VI, LP；為私募基金 2.事實發生日:111/02/18 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、不超過美元5,000,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: Lead Edge Capital Partners VI, LLC、非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 交付或付款條件（含付款期間及金額）：依合約規定辦理； 契約限制條款及其他重要約定事項(註一)：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理； 決策單位：依本公司核決權限 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不適用、不超過美元5,000,000元、預計約0.33%、無 子公司：無持有此交易證券 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例1.02%、佔歸屬於母公司業主之權益比例16.59%、 營運資金：不適用 15.經理人及經紀費用: 不適用 16.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 17.本次交易表示異議董事之意見: 不適用 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:不適用 22.會計師事務所名稱: 不適用 23.會計師姓名: 不適用 24.會計師開業證書字號: 不適用 25.其他敘明事項: 無",2891
4,9,111/02/25,16:56:20,邱雅玲,資深副總經理,(02)3327-7777,(補充110/10/01公告)中信金控代子公司台灣人壽保險股份 有限公司公告處分台灣之星電信股份有限公司普通股,第 20款,110/10/01,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 台灣之星電信股份有限公司普通股 2.事實發生日:110/10/1~110/10/1 3.交易單位數量、每單位價格及交易總金額: (1)交易數量：150,000,000股；每單位價格：新台幣9.2元 (2)交易數量：75,000,000股；每單位價格：新台幣10元 (3)交易總金額：新台幣21.3億元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 頂安開發股份有限公司、非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 處分損失新台幣1.2億元 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件(含付款期間及金額)：依合約規定辦理； 交割對象：頂友投資有限公司（非利關人） 契約限制條款及其他重要約定事項：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理 決策單位：依本公司核決權限 11.取得或處分有價證券標的公司每股淨值:                   4.16元 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：0股、新台幣0元、0%、無 子公司：無持有此交易證券 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 占總資產比例24.40% 占歸屬於母公司業主權益之比例380.89% 營運資金:不適用 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 16.本次交易表示異議董事之意見: 不適用 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:否 21.會計師事務所名稱: 信佑聯合會計師事務所 22.會計師姓名: 林昶佑 23.會計師開業證書字號: 金管會證字第4562號 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 過去一年交易：無 預計未來一年內交易：依本公司投資決策決定 27.資金來源: 保險業可運用資金 28.其他敘明事項: 無",2891
5,2,111/02/25,17:35:46,邱雅玲,資深副總經理,(02)3327-7777,代子公司LH Financial Group Public Company Limited 公告年度股東會日期,第 17款,111/02/25,"1.董事會決議日期:111/02/25 2.股東會召開日期:111/04/20 3.股東會召開地點:Sathorn Meeting Room, 20th floor, No. 11 Q. House Sathorn Building, South Sathon Road, Thungmahamek, Sathon, Bangkok 10120 4.召集事由一、報告事項:年中股利發放 5.召集事由二、承認事項:2021年度股東會會議記錄、2021年年報 6.召集事由三、討論事項:2021年財務報表、2021年盈餘分配、董事薪酬、 2022年委任會計師查核簽證財務報表 7.召集事由四、選舉事項:董事選任案 8.召集事由五、其他議案:不適用 9.召集事由六、臨時動議:不適用 10.停止過戶起始日期:111/03/14 11.停止過戶截止日期:111/03/14 12.其他應敘明事項:不適用",2891
6,3,111/02/25,17:36:59,邱雅玲,資深副總經理,(02)3327-7777,代子公司Land and Houses Bank Public Company Limited 公告年度股東會日期,第 17款,111/02/25,"1.董事會決議日期:111/02/25 2.股東會召開日期:111/03/21 3.股東會召開地點:Board Meeting Room, 5th floor, No. 1 Q. House Lumpini Building, South Sathon Road, Thungmahamek, Sathon, Bangkok 10120 4.召集事由一、報告事項:不適用 5.召集事由二、承認事項:No. 1/2021臨時股東會會議記錄、2021年年報 6.召集事由三、討論事項:2021年財務報表、2021年盈餘分配、董事薪酬、 2022年委任會計師查核簽證財務報表 7.召集事由四、選舉事項:董事選任案 8.召集事由五、其他議案:不適用 9.召集事由六、臨時動議:不適用 10.停止過戶起始日期:NA 11.停止過戶截止日期:NA 12.其他應敘明事項:不適用",2891
7,4,111/02/25,17:37:48,邱雅玲,資深副總經理,(02)3327-7777,代子公司Land and Houses Securities Public Company Limited公告年度股東會日期,第 17款,111/02/14,"1.董事會決議日期:111/02/14 2.股東會召開日期:111/04/07 3.股東會召開地點:Sathorn Meeting Room, 20th floor, No. 11 Q. House Sathorn Building, South Sathon Road, Thungmahamek, Sathon, Bangkok 10120 4.召集事由一、報告事項:不適用 5.召集事由二、承認事項:2021年度股東會會議記錄、2021年年報 6.召集事由三、討論事項:2021年財務報表、2021年盈餘分配、董事薪酬、 2022年委任會計師查核簽證財務報表 7.召集事由四、選舉事項:董事選任案 8.召集事由五、其他議案:不適用 9.召集事由六、臨時動議:不適用 10.停止過戶起始日期:NA 11.停止過戶截止日期:NA 12.其他應敘明事項:不適用",2891
8,1,111/02/25,17:45:26,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行(股)公司 公告董事會決議擬處分大台北地區不動產,第 51款,111/02/25,1.事實發生日:111/02/25 2.公司名稱:中國信託商業銀行股份有限公司 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:為本公司100%持有之子公司 5.發生緣由:中國信託商業銀行(股)公司公告擬處分大台北地區不動產 6.因應措施:無 7.其他應敘明事項:無,2891
9,5,111/02/25,17:47:04,邱雅玲,資深副總經理,(02)3327-7777,中信金控代子公司LH Financial Group Public Company Limited公告董事會決議110年度盈餘分配議案,第 14款,111/02/25,"1.董事會決議日期:111/02/25 2.發放股利種類及金額:下半年配發現金股利泰銖211,836,606.00元， 每股現金股利泰銖0.01元。 3.其他應敘明事項:110年度盈餘配發現金股利合計泰銖847,346,423.82元， 每股現金股利泰銖0.04元。上半年分派現金股利泰銖 635,509,817.82元， 下半年分派現金股利泰銖211,836,606.00元(每股現金股利泰銖0.01元)。",2891
