,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/11/03,15:23:13,高麗雪,資深副總經理,(02)3327-7777,本公司將於111年11月08日參加Goldman Sachs舉辦之投資人 說明會(Goldman Sachs Taiwan Corporate Day),第 12款,111/11/08,符合條款第四條第XX款：12 事實發生日：111/11/08 1.召開法人說明會之日期：111/11/08 2.召開法人說明會之時間：09 時 00 分  3.召開法人說明會之地點：台北 4.法人說明會擇要訊息：本公司將於111年11月08日參加Goldman Sachs舉辦之投資人說明會(Goldman Sachs Taiwan Corporate Day) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
1,2,111/11/03,15:49:10,高麗雪,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,111/11/03,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:111/11/3~111/11/3 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD 81,000,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Bank of China Limited, Singapore Branch、 Bank of China Ltd., Grand Cayman Branch、Abu Dhabi Commercial Bank PJSC、 台灣銀行、台北富邦商業銀行、彰化商業銀行、玉山商業銀行、 SBI (Mauritius) Limited、第一商業銀行、華南商業銀行、臺灣土地銀行、 合作金庫銀行、Afrasia Bank Limited、上海商業儲蓄銀行、Chiba Bank。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件: 依合約辦理。 重要約定事項: 依合約辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依合約及一般市場慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依11/1之匯率計算(USD 1 = NTD 32.119)。",2891
2,2,111/11/08,17:28:14,高麗雪,資深副總經理,(02)3327-7777,代子公司中國信託綜合證券(香港)有限公司 CTBC Asia Limited公告董事異動,第 6款,111/11/08,1.發生變動日期:111/11/08 2.法人名稱:中國信託綜合證券股份有限公司 3.舊任者姓名:鄭偉智 4.舊任者簡歷:中國信託綜合證券(香港)有限公司CTBC Asia Limited董事 5.新任者姓名:賴朝隆 6.新任者簡歷:中國信託綜合證券(香港)有限公司CTBC Asia Limited副總 7.異動原因:業務需要 8.原任期（例xx/xx/xx至xx/xx/xx）:不適用 9.新任生效日期:111/11/09 10.其他應敘明事項:待香港證監會核准後生效,2891
3,1,111/11/08,17:29:39,高麗雪,資深副總經理,(02)3327-7777,公告子公司台灣彩券股份有限公司董事會代行股東會 重要決議事項,第 18款,111/11/08,1.股東常會日期:111/11/08 2.重要決議事項一、盈餘分配或盈虧撥補:無 3.重要決議事項二、章程修訂:通過本公司章程部分條文修正案 4.重要決議事項三、營業報告書及財務報表:無 5.重要決議事項四、董監事選舉:無 6.重要決議事項五、其他事項:無 7.其他應敘明事項:依金融控股公司法規定由董事會代行股東會職權,2891
4,3,111/11/08,18:52:27,高麗雪,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告 本公司暨主要子公司111年度十月份自結盈餘,第 51款,111/11/08,1.事實發生日:111/11/08 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司111年度十月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         十月損益            累計一~十月損益 --------------------------------------------------------------------------- 公司別          合併    母公司      合併     母公司    稅後EPS(元)                 稅前    業主稅後    稅前     業主稅後 中信金控        -22.56  -33.83      494.05   336.66     1.67 中國信託銀行     19.73   13.89      386.77   302.91     2.05 台灣人壽        -39.90  -44.01       98.17   56.19      0.90  註：累計1-10月不含外匯價格變動準備金之稅後EPS(元) 中信金控       2.23 台灣人壽       2.66,2891
5,1,111/11/15,15:16:21,高麗雪,資深副總經理,(02)3327-7777,公告本公司將於111年11月18日召開111年度第三季法人說明會,第 12款,111/11/18,符合條款第四條第XX款：12 事實發生日：111/11/18 1.召開法人說明會之日期：111/11/18 2.召開法人說明會之時間：14 時 00 分  3.召開法人說明會之地點：中文線上法說(14:00-15:00)；英文電話法說(17:00-18:00) 4.法人說明會擇要訊息：公布111年度第三季營運概況 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
6,2,111/11/15,17:25:34,高麗雪,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,111/11/15,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:111/11/15~111/11/15 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 US$ 57,142,857.15。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: China CITIC Bank International Limited,  Shanghai Pudong Development Bank Co., Ltd. (Hong Kong Branch), Luso International Banking Ltd. 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件: 依合約辦理。 重要約定事項: 依合約辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依合約及一般市場慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依11/11之匯率計算(USD 1 = NTD 31.389)。",2891
7,3,111/11/15,17:26:15,高麗雪,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,111/11/15,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:111/11/15~111/11/15 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 HKD100,000,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 京城商業銀行。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件: 依合約辦理。 重要約定事項: 依合約辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依合約及一般市場慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依11/11之匯率計算(HKD 1 = NTD 4.005)。",2891
8,4,111/11/15,18:34:03,高麗雪,資深副總經理,(02)3327-7777,公告本公司向關係人取得使用權資產,第 20款,111/11/15,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 臺北市南港區經貿二路168號7.26.27.28樓部分辦公場地 2.事實發生日:111/11/15~111/11/15 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 租賃面積: (1)不含傢俱之辦公空間: 25.73坪 (2)含傢俱之辦公空間: 24.15坪 (3)含傢俱之主管辦公室:15.78坪 單位價格: (1)不含傢俱之辦公空間每坪租金每個月為新臺幣2,080元 (2)含傢俱之辦公空間每坪租金每個月為新臺幣2,130元 (3)含傢俱之主管辦公室每坪租金每個月為新臺幣2,220元 租金金額:每個月新臺幣139,990元 使用權資產金額：新臺幣1,889,865元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：中國信託商業銀行股份有限公司 與關係人之關係：為本公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：合署辦公，發揮集團最大綜效，此租賃物 件交通位置、坪數大小等條件符合公司業務上整體發展的需求。 前次移轉之所有人：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件：每三個月付一次，每次支付新臺幣419,970元 租期:111/11/16~112/12/31 限制條款：中途解約除雙方另有約定外，房舍租賃須於三個月前書面通知。 其他重要約定：無。 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 價格決定之參考依據：不動產估價師事務所出具之租金估價報告及參酌行 政院公布之什項設備分類明細表 決策單位: 由交易單位核決權限主管核決 10.專業估價者事務所或公司名稱及其估價金額: 全力不動產估價師事務所:租金單價每坪每月新台幣2,110元(不含傢俱) 11.專業估價師姓名: 魏世青 12.專業估價師開業證書字號: (100)桃市估字第000031號(換發) 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 合署辦公，發揮集團最大綜效，此租賃物件交通位置、坪數大小等條件 符合公司業務上整體發展的需求 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: NA 25.監察人承認或審計委員會同意日期: NA 26.本次交易係向關係人取得不動產或其使用權資產:是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2891
9,5,111/11/15,18:36:04,高麗雪,資深副總經理,(02)3327-7777,公告本公司向關係人處分使用權資產(補充111/07/21公告),第 20款,111/11/15,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 臺北市南港區經貿二路168號4.5.7.12.19.20.21.22.25.26.27.28.29樓部分辦公 場地 臺北市南港區經貿二路188號4.6樓部分辦公場地 2.事實發生日:111/11/15~111/11/15 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 租賃面積: (1)不含傢俱之辦公空間: 711.1坪變更為637.39坪 (2)含傢俱之辦公空間: 289.89坪變更為192.05坪 (3)含傢俱之主管辦公室: 183.05坪變更為151.49坪 單位價格: (1)不含傢俱之辦公空間每坪租金每個月為新臺幣2,080元 (2)含傢俱之辦公空間每坪租金每個月為新臺幣2,130元 (3)含傢俱之主管辦公室每坪租金每個月為新臺幣2,160~2,220元 租金金額: 原每個月新台幣2,500,937元變更為每個月為新台幣2,069,158元 使用權資產金額：原新台幣60,022,488元變更為新台幣49,659,792元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：中國信託商業銀行股份有限公司 與關係人之關係：為本公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：合署辦公，發揮集團最大綜效，此租賃物 件交通位置、坪數大小等條件符合公司業務上整體發展的需求。 前次移轉之所有人：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件：每三個月付一次，每次支付新臺幣7,502,811元變更為新台幣 6,207,474元 原租期:111/01/01~112/12/31 變動租期:111/11/16~112/12/31 限制條款：中途解約除雙方另有約定外，房舍租賃須於三個月前書面通知。 其他重要約定：無。 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 價格決定之參考依據：不動產估價師事務所出具之租金估價報告及參酌行 政院公布之什項設備分類明細表 決策單位: 由交易單位核決權限主管核決 10.專業估價者事務所或公司名稱及其估價金額: 全力不動產估價師事務所:租金單價每坪每月新台幣2,110元(不含傢俱) 11.專業估價師姓名: 魏世青 12.專業估價師開業證書字號: (100)桃市估字第000031號(換發) 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 合署辦公，發揮集團最大綜效，此租賃物件交通位置、坪數大小等條件 符合公司業務上整體發展的需求 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: NA 25.監察人承認或審計委員會同意日期: NA 26.本次交易係向關係人取得不動產或其使用權資產:是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2891
