,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/05/05,19:55:51,邱雅玲,資深副總經理,(02)3327-7777,代子公司LH Financial Group Public Company Limited 公告獨立董事任期屆滿,第 6款,111/05/01,1.發生變動日期:111/05/01 2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事   或自然人監察人）:獨立董事 3.舊任者職稱及姓名:Adul Vinaiphat先生 4.舊任者簡歷:LH Financial Group Public Company Limited獨立董事 5.新任者職稱及姓名:無 6.新任者簡歷:無 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:任期屆滿 9.新任者選任時持股數:不適用 10.原任期（例xx/xx/xx ~ xx/xx/xx）:109/06/15~111/04/30 11.新任生效日期:不適用 12.同任期董事變動比率:不適用 13.同任期獨立董事變動比率:不適用 14.同任期監察人變動比率:不適用 15.屬三分之一以上董事發生變動（請輸入是或否）:否 16.其他應敘明事項:依泰國央行規定獨立董事任期至多為9年,2891
1,2,111/05/05,19:56:41,邱雅玲,資深副總經理,(02)3327-7777,代子公司Land and Houses Bank Public Company Limited 公告獨立董事任期屆滿,第 6款,111/05/01,1.發生變動日期:111/05/01 2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事   或自然人監察人）:獨立董事 3.舊任者職稱及姓名:Somsak Assavapokee先生 4.舊任者簡歷:Land and Houses Bank Public Company Limited獨立董事 5.新任者職稱及姓名:無 6.新任者簡歷:無 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:任期屆滿 9.新任者選任時持股數:不適用 10.原任期（例xx/xx/xx ~ xx/xx/xx）:109/03/23~111/04/30 11.新任生效日期:不適用 12.同任期董事變動比率:不適用 13.同任期獨立董事變動比率:不適用 14.同任期監察人變動比率:不適用 15.屬三分之一以上董事發生變動（請輸入是或否）:否 16.其他應敘明事項:依泰國央行規定獨立董事任期至多為9年,2891
2,1,111/05/06,17:03:04,邱雅玲,資深副總經理,(02)3327-7777,"本公司將於111年05月11日參加Bank of America舉辦之投資人說明會(2022 APAC Financial, Real Estate Equity and Credit Conference)",第 12款,111/05/11,"符合條款第四條第XX款：12 事實發生日：111/05/11 1.召開法人說明會之日期：111/05/11 2.召開法人說明會之時間：10 時 00 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於111年05月11日參加Bank of America舉辦之投資人說明會(2022 APAC Financial, Real Estate Equity and Credit Conference) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2891
3,1,111/05/09,17:51:29,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告 本公司暨主要子公司111年度四月份自結盈餘,第 51款,111/05/09,1.事實發生日:111/05/09 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司111年度四月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         四月損益            累計一~四月損益 --------------------------------------------------------------------------- 公司別          合併    母公司      合併     母公司    稅後EPS(元)                 稅前    業主稅後    稅前     業主稅後 中信金控        46.38   34.38       257.05   197.30     1.01 中國信託銀行    26.73   19.14       124.45    93.49     0.63 台灣人壽        18.82   14.85       129.38   106.99     1.72  註：累計1-4月不含外匯價格變動準備金之稅後EPS(元) 中信金控       1.25 台灣人壽       2.47,2891
4,1,111/05/11,17:48:47,邱雅玲,資深副總經理,(02)3327-7777,公告子公司中國信託綜合證券(股)公司董事會代行股東會 重要決議事項,第 18款,111/05/11,1.股東臨時會日期:111/05/11 2.重要決議事項: (1)通過修訂本公司「公司章程」部分條文案 (2)通過修訂本公司「取得或處分資產處理程序」部分條文案 3.其他應敘明事項:董事會代行股東會職權,2891
5,3,111/05/11,18:29:35,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託綜合證券公告取得中國信託金融控股股份有限公司 一一一年度第二次無擔保普通公司債,第 20款,111/05/11,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 中國信託金融控股股份有限公司一一一年度第二次無擔保普通公司債 2.事實發生日:111/5/11~111/5/11 3.交易單位數量、每單位價格及交易總金額: 交易單位數量:於總金額不超過新臺幣47億元之範圍內決定之 每單位價格:依中國信託金融控股股份有限公司董事長或其指定之人決定之 交易總金額:不超過新臺幣47億元整 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 交易相對人:中國信託金融控股股份有限公司 與公司之關係: 中國信託綜合證券為中國信託金融控股股份有限公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 擔任中國信託金融控股股份有限公司一一一年度第二次無擔保普通公司債 募集及發行之承銷商 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件：於交割日一次付清 契約限制條款及其他重要約定事項：無 10.本次交易之決定方式、價格決定之參考依據及決策單位: 交易之決定方式：議價 價格決定之參考依據：市價 決策單位：經董事會決議通過並依內部核決權限辦理 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 數量：於總金額不超過新臺幣47億元之範圍內決定之 金額：不超過新臺幣47億元整 持股比例及權利受限情形：不適用 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 有價證券投資（含本次交易）占公司最近期財務報表中總資產比例:0.30% 有價證券投資（含本次交易）占歸屬於母公司業主之權益之比例:4.98% 營運資金:NT$9,001,488,000 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 因擔任公司債之承銷商而協助銷售及交割事宜 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 111/05/11 19.監察人承認或審計委員會同意日期: 111/05/11 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 不適用 27.資金來源: 營運資金 28.其他敘明事項: 無",2891
6,4,111/05/11,22:21:35,邱雅玲,資深副總經理,(02)3327-7777,代子公司台灣人壽保險股份有限公司公告受金管會裁罰案 之說明,第 39款,111/05/11,1.事實發生日:111/05/11 2.違規情形:台灣人壽保險股份有限公司辦理高齡金融消費者之招攬、核保作業，核 有違反保險法相關規定，依保險法第171條之1第5項規定，核處罰鍰新臺幣120萬 元，並依同法第149條第1項規定予以糾正 3.罰鍰金額:新臺幣120萬元 4.該主管機關之處分情形:核處罰鍰新臺幣120萬元及1項糾正 5.預計改善措施:將依金管會之意見進行改善 6.對公司營運之影響:無 7.其他應敘明事項:無,2891
7,1,111/05/12,14:52:03,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行印尼子行公告 年度股東會重要決議事項,第 18款,111/05/12,1.股東常會日期:111/05/12 2.重要決議事項一、盈餘分配或盈虧撥補:110年淨利全數轉為保留盈餘，不發放股利 3.重要決議事項二、章程修訂:不適用 4.重要決議事項三、營業報告書及財務報表:110年度財務報表 5.重要決議事項四、董監事選舉:選任以下四席董事 詹庭禎先生 黃志中先生 Imbang Jaya Mangkuto先生 Zairyanto Poedjiaty先生 6.重要決議事項五、其他事項: 由詹庭禎先生擔任新一屆董事長、 由Iwan Satawidinata先生續任新一屆總經理、 承認110年年報、 111年董事及經理人報酬、 111年會計師任命、 110年內部稽核執行報告 7.其他應敘明事項:不適用,2891
8,1,111/05/16,17:18:59,邱雅玲,資深副總經理,(02)3327-7777,公告本公司將於111年05月18日召開111年度第一季法人說明會,第 12款,111/05/18,符合條款第四條第XX款：12 事實發生日：111/05/18 1.召開法人說明會之日期：111/05/18 2.召開法人說明會之時間：14 時 00 分  3.召開法人說明會之地點：中文線上法說(14:00-15:00)；英文電話法說(17:00-18:00) 4.法人說明會擇要訊息：公布111年度第一季營運概況 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
9,2,111/05/16,17:20:53,邱雅玲,資深副總經理,(02)3327-7777,"代子公司中國信託創業投資(股)公司公告 決議投資WestCap Strategic Operator Fund II Offshore, L.P.",第 24款,111/05/16,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: WestCap Strategic Operator Fund II Offshore, L.P.；私募基金 2.事實發生日:111/05/16 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、不超過5,000,000美元(8%後進投資人利息另計) 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: WestCap Management, LLC，非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 交付或付款條件（含付款期間及金額）、契約限制條款：依合約規定辦理； 其他重要約定事項：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理； 決策單位：依本公司內部投資權限 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不適用、不超過5,000,000美元、預計不超過0.17%、無 子公司：無持有此交易證券 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例0.04%、佔歸屬於母公司業主之權益比例0.71%、 營運資金：不適用 15.經理人及經紀費用: 不適用 16.取得或處分之具體目的或用途: 長期投資 17.本次交易表示異議董事之意見: 不適用 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:不適用 22.會計師事務所名稱: 不適用 23.會計師姓名: 不適用 24.會計師開業證書字號: 不適用 25.其他敘明事項: 無",2891
