,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/03/04,17:52:10,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託產物保險股份有限公司公告董事會通過 總稽核異動案。,第 8款,110/03/04,1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運 長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核 主管或訴訟及非訟代理人）:內部稽核主管 2.發生變動日期:110/03/04 3.舊任者姓名、級職及簡歷:嚴並珠/中國信託產物保險股份有限公司，副總經理 4.新任者姓名、級職及簡歷:鄭秀娟/中國信託產物保險股份有限公司，副總經理 5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新 任」或「解任」）:職務調整 6.異動原因:業務需要 7.生效日期:俟主管機關核准後生效。 8.其他應敘明事項:110年3月4日起至主管機關核准前，總稽核職務由鄭秀娟代理。,2891
1,2,110/03/04,17:57:27,邱雅玲,資深副總經理,(02)3327-7777,本公司將於110年3月9日參加Citi舉辦之投資人說明會(Taiwan Corporate Day 2021),第 12款,110/03/09,符合條款第四條第XX款：12 事實發生日：110/03/09 1.召開法人說明會之日期：110/03/09 2.召開法人說明會之時間：09 時 00 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於110年3月9日參加Citi舉辦之投資人說明會 (Taiwan Corporate Day 2021) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
2,1,110/03/08,16:16:44,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告本公司暨主要子公司 110年度二月份自結盈餘,第 51款,110/03/08,1.事實發生日:110/03/08 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司110年度二月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         二月損益        累計一~二月損益 --------------------------------------------------------------------------- 公司別            稅前    稅後    稅前     稅後    稅後EPS(元) 中信金控          56.10   48.23   153.59   134.94   0.69 中國信託銀行      29.47   24.69    65.63    55.69   0.38 台灣人壽          23.30   20.31    80.35    72.66   1.30  註：累計1-2月不含外匯價格變動準備金之稅後EPS(元) 中信金控       0.65 台灣人壽       1.17,2891
3,1,110/03/15,16:34:47,邱雅玲,資深副總經理,(02)3327-7777,中信金控代子公司-中國信託證券投資信託(股)公司 公告董事會決議109 年度股利分派事項,第 14款,110/03/15,"1.董事會決議日期:110/03/15 2.發放股利種類及金額: 現金股利新臺幣165,994,261元(每股現金股利5.424649052288元)。 3.其他應敘明事項:不適用",2891
4,1,110/03/16,18:54:08,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司子公司-台灣彩券股份 有限公司董事會決議發放現金股利及法定盈餘公積現金發放,第 14款,110/03/16,"1.董事會決議日期:110/03/16 2.發放股利種類及金額: 1.現金股利新臺幣664,176,879元(每股新臺幣13.28353758元)。 2.法定盈餘公積現金發放新臺幣73,797,431元(每股發放新臺幣1.47594862元)。 3.其他應敘明事項:不適用",2891
5,2,110/03/16,19:09:39,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,110/03/16,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/3/15~110/3/16 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD5,000,000、USD4,035,438.63 & NTD71,376,202。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 遠東國際商業銀行。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依聯合授信合約相關規定辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依聯合授信合約 及一般聯合授信市場同類型案件之慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依前一工作日之匯率計算(USD 1 = NTD 28.235)。",2891
6,1,110/03/17,18:07:28,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司子公司-中國信託 資產管理股份有限公司董事會決議109年度股利分派情形,第 14款,110/03/17,1.董事會決議日期:110/03/17 2.發放股利種類及金額: 現金股利每股約NT$0.397639687元 3.其他應敘明事項:無,2891
7,1,110/03/18,20:29:12,邱雅玲,資深副總經理,(02)3327-7777,代子公司台灣人壽保險股份有限公司公告解除經理人 競業禁止之限制,第 21款,110/03/18,1.董事會決議日:110/03/18 2.許可從事競業行為之經理人姓名及職稱: 楊慧君/台灣人壽保險(股)公司副總經理 3.許可從事競業行為之項目: 楊慧君/Autopass Inc.法人董事代表 4.許可從事競業行為之期間:任期內 5.決議情形（請依公司法第32條說明表決結果）:出席董事同意通過 6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱 （非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用 7.所擔任該大陸地區事業之公司名稱及職務:不適用 8.所擔任該大陸地區事業地址:不適用 9.所擔任該大陸地區事業營業項目:不適用 10.對本公司財務業務之影響程度:無影響 11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例:無 12.其他應敘明事項:無,2891
8,2,110/03/18,20:40:48,邱雅玲,資深副總經理,(02)3327-7777,中信金控代子公司台灣人壽公告擬依持股比例參與君龍人壽 保險有限公司現金增資人民幣3.5億元。,第 20款,110/03/18,"1.事實發生日:自民國110/03/18至民國110/03/18 2.本次新增（減少）投資方式: 直接投資大陸公司 3.交易單位數量、每單位價格及交易總金額: 交易總金額：人民幣3.5億元 (大陸被投資公司本次擬新增資本額人民幣7億元，本公司認購50％)。 4.大陸被投資公司之公司名稱: 君龍人壽保險有限公司 5.前開大陸被投資公司之實收資本額: 人民幣8億元 6.前開大陸被投資公司本次擬新增資本額: 大陸被投資公司本次擬新增資本額人民幣7億元，本公司認購50％， 人民幣3.5億元。 7.前開大陸被投資公司主要營業項目: 人壽保險 8.前開大陸被投資公司最近年度財務報表會計師意見型態: 無保留意見 9.前開大陸被投資公司最近年度財務報表權益總額: 108年度：人民幣252,084,742元 10.前開大陸被投資公司最近年度財務報表損益金額: 108年度：稅後淨虧損人民幣63,342,531元 11.迄目前為止，對前開大陸被投資公司之實際投資金額: 人民幣4億元 12.交易相對人及其與公司之關係: 參股投資公司 13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉 之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額: 不適用 14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得 及處分日期、價格及交易當時與公司之關係: 不適用 15.處分利益（或損失）: 不適用 16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項: 人民幣3.5億元一次付清 17.本次交易之決定方式、價格決定之參考依據及決策單位: 決策單位：台灣人壽董事會 18.經紀人: 無 19.取得或處分之具體目的: 強化參股公司資本結構 20.本次交易表示異議董事之意見: 無 21.本次交易為關係人交易:是 22.董事會通過日期: 民國110年3月18日 23.監察人承認或審計委員會同意日期: 民國110年3月18日 24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）: 中信金控：新台幣0元 台灣人壽：新台幣約37.6億元 25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 實收資本額之比率: 中信金控：0% 台灣人壽：8.34% 26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 總資產之比率: 中信金控：0% 台灣人壽：0.19% 27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 歸屬於母公司業主之權益之比率: 中信金控：0% 台灣人壽：3.37% 28.迄目前為止，實際赴大陸地區投資總額: 中信金控：新台幣0元  台灣人壽：新台幣約22.2億元 29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率: 中信金控：0% 台灣人壽：4.93% 30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率: 中信金控：0% 台灣人壽：0.11% 31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率: 中信金控：0% 台灣人壽：1.99% 32.最近三年度認列投資大陸損益金額: 106年度：認列虧損新台幣 0.43億元 107年度：認列虧損新台幣 1.34億元 108年度：認列獲利新台幣 0.39億元 33.最近三年度獲利匯回金額: 106年度：新台幣0元 107年度：新台幣0元 108年度：新台幣0元 34.本次交易會計師出具非合理性意見:不適用 35.會計師事務所名稱: 不適用 36.會計師姓名: 不適用 37.會計師開業證書字號: 不適用 38.其他敘明事項: 本交易將於取得金管會保險局及經濟部投資審議委員會核准後再進行投資。",2891
9,4,110/03/19,16:17:47,邱雅玲,資深副總經理,(02)3327-7777,公告本公司董事會召開110年股東常會相關事宜,第 17款,110/03/19,1.董事會決議日期:110/03/19 2.股東會召開日期:110/06/11 3.股東會召開地點:台北市中山北路4段1號圓山大飯店12樓大會廳。 4.召集事由一、報告事項: (1)本公司109年度營業報告。 (2)審計委員會查核本公司109年度決算報告。 (3)本公司109年度員工酬勞及董事酬勞分派情形報告。 (4)本公司109年發行無擔保普通公司債之原因及有關事項報告。 (5)修訂本公司「道德行為準則」報告。 5.召集事由二、承認事項: (1)承認本公司109年度決算表冊案。 (2)承認本公司109年度盈餘分派案。 6.召集事由三、討論事項: (1)修訂本公司股東會議事規則部分條文案。 7.召集事由四、選舉事項:無。 8.召集事由五、其他議案:無。 9.召集事由六、臨時動議:無。 10.停止過戶起始日期:110/04/13 11.停止過戶截止日期:110/06/11 12.其他應敘明事項: (一)依公司法第172條之1規定，持有已發行股份總數百分之一以上股份之股東，得向 公司提出股東常會議案，但以一項並以三百字為限。本公司擬訂於民國110年04月09日 起至民國110年04月19日止受理股東就本次股東常會之提案，凡有意提案之股東務請於 民國110年04月19日17時前送達並敘明聯絡人及聯絡方式，以利董事會回覆是否列為議 案結果。請於信封封面上加註『股東會提案函件』字樣，以掛號函件寄送。 受理處所：11568 台北市南港區經貿二路168號26樓<董事會秘書部> (二)本次股東常會得以電子方式行使表決權，行使期間為：自110年5月12日至110年6月 8日止，請逕登入臺灣集中保管結算所股份有限公司「股東e票通」網頁，依相關說明投 票。【網址：https：//www.stockvote.com.tw】 (三)考量疫情持續發展，如因疫情影響、主管機關要求或客觀環境等因素變化致使 110年股東常會須進行必要調整，本公司董事會授權董事長除視情況調整本次股東常 會時間及地點外，亦得依主管機關要求或指示辦理本次股東常會相關事宜。 (四)同一人或同一關係人單獨、共同或合計持有本公司已發行有表決權股份總數超過 百分之五者，應自持有之日起十日內，向金融監督管理委員會(下稱金管會)申報；持 股超過百分之五後累積增減逾一個百分點者，亦同。 同一人或同一關係人擬單獨、共同或合計持有本公司已發行有表決權股份總數超過百 分之十、百分之二十五或百分之五十者，均應分別事先向金管會申請核准。 (請參考金融控股公司法第4、5、16條),2891
