,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/08/06,18:02:42,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告本公司暨主要子公司 110年度七月份自結盈餘,第 51款,110/08/06,1.事實發生日:110/08/06 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司110年度七月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         七月損益        累計一~七月損益 --------------------------------------------------------------------------- 公司別            稅前    稅後    稅前     稅後    稅後EPS(元) 中信金控          51.59   37.11   426.28   371.60   1.85 中國信託銀行      28.32   24.27   205.48   173.11   1.17 台灣人壽          24.22   22.52   202.32   188.26   3.37  註：累計1-7月不含外匯價格變動準備金之稅後EPS(元) 中信金控       1.79 台灣人壽       3.15,2891
1,2,110/08/11,18:45:56,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託資產管理股份有限公司公告決議擬 投資資產,第 51款,110/08/11,1.事實發生日:110/08/11 2.公司名稱:中國信託資產管理股份有限公司 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:中國信託金控100%持股子公司 5.發生緣由:中國信託資產管理股份有限公司董事會決議擬投資資產 6.因應措施:無 7.其他應敘明事項:無,2891
2,1,110/08/12,19:11:38,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託資產管理(股)公司公告減資完成經濟部 變更登記,第 36款,110/08/12,"1.主管機關核准減資日期:110/07/01 2.辦理資本變更登記完成日期:110/08/10 3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:  實收資本額流通在外股數每股淨值 減資前 5,358,820,000535,882,00010.65 減資後 2,358,820,000235,882,00024.19 (以110年半年報試算每股淨值) 4.預計換股作業計畫:不適用 5.預計減資新股上市後之上市普通股股數:不適用 6.預計減資新股上市後之上市普通股股數占已發行普通股比率  （減資後上市普通股股數/減資後已發行普通股股數）:不適用 7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低   之因應措施:不適用 8.其他應敘明事項:本公司於110年8月12日取得經濟部核准函",2891
3,2,110/08/12,19:15:30,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託資產管理股份有限公司公告取得不動產,第 20款,110/08/12,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台北市內湖區港墘路221巷33號全棟 2.事實發生日:110/8/12~110/8/12 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 土地面積: 661.89坪、建物面積: 4,767.83坪; 交易總金額: 2,213,000仟元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 非關係人, 穩穩全球行銷股份有限公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依法院拍賣公告, 得標後7日內給付全部價金 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易決定方式: 法院公開拍賣 價格決定之參考依據: 不動產估價師之估價報告 決策單位: 董事會決議 10.專業估價者事務所或公司名稱及其估價金額: 中華不動產估價師聯合事務所, 估價金額: 新台幣2,287,120,850元 中信不動產估價師聯合事務所, 估價金額: 新台幣2,261,407,345元 11.專業估價師姓名: 謝典璟 江晨仰 12.專業估價師開業證書字號: (99)北市估字第000149號 (98)新北估字第000053號 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 主要營業活動 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:否 24.董事會通過日期: 不適用 25.監察人承認或審計委員會同意日期: 不適用 26.本次交易係向關係人取得不動產或其使用權資產:否 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2891
4,2,110/08/13,17:50:50,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告董事會與Land and Houses Public Company Limited 及Quality Houses Public Company Limited簽署股東協議增補合約 (Supplemental Agreement),第 10款,110/08/13,1.事實發生日:110/08/13 2.契約或承諾相對人:Land and Houses Public Company Limited (下稱「LHPC」) 及Quality Houses Public Company Limited(下稱「QHPC」)，皆為LH Financial Group Public Company Limited(下稱「LHFG」)之大股東 3.與公司關係:無 4.契約或承諾起迄日期（或解除日期）:自110/08/13起 5.主要內容（解除者不適用）:中國信託商業銀行與LHPC、QHPC將調整LHFG經營及 業務安排 6.限制條款（解除者不適用）:不適用 7.承諾事項（解除者不適用）:不適用 8.其他重要約定事項（解除者不適用）:無 9.對公司財務、業務之影響:不適用 10.具體目的:提升海外業務規模 11.其他應敘明事項:無,2891
5,1,110/08/17,16:36:46,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託綜合證券股份有限公司公告110年 盈餘轉增資之除權基準日,第 14款,110/08/17,"1.董事會、股東會決議或公司決定日期:110/08/17 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除權 3.發放股利種類及金額:普通股每股配發新台幣(以下同)0.72388022元， 合計新台幣466,254,050元(含私募普通股配發79,458,610元) 4.除權（息）交易日:110/08/25 5.最後過戶日:110/08/26 6.停止過戶起始日期:110/08/27 7.停止過戶截止日期:110/08/31 8.除權（息）基準日:110/08/31 9.其他應敘明事項:無",2891
6,2,110/08/17,16:54:51,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,110/08/17,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/5/26~110/8/17 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD 5,000,000、USD 7,500,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Entie Commercial Bank。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依聯合授信合約相關規定辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依聯合授信合約及一般聯合授信市場同類型 案件之慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依前一工作日之匯率計算(USD 1 = NTD 27.85)。",2891
7,1,110/08/18,17:09:06,邱雅玲,資深副總經理,(02)3327-7777,公告本公司將於110年8月23日召開110年度第二季法人說明會,第 12款,110/08/23,符合條款第四條第XX款：12 事實發生日：110/08/23 1.召開法人說明會之日期：110/08/23 2.召開法人說明會之時間：14 時 00 分  3.召開法人說明會之地點：中文線上法說(14:00-15:00)； 英文電話法說(17:00-18:00) 4.法人說明會擇要訊息：公布110年度第二季營運概況 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
8,1,110/08/20,16:40:36,邱雅玲,資深副總經理,(02)3327-7777,本公司110年上半年度合併財務報告經董事會決議通過,第 31款,110/08/20,"1.財務報告提報董事會或經董事會決議日期:110/08/20 2.審計委員會通過財務報告日期:110/08/19 3.財務報告報導期間起訖日期(XXX/XX/XX~XXX/XX/XX):110/01/01~110/06/30 4.1月1日累計至本期止利息淨收益(仟元):53,613,760 5.1月1日累計至本期止淨收益(仟元):85,600,216 6.1月1日累計至本期止稅前淨利(損) (仟元):37,468,965 7.1月1日累計至本期止本期淨利(淨損) (仟元):33,450,096 8.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):33,449,249 9.1月1日累計至本期止基本每股盈餘(損失) (元):1.72 10.期末總資產(仟元):6,695,193,567 11.期末總負債(仟元):6,266,292,567 12.期末歸屬於母公司業主之權益(仟元):428,825,172 13.其他應敘明事項:無",2891
9,2,110/08/20,16:46:24,邱雅玲,資深副總經理,(02)3327-7777,公告子公司中國信託創業投資股份有限公司董事會代行 股東會重要決議事項,第 18款,110/08/20,1.股東常會日期:110/08/20 2.重要決議事項一、盈餘分配或盈虧撥補:無 3.重要決議事項二、章程修訂:通過公司章程部分條文修正案。 4.重要決議事項三、營業報告書及財務報表:無 5.重要決議事項四、董監事選舉:無 6.重要決議事項五、其他事項:無 7.其他應敘明事項:依金融控股公司法規定由董事會代行股東會職權。,2891
