,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/03/01,16:20:08,邱雅玲,資深副總經理,(02)3327-7777,(補充)代子公司中國信託資本有限公司公告，決議投資和順興智 能移動有限合夥。,第 24款,111/03/01,1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: (補充)和順興智能移動有限合夥；私募基金 2.事實發生日:111/03/01 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、不超過新台幣1億元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: 不適用 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 選定關係人為交易對象之原因：配合母公司中信金控發展私募基金管理業務 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日 期及移轉金額：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 依合約規定辦理；股東決議 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：不適用、不超過新臺幣8億元、最高不超過最終募資規模的20%、無 本公司：(補充)不適用、不超過新臺幣1億元、不適用、無 子公司：無子公司 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例0.001%、佔歸屬於母公司業主之權益比例0.023%、營運資金：不適用 15.經理人及經紀費用: 不適用 16.取得或處分之具體目的或用途: 長期投資 17.本次交易表示異議董事之意見: 無 18.本次交易為關係人交易: 是 19.董事會通過日期: 民國110年11月17日 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:否 22.會計師事務所名稱: 銓興聯合會計師事務所 23.會計師姓名: 朱建州 24.會計師開業證書字號: 台財證登(六)字第4147號 25.其他敘明事項: 無,2891
1,1,111/03/02,15:59:44,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,111/03/02,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/7/23~111/3/2 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 CNY 65,000,000、USD 1,000,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 上海商業儲蓄銀行。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件: 依合約辦理。 重要約定事項: 依合約辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 內部最終審核單位核定，相關條件依合約及一般市場慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依3/1之匯率計算(CNY 1 = NTD 4.44、USD 1 = NTD 28.03)。",2891
2,1,111/03/03,17:25:02,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託(菲律賓)商業銀行公告年度股東會日期,第 17款,111/03/03,"1.董事會決議日期:111/03/03 2.股東會召開日期:111/06/23 3.股東會召開地點:19th Floor Fort Legend Tower, 31st Street cor. 3rd Avenue Bonifacio Global City, Taguig City 1634, Philippines 4.召集事由一、報告事項:不適用 5.召集事由二、承認事項:2021年6月24日股東會會議紀錄、年報、 2021年會計師查核報告、利害關係人交易案件 6.召集事由三、討論事項:任命外聘會計師 7.召集事由四、選舉事項:董事選任案 8.召集事由五、其他議案:不適用 9.召集事由六、臨時動議:不適用 10.停止過戶起始日期:NA 11.停止過戶截止日期:NA 12.其他應敘明事項:不適用",2891
3,1,111/03/07,19:45:41,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告 本公司暨主要子公司111年度二月份自結盈餘,第 51款,111/03/07,1.事實發生日:111/03/07 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司111年度二月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         二月損益            累計一~二月損益 --------------------------------------------------------------------------- 公司別          合併    母公司      合併     母公司    稅後EPS(元)                 稅前    業主稅後    稅前     業主稅後 中信金控        70.37   57.08       150.31   123.93     0.64 中國信託銀行    34.19   27.38        61.55    48.94     0.33 台灣人壽        33.79   27.49        84.51    71.58     1.15  註：累計1-2月不含外匯價格變動準備金之稅後EPS(元) 中信金控       0.71 台灣人壽       1.38,2891
4,1,111/03/08,17:01:24,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司子公司-台灣彩券股份有限 公司董事會決議發放現金股利及法定盈餘公積現金發放,第 14款,111/03/08,"1.董事會決議日期:111/03/08 2.發放股利種類及金額: 1.現金股利新臺幣653,222,465元(每股新臺幣13.06444930元)。 2.法定盈餘公積現金發放新臺幣72,580,274元(每股發放新臺幣1.45160548元)。 3.其他應敘明事項:不適用",2891
5,2,111/03/08,17:02:37,邱雅玲,資深副總經理,(02)3327-7777,代子公司LH Financial Group Public Company Limited 公告新任財務主管及會計主管,第 8款,110/12/20,1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運 長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核 主管或訴訟及非訟代理人）:財務主管、會計主管 2.發生變動日期:110/12/20 3.舊任者姓名、級職及簡歷: Siriporn Ngamwiriyapong、CFO and Chief Accounting Officer 4.新任者姓名、級職及簡歷:林祐任、中國信託商業銀行(股)公司副總經理 5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新 任」或「解任」）:職務調整 6.異動原因:業務需要 7.生效日期:111/01/11 8.其他應敘明事項:無,2891
6,1,111/03/09,15:46:35,邱雅玲,資深副總經理,(02)3327-7777,本公司將於111年03月14日至15日參加Bank of America舉辦之投資人說明會(2022 APAC TMT Conference),第 12款,111/03/14,符合條款第四條第XX款：12 事實發生日：111/03/14 1.召開法人說明會之日期：111/03/14 ~ 111/03/15 2.召開法人說明會之時間：10 時 00 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於111年03月14日至15日參加Bank of America舉辦之投資人說明會(2022 APAC TMT Conference) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
7,1,111/03/10,18:21:42,邱雅玲,資深副總經理,(02)3327-7777,"代台灣人壽公告 處分500 Durians II, L.P.等17檔私募基金 (補充111/1/25公告)",第 24款,111/03/10,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: 500 Durians II, L.P.等17檔私募基金 2.事實發生日:111/03/10 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、總金額約5.2億美元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: Allegro Investments I LP、Hamilton Lane Advisors, L.L.C.、 Pantheon Weightstone A LP、Pantheon Weightstone B LP Pantheon Ventures (UK) LLP、非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 本交易處分利益預估約1.2億美元 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 交付或付款條件（含付款期間及金額）： 本公司於董事會決議處分17檔私募基金，總交易 總金額約5.2億美元 契約限制條款及其他重要約定事項： 依買賣合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據： 基金管理公司出具之淨資產價值(NAV)、外部顧問 提供之次級市場交易價格報告及會計師出具之價格 合理性意見書； 決策單位：董事會 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不適用、約5.2億美元、不適用、無 子公司：無持有此交易證券 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例0.83%、佔歸屬於母公司業主之權益比例13.46%、 營運資金：不適用 15.經理人及經紀費用: Campbell Lutyens Co. Ltd.、費用預估約75萬美元 16.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 17.本次交易表示異議董事之意見: 無 18.本次交易為關係人交易: 否 19.董事會通過日期: 111年1月25日 20.監察人承認或審計委員會同意日期: 111年1月24日 21.本次交易會計師出具非合理性意見:否 22.會計師事務所名稱: 宏維會計師事務所 23.會計師姓名: 賴佳誼 24.會計師開業證書字號: 台財證登(六)字第4408號 25.其他敘明事項: 無",2891
8,1,111/03/11,16:20:19,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託綜合證券公告取得中租迪和股份有限公司 一一一年度第一次無擔保普通公司債,第 20款,111/03/11,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 中租迪和股份有限公司一一一年度第一次無擔保普通公司債 2.事實發生日:111/3/11~111/3/11 3.交易單位數量、每單位價格及交易總金額: 交易單位數量: 於總金額不超過新臺幣3億元之範圍內決定之 每單位價格:每張面額為新臺幣壹仟萬元 交易總金額: 不超過新臺幣3億元整 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 交易相對人:中租迪和股份有限公司 與公司之關係:準利害關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 擔任中租迪和股份有限公司一一一年度第一次無擔保普通公司債募集及發行之承銷商 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件：於交割日一次付清 契約限制條款及其他重要約定事項：無 10.本次交易之決定方式、價格決定之參考依據及決策單位: 交易之決定方式：議價 價格決定之參考依據：市價 決策單位：經董事會決議通過並依內部核決權限辦理 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 數量：於總金額不超過新臺幣3億元之範圍內決定之 金額：不超過新臺幣3億元整 持股比例及權利受限情形：不適用 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 有價證券投資（含本次交易）占公司最近期財務報表中總資產比例: 0.33 % 有價證券投資（含本次交易）占歸屬於母公司業主之權益之比例: 5.43 % 營運資金:NT$8,153,026,000 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 因擔任公司債之承銷商而協助銷售及交割事宜 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 民國111年3月11日 19.監察人承認或審計委員會同意日期: 民國111年3月11日 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 不適用 27.資金來源: 營運資金 28.其他敘明事項: 無",2891
9,1,111/03/14,15:09:08,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司子公司-中國信託資產管理 股份有限公司董事會決議110年度股利分派情形。,第 14款,111/03/14,1.董事會決議日期:111/03/14 2.發放股利種類及金額:現金股利每股約NT$1.055759265元 3.其他應敘明事項:無,2891
