,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/06/02,18:50:02,邱雅玲,資深副總經理,(02)3327-7777,公告子公司中國信託綜合證券(股)公司董事會代行股東會 重要決議事項,第 18款,110/06/02,"1.股東常會日期:110/06/02 2.重要決議事項一、盈餘分配或盈虧撥補: 承認109年度盈餘分配案，普通股每股配發股票股利0.72388022元。 3.重要決議事項二、章程修訂:無 4.重要決議事項三、營業報告書及財務報表: 承認109年度營業報告書及財務報表 5.重要決議事項四、董監事選舉:無 6.重要決議事項五、其他事項: 通過本公司擬辦理盈餘轉增資466,254,050元，發行新股46,625,405股 ，每股面額壹拾元。 7.其他應敘明事項:董事會代行股東會職權",2891
1,1,110/06/03,17:49:36,邱雅玲,資深副總經理,(02)3327-7777,公告子公司中國信託產物保險股份有限公司董事會代行 股東會重要決議事項,第 18款,110/06/03,1.股東常會日期:110/06/03 2.重要決議事項一、盈餘分配或盈虧撥補: 承認本公司109年度虧損撥補案 3.重要決議事項二、章程修訂:無 4.重要決議事項三、營業報告書及財務報表: 承認本公司109年度營業報告書及財務報表 5.重要決議事項四、董監事選舉:無 6.重要決議事項五、其他事項:無 7.其他應敘明事項:董事會代行股東會職權,2891
2,2,110/06/03,17:54:33,邱雅玲,資深副總經理,(02)3327-7777,本公司依金管會指示停止召開原訂於110年6月11日之股東常會 (補充公告延期發放股東會紀念品相關事宜),第 17款,110/06/03,1.事實發生日:110/06/03 2.因應金管會公告之「因應疫情公開發行公司股東會延期召開相關措施」， 故本公司停止召開原訂股東會，後續將另經董事會決議通過， 延至110年7月1日起至110年8月31日期間擇期召開， 本次停止召開之原訂股東會日期:110/06/11 3.其他應述明事項:為避免群聚風險，本公司原訂股東領取紀念品時間延後， 實際領取時間將視疫情狀況另行發布重大訊息對外公告。,2891
3,1,110/06/08,17:36:09,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告本公司暨主要子公司 110年度五月份自結盈餘,第 51款,110/06/08,1.事實發生日:110/06/08 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司110年度五月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         五月損益        累計一~五月損益 --------------------------------------------------------------------------- 公司別            稅前    稅後    稅前     稅後    稅後EPS(元) 中信金控          42.96   34.75   318.66   278.23   1.43 中國信託銀行      31.37   25.28   146.09   123.73   0.84 台灣人壽          12.72   10.61   154.33   136.23   2.44  註：累計1-5月不含外匯價格變動準備金之稅後EPS(元) 中信金控       1.36 台灣人壽       2.21,2891
4,1,110/06/09,18:30:02,邱雅玲,資深副總經理,(02)3327-7777,公告子公司中國信託商業銀行加拿大子行股東會重要決議 事項,第 18款,110/06/09,1.股東常會日期:110/06/09 2.重要決議事項一、盈餘分配或盈虧撥補:無 3.重要決議事項二、章程修訂:無 4.重要決議事項三、營業報告書及財務報表:承認109年財務報表 5.重要決議事項四、董監事選舉:選任以下董事七席  董事：   李玉秋先生   Mr. Noor Menai   石家林先生  獨立董事：   Mr. Anthony Barke   Mr. Clive Schindler   Mr. Leigh L.C. Pan   Mr. Yin-Lun Wu 6.重要決議事項五、其他事項:任命110年度會計師 7.其他應敘明事項:以書面決議代行股東會職權,2891
5,1,110/06/10,18:51:14,邱雅玲,資深副總經理,(02)3327-7777,"代中國信託商業銀行日本子行The Tokyo Star Bank, Limited 公告授信資產之轉讓",第 20款,110/06/10,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/5/11~110/6/10 3.交易單位數量、每單位價格及交易總金額: 1. USD1,420,287.35   2. USD3,562,385.18  3. USD1,442,328.09  4.  USD207,388.63    5. USD713,655.56    6. USD2,348,626.83 7.  USD448,727.51    8. USD1,074,821.58   9. USD65,354.23 10.  USD241,808.96  11. USD2,368,320.99  12. USD2,916,124.87 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: S Bank；非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: NTD 0 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件（含付款時間及金額）：依合約規定辦理 其他重要約定事項：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 依內部最終審核單位核定，相關條件依相關合約及一般市場慣例為之 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 活絡債權資產組合 16.本次交易表示異議董事之意見: 不適用 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 過去一年累積約 USD 190,000,000；預計未來一年約 USD 200,000,000 27.資金來源: 不適用 28.其他敘明事項: USD/NTD = 27.698 of 2021/6/10",2891
6,1,110/06/17,16:16:08,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託創投公告，經董事會決議投資設立 「中國信託育樂(股)公司」(暫名)。,第 51款,110/06/17,"1.事實發生日:110/06/17 2.公司名稱:中國信託創業投資股份有限公司 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:100% 5.發生緣由:中國信託創投經董事會決議投資新臺幣6,000萬元持有100%股份，設立 「中國信託育樂(股)公司」(暫名)並籌組籃球隊參加「T1 League台灣超級職業籃球 聯盟」(暫名)。 6.因應措施:無 7.其他應敘明事項:無",2891
7,2,110/06/17,16:36:01,邱雅玲,資深副總經理,(02)3327-7777,本公司將於110年6月22日參加UBS舉辦之投資人說明會 (Taiwan Virtual Conference 2021),第 12款,110/06/22,符合條款第四條第XX款：12 事實發生日：110/06/22 1.召開法人說明會之日期：110/06/22 2.召開法人說明會之時間：09 時 00 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於110年6月22日參加UBS舉辦之投資人說明會 (Taiwan Virtual Conference 2021) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
8,1,110/06/18,17:37:48,邱雅玲,資深副總經理,(02)3327-7777,公告子公司台灣彩券(股)公司董事會推選第六屆董事長,第 6款,110/06/18,1.董事會決議日期或發生變動日期:110/06/18 2.人員別（請輸入董事長或總經理）:董事長 3.舊任者姓名及簡歷:薛香川 4.新任者姓名及簡歷:薛香川 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 6.異動原因:改選 7.新任生效日期:110/06/18 8.其他應敘明事項:無,2891
9,2,110/06/18,17:42:33,邱雅玲,資深副總經理,(02)3327-7777,公告子公司台灣彩券(股)公司董事會推選第六屆副董事長,第 6款,110/06/18,1.董事會決議日期或發生變動日期:110/06/18 2.人員別（請輸入董事長或總經理）:副董事長 3.舊任者姓名及簡歷:吳春臺 4.新任者姓名及簡歷:吳春臺 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 6.異動原因:改選 7.新任生效日期:110/06/18 8.其他應敘明事項:無,2891
10,3,110/06/18,17:59:57,邱雅玲,資深副總經理,(02)3327-7777,"代台灣人壽公告 核准投資IFM Global Infrastructure (Offshore), L.P.",第 24款,110/06/18,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: IFM Global Infrastructure (Offshore), L.P. ；為基礎建設基金 2.事實發生日:110/06/18 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、不超過美元30,000,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: IFM Global Infrastructure (US) GP, LLC、非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 交付或付款條件（含付款期間及金額）：依合約規定辦理； 契約限制條款及其他重要約定事項(註一)：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理； 決策單位：依本公司核決權限 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不適用、不超過美元30,000,000元、預計約0.09%、無 子公司：無持有此交易證券 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例0.78%、佔歸屬於母公司業主之權益比例12.68%、 營運資金：不適用 15.經理人及經紀費用: 不適用 16.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 17.本次交易表示異議董事之意見: 不適用 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:否 22.會計師事務所名稱: 青田會計師事務所 23.會計師姓名: 許明雄 24.會計師開業證書字號: 北市會證字第3723號 25.其他敘明事項: 無",2891
11,1,110/06/22,17:23:53,邱雅玲,資深副總經理,(02)3327-7777,"代日本子行東京之星銀行 The Tokyo Star Bank, Limited 公告股東常會重要決議事項",第 18款,110/06/22,1.股東常會日期:110/06/22 2.重要決議事項一、盈餘分配或盈虧撥補:無 3.重要決議事項二、章程修訂:無 4.重要決議事項三、營業報告書及財務報表: 2020年營業報告、財務報表報告及監察委員會表查核報告 5.重要決議事項四、董監事選舉:選任以下董事七席 黃清苑先生 陳佳文先生 許俊仁先生 (土反)井伸次先生 田中計久先生 多田正已先生 黃志中先生 6.重要決議事項五、其他事項:無 7.其他應敘明事項:無,2891
