,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/10/01,18:53:51,邱雅玲,資深副總經理,(02)3327-7777,中信金控代子公司台灣人壽保險股份有限公司公告 處分台灣之星電信股份有限公司普通股,第 20款,110/10/01,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 台灣之星電信股份有限公司普通股 2.事實發生日:110/10/1~110/10/1 3.交易單位數量、每單位價格及交易總金額: (1)交易數量：150,000,000股；每單位價格：新台幣9.2元 (2)交易數量：75,000,000股；每單位價格：新台幣10元 (3)交易總金額：新台幣21.3億元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 頂安開發股份有限公司、非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 處分損失新台幣1.2億元 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件(含付款期間及金額)：依合約規定辦理 契約限制條款及其他重要約定事項(註一)：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理 決策單位：依本公司核決權限 11.取得或處分有價證券標的公司每股淨值:                   4.16元 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：0股、新台幣0元、0%、無 子公司：無持有此交易證券 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 占總資產比例24.40% 占歸屬於母公司業主權益之比例380.89% 營運資金:不適用 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 16.本次交易表示異議董事之意見: 不適用 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:否 21.會計師事務所名稱: 信佑聯合會計師事務所 22.會計師姓名: 林昶佑 23.會計師開業證書字號: 金管會證字第4562號 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 過去一年交易：無 預計未來一年內交易：依本公司投資決策決定 27.資金來源: 保險業可運用資金 28.其他敘明事項: 無",2891
1,1,110/10/04,17:38:04,邱雅玲,資深副總經理,(02)3327-7777,公告子公司「台灣人壽保險(股)公司」推選董事長,第 6款,110/10/04,1.董事會決議日期或發生變動日期:110/10/04 2.人員別（請輸入董事長或總經理）:董事長 3.舊任者姓名:黃思國 4.舊任者簡歷:台灣人壽保險(股)公司董事長 5.新任者姓名:黃思國 6.新任者簡歷:台灣人壽保險(股)公司董事長 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 8.異動原因:改選 9.新任生效日期:110/10/04 10.其他應敘明事項:無,2891
2,2,110/10/04,17:39:54,邱雅玲,資深副總經理,(02)3327-7777,公告子公司「台灣人壽保險(股)公司」推選副董事長,第 6款,110/10/04,1.董事會決議日期或發生變動日期:110/10/04 2.人員別（請輸入董事長或總經理）:副董事長 3.舊任者姓名:許舒博 4.舊任者簡歷:台灣人壽保險(股)公司副董事長 5.新任者姓名:許舒博 6.新任者簡歷:台灣人壽保險(股)公司副董事長 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 8.異動原因:改選 9.新任生效日期:110/10/04 10.其他應敘明事項:無,2891
3,3,110/10/04,17:41:12,邱雅玲,資深副總經理,(02)3327-7777,公告子公司台灣人壽保險(股)公司「審計委員會」委員變動,第 6款,110/10/04,1.發生變動日期:110/10/04 2.功能性委員會名稱:審計委員會 3.舊任者姓名: 顏信輝 林建智 彭金隆 許文彥 4.舊任者簡歷: 顏信輝                台灣人壽保險(股)公司獨立董事 林建智                台灣人壽保險(股)公司獨立董事 彭金隆                台灣人壽保險(股)公司獨立董事 許文彥                台灣人壽保險(股)公司獨立董事 5.新任者姓名: 林建智 彭金隆 許文彥 周冠男 6.新任者簡歷: 林建智                台灣人壽保險(股)公司獨立董事 彭金隆                台灣人壽保險(股)公司獨立董事 許文彥                台灣人壽保險(股)公司獨立董事 周冠男                中國信託產物保險(股)公司獨立董事 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:改選 9.原任期（例xx/xx/xx ~ xx/xx/xx）:107/10/04~110/10/03 10.新任生效日期:110/10/04 11.其他應敘明事項:無,2891
4,4,110/10/04,17:42:43,邱雅玲,資深副總經理,(02)3327-7777,公告子公司台灣人壽保險(股)公司「風險管理委員會」 委員變動,第 6款,110/10/04,1.發生變動日期:110/10/04 2.功能性委員會名稱:風險管理委員會 3.舊任者姓名: 顏信輝 林建智 彭金隆 許文彥 4.舊任者簡歷: 顏信輝                台灣人壽保險(股)公司獨立董事 林建智                台灣人壽保險(股)公司獨立董事 彭金隆                台灣人壽保險(股)公司獨立董事 許文彥                台灣人壽保險(股)公司獨立董事 5.新任者姓名: 林建智 彭金隆 許文彥 周冠男 6.新任者簡歷: 林建智                台灣人壽保險(股)公司獨立董事 彭金隆                台灣人壽保險(股)公司獨立董事 許文彥                台灣人壽保險(股)公司獨立董事 周冠男                中國信託產物保險(股)公司獨立董事 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:改選 9.原任期（例xx/xx/xx ~ xx/xx/xx）:107/10/04~110/10/03 10.新任生效日期:110/10/04 11.其他應敘明事項:無,2891
5,5,110/10/04,17:43:43,邱雅玲,資深副總經理,(02)3327-7777,公告改派子公司「中國信託產物保險(股)公司」第七屆董事,第 6款,110/10/04,1.發生變動日期:110/10/04 2.法人名稱:中國信託金融控股股份有限公司 3.舊任者姓名: 林欽淼 許舒博 金寧海 傅祖聲 鄭林經 顏信輝 周冠男 彭金隆 許文彥 4.舊任者簡歷: 林欽淼 中國信託產物保險(股)公司 董事長 許舒博 中國信託產物保險(股)公司 董事 金寧海 中國信託產物保險(股)公司 董事 傅祖聲 中國信託產物保險(股)公司 董事 鄭林經 中國信託產物保險(股)公司 董事 顏信輝 中國信託產物保險(股)公司 獨立董事 周冠男 中國信託產物保險(股)公司 獨立董事 彭金隆 中國信託產物保險(股)公司 獨立董事 許文彥 中國信託產物保險(股)公司 獨立董事 5.新任者姓名: 林欽淼 許舒博 金寧海 傅祖聲 鄭林經 周冠男 彭金隆 許文彥 6.新任者簡歷: 林欽淼 中國信託產物保險(股)公司 董事長 許舒博 中國信託產物保險(股)公司 董事 金寧海 中國信託產物保險(股)公司 董事 傅祖聲 中國信託產物保險(股)公司 董事 鄭林經 中國信託產物保險(股)公司 董事 周冠男 中國信託產物保險(股)公司 獨立董事 彭金隆 中國信託產物保險(股)公司 獨立董事 許文彥 中國信託產物保險(股)公司 獨立董事 7.異動原因:任期屆滿 8.原任期（例xx/xx/xx至xx/xx/xx）:107/10/04~110/10/03 9.新任生效日期:110/10/04 10.其他應敘明事項:無,2891
6,6,110/10/04,17:49:47,邱雅玲,資深副總經理,(02)3327-7777,公告子公司中國信託產物保險(股)公司董事會推選董事長,第 6款,110/10/04,1.董事會決議日期或發生變動日期:110/10/04 2.人員別（請輸入董事長或總經理）:董事長 3.舊任者姓名:林欽淼 4.舊任者簡歷:中國信託產物保險(股)公司 董事長 5.新任者姓名:林欽淼 6.新任者簡歷:中國信託產物保險(股)公司 董事長 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 8.異動原因:改選 9.新任生效日期:110/10/04 10.其他應敘明事項:無,2891
7,7,110/10/04,17:52:52,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託產物保險(股)公司公告第四屆審計委員會 名單,第 6款,110/10/04,1.發生變動日期:110/10/04 2.功能性委員會名稱:審計委員會 3.舊任者姓名: 顏信輝 周冠男 彭金隆 許文彥 4.舊任者簡歷: 顏信輝 中國信託產物保險(股)公司 獨立董事 周冠男 中國信託產物保險(股)公司 獨立董事 彭金隆 中國信託產物保險(股)公司 獨立董事 許文彥 中國信託產物保險(股)公司 獨立董事 5.新任者姓名: 周冠男 彭金隆 許文彥 6.新任者簡歷: 周冠男 中國信託產物保險(股)公司 獨立董事 彭金隆 中國信託產物保險(股)公司 獨立董事 許文彥 中國信託產物保險(股)公司 獨立董事 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:任期屆滿改派 9.原任期（例xx/xx/xx ~ xx/xx/xx）:107/10/04~110/10/03 10.新任生效日期:110/10/04 11.其他應敘明事項:無,2891
8,8,110/10/04,17:54:09,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託產物保險(股)公司公告第五屆風險管理 委員會名單,第 6款,110/10/04,1.發生變動日期:110/10/04 2.功能性委員會名稱:風險管理委員會 3.舊任者姓名: 顏信輝 周冠男 彭金隆 許文彥 4.舊任者簡歷: 顏信輝 中國信託產物保險(股)公司 獨立董事 周冠男 中國信託產物保險(股)公司 獨立董事 彭金隆 中國信託產物保險(股)公司 獨立董事 許文彥 中國信託產物保險(股)公司 獨立董事 5.新任者姓名: 周冠男 彭金隆 許文彥 6.新任者簡歷: 周冠男 中國信託產物保險(股)公司 獨立董事 彭金隆 中國信託產物保險(股)公司 獨立董事 許文彥 中國信託產物保險(股)公司 獨立董事 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:任期屆滿改派 9.原任期（例xx/xx/xx ~ xx/xx/xx）:107/10/04~110/10/03 10.新任生效日期:110/10/04 11.其他應敘明事項:無,2891
9,9,110/10/04,17:58:01,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託產物保險(股)公司公告解除董事競業禁止 之限制,第 21款,110/10/04,1.股東會決議日:110/10/04 2.許可從事競業行為之董事姓名及職稱:金寧海 董事 3.許可從事競業行為之項目:星格傳媒(股)公司 董事長 4.許可從事競業行為之期間:擔任中國信託產物保險(股)公司董事期間內 5.決議情形（請依公司法第209條說明表決結果）:  除利害關係人迴避外，餘出席董事全體同意照案通過 6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱 （非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用 7.所擔任該大陸地區事業之公司名稱及職務:不適用 8.所擔任該大陸地區事業地址:不適用 9.所擔任該大陸地區事業營業項目:不適用 10.對本公司財務業務之影響程度:無影響 11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用 12.其他應敘明事項:本案係董事會代行股東會職權,2891
