,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/12/07,18:07:47,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告本公司暨主要子公司 110年度十一月份自結盈餘,第 51款,110/12/07,1.事實發生日:110/12/07 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司110年度十一月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         十一月損益            累計一~十一月損益 --------------------------------------------------------------------------- 公司別          合併    母公司      合併     母公司    稅後EPS(元)                 稅前    業主稅後    稅前     業主稅後 中信金控        20.75   14.55       603.59   518.92     2.61 中國信託銀行    22.61   15.34       326.00   269.58     1.82 台灣人壽        -3.89   -3.24       252.59   233.33     3.75  註：累計1-11月不含外匯價格變動準備金之稅後EPS(元) 中信金控       2.56 台灣人壽       3.60,2891
1,2,110/12/07,18:22:50,邱雅玲,資深副總經理,(02)3327-7777,本公司將於110年12月10日參加JP Morgan舉辦之 投資人說明會(JPMorgan Greater China Financial Tour),第 12款,110/12/10,符合條款第四條第XX款：12 事實發生日：110/12/10 1.召開法人說明會之日期：110/12/10 2.召開法人說明會之時間：10 時 00 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於110年12月10日參加JP Morgan舉辦之投資人說明會(JPMorgan Greater China Financial Tour) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
2,1,110/12/09,17:23:40,邱雅玲,資深副總經理,(02)3327-7777,本公司將於110年12月14日參加元富證券舉辦之投資人說明會(2021年12月台股企業日(線上)),第 12款,110/12/14,符合條款第四條第XX款：12 事實發生日：110/12/14 1.召開法人說明會之日期：110/12/14 2.召開法人說明會之時間：14 時 30 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於110年12月14日參加元富證券舉辦之投資人說明會(2021年12月台股企業日(線上)) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
3,1,110/12/10,17:37:45,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託產物保險股份有限公司公告向關係人取得使用 權資產,第 20款,110/12/10,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台灣人壽保險股份有限公司 台中市西區五權路72號3樓 2.事實發生日:110/12/10~110/12/10 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 租賃面積：約235.33坪 每單位價格：每坪為新台幣420元 租金金額：每個月為新台幣98,839元  交易總金額：新台幣2,372,136元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：台灣人壽保險股份有限公司 與關係人之關係：為本公司之母公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：續租本公司台中分公司第二辦公室現有辦公室， 以利公司業務推展。 前次移轉之所有人：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件：每一個月付一次，每次支付新台幣98,839元 限制條款：無 其他重要約定：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 價格決定之參考依據：參考附近辦公大樓租金市場行情 決策單位：董事長 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 為拓展本公司中部業務，於台中市承租辦公室，以利台中地區同仁辦公並提供各項服務。 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。 25.監察人承認或審計委員會同意日期: 不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。 26.本次交易係向關係人取得不動產或其使用權資產: 是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:2,372,136元 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:2,372,136元 29.其他敘明事項: 無",2891
4,2,110/12/10,17:38:42,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託產物保險股份有限公司公告向關係人取得使用 權資產,第 20款,110/12/10,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台灣人壽保險股份有限公司 高雄市新興區六合二路1號9樓C、D區 2.事實發生日:110/12/10~110/12/10 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 租賃面積：約170.93坪 每單位價格：每坪為新台幣440元 租金金額：每個月為新台幣75,209元  交易總金額：新台幣1,805,016元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：台灣人壽保險股份有限公司 與關係人之關係：為本公司之母公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：續租本公司高雄分公司現有辦公室，以利公司業務推展。 前次移轉之所有人：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件：每一個月付一次，每次支付新台幣75,209元 限制條款：無 其他重要約定：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 價格決定之參考依據：參考附近辦公大樓租金市場行情 決策單位：總經理 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 為拓展本公司南部業務，於高雄市承租辦公室，以利高雄地區同仁辦公並提供各項服務。 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。 25.監察人承認或審計委員會同意日期: 不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。 26.本次交易係向關係人取得不動產或其使用權資產: 是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:1,805,016元 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:1,805,016元 29.其他敘明事項: 無",2891
5,1,110/12/16,17:35:02,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託(菲律賓)商業銀行公告董事長選任,第 6款,110/12/16,1.董事會決議日期或發生變動日期:110/12/16 2.人員別（請輸入董事長或總經理）:董事長 3.舊任者姓名:李文宏 4.舊任者簡歷:中國信託(菲律賓)商業銀行 董事長 5.新任者姓名:王正新 6.新任者簡歷:中國信託金融控股股份有限公司 業務顧問 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:新任 8.異動原因:舊任者辭任 9.新任生效日期:110/12/16 10.其他應敘明事項:不適用,2891
6,1,110/12/17,17:44:54,邱雅玲,資深副總經理,(02)3327-7777,台灣人壽保險股份有限公司公告向關係人取得使用權資產。,第 20款,110/12/17,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 臺北市內湖區潭美街399號2、6樓、機房共用空間之部分房屋及其基地， 面積合計：242.66坪（含公設）。 2.事實發生日:110/12/17~110/12/17 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 租賃面積：242.66坪 租金金額：每月新台幣273,478元。 使用權資產金額：新台幣6,563,472元。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：中國信託商業銀行股份有限公司。 與本公司之關係：關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係⼈為交易對象之原因：續租現有辦公職場，以作營運辦公使用。 前次移轉之所有⼈、前次移轉日期、前次移轉金額：不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件:每三個月付一次，每次支付新台幣820,434元， 付款期間（2022/01/01~2023/12/31） 限制條款：無。 其他重要約定事項: 無。 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 本次交易之決定方式：雙方議價。 價格決定之參考依據：係參考周邊地段訪價行情。 決策單位：總經理。 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 本公司辦公場所 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。 25.監察人承認或審計委員會同意日期: 不適用，依據金融控股公司法第45條規定，該交易金額授權依內部規定權責主管核准即可。 26.本次交易係向關係人取得不動產或其使用權資產: 是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 本案依分層負責表，經總經理核准",2891
7,4,110/12/20,18:58:39,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託證券投資顧問(股)公司公告向中國信託 商業銀行(股)公司取得台北市南港區使用權資產,第 20款,110/12/20,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台北市南港區經貿二路188號5樓(中國信託金融園區) 2.事實發生日:110/12/20~110/12/20 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: (1)租賃面積：61.56坪 (2)每單位價格：每坪租金每個月新台幣2,080元 (3)每月租金金額：租金新台幣128,045元 (4)租賃契約總金額：新台幣3,073,080元 (5)使用權資產金額：新台幣3,012,266元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: (1)交易相對人:中國信託商業銀行（股）公司 (2)其與公司之關係:同為中國信託金融控股(股)公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: (1)選定關係人為交易對象之原因：   本承租標的原自109.9.1起租，本次係為原址續租 (2)前次移轉之所有人：不適用 (3)前次移轉日期：不適用 (4)前次移轉金額：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: (1)付款條件：每三個月付一次，每次支租金新台幣384,135元 (2)付款期間：111/01/01~112/12/31 (3)契約限制條款及其他重要約定:無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: (1)本次交易之決定方式：參考附近租金市場行情 (2)價格決定之參考依據：參考揚捷不動產估價師聯合事務所出具之不動產估價報告書 (3)決策單位：依據金控法45條規範之授信外交易及相關函令採概括授權由行政管理中心    取得董事長核決 10.專業估價者事務所或公司名稱及其估價金額: (1)估價者：揚捷不動產估價師聯合事務所 (2)估價金額：每坪租金每個月新台幣2,080元 11.專業估價師姓名: 葉又銘 12.專業估價師開業證書字號: (109)北市估字第000291號 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 合署辦公，發揮集團最大綜效，續租辦公場所 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用，依據金控法45條規範之授信外交易及相關函令採概括授權 由行政管理中心取得董事長核決 25.監察人承認或審計委員會同意日期: 不適用，依據金控法45條規範之授信外交易及相關函令採概括授權 由行政管理中心取得董事長核決 26.本次交易係向關係人取得不動產或其使用權資產: 是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2891
8,1,110/12/20,19:00:02,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託綜合證券(股)公司公告向中國信託商業 銀行(股)公司取得台北市內湖區使用權資產,第 20款,110/12/20,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台北市內湖區潭美街399號2樓、4樓(科技大樓) 2.事實發生日:110/12/20~110/12/20 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: (1)租賃面積：126.51坪 (2)每單位價格：每坪租金每個月新台幣1,127元 (3)每月租金金額：租金新台幣142,577元 (4)租賃契約總金額：新台幣3,421,848元 (5)使用權資產金額：新台幣3,354,132元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: (1)交易相對人:中國信託商業銀行（股）公司 (2)其與公司之關係:同為中國信託金融控股(股)公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: (1)選定關係人為交易對象之原因：    於107.11.1起，即陸續向中國信託商業銀行承租，本次係為原址續租 (2)前次移轉之所有人：不適用 (3)前次移轉日期：不適用 (4)前次移轉金額：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: (1)付款條件：每三個月付一次，每次支租金新台幣427,731元 (2)付款期間：111/01/01~112/12/31 (3)契約限制條款及其他重要約定:無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: (1)本次交易之決定方式：參考附近租金市場行情 (2)價格決定之參考依據：參考揚捷不動產估價師聯合事務所出具之不動產估價報告書 (3)決策單位：依據金控法45條規範之授信外交易及相關函令採概括授權由行政管理部    取得總經理核決 10.專業估價者事務所或公司名稱及其估價金額: (1)估價者：揚捷不動產估價師聯合事務所 (2)估價金額：每坪租金每個月新台幣1,160元 11.專業估價師姓名: 葉又銘 12.專業估價師開業證書字號: (109)北市估字第000291號 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 合署辦公，發揮集團最大綜效，續租辦公場所 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用，依據金控法45條規範之授信外交易及相關函令採概括授權 由行政管理部取得總經理核決 25.監察人承認或審計委員會同意日期: 不適用，依據金控法45條規範之授信外交易及相關函令採概括授權 由行政管理部取得總經理核決 26.本次交易係向關係人取得不動產或其使用權資產: 是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2891
9,3,110/12/20,19:03:14,邱雅玲,資深副總經理,(02)3327-7777,代子公司中信證創業投資(股)公司公告向中國信託商業 銀行(股)公司取得台北市南港區使用權資產,第 20款,110/12/20,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台北市南港區經貿二路168號26樓、188號14樓(中國信託金融園區) 2.事實發生日:110/12/20~110/12/20 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: (1)經貿二路168號26樓 租賃面積：9.47坪、2.68坪 每單位價格：每坪租金每個月新台幣2,220元、新台幣2,130元 每月租金金額：租金新台幣26,731元 租賃契約總金額：新台幣641,544元 使用權資產金額：新台幣628,848元 (2)經貿二路188號14樓 租賃面積：16.45坪 每單位價格：每坪租金每個月新台幣2,080元 每月租金金額：租金新台幣34,216元 租賃契約總金額：新台幣821,184元 使用權資產金額：新台幣804,933元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: (1)交易相對人:中國信託商業銀行（股）公司 (2)其與公司之關係:同為中國信託金融控股(股)公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: (1)選定關係人為交易對象之原因：    於107.11.11起，即陸續向中國信託商業銀行承租，本次係為原址續租 (2)前次移轉之所有人：不適用 (3)前次移轉日期：不適用 (4)前次移轉金額：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: (1)經貿二路168號26樓 付款條件：每三個月付一次，每次支租金新台幣80,193元 付款期間：111/01/01~112/12/31 契約限制條款及其他重要約定:無 (2)經貿二路188號14樓 付款條件：每三個月付一次，每次支租金新台幣102,648元 付款期間：111/01/01~112/12/31 契約限制條款及其他重要約定:無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: (1)本次交易之決定方式：參考附近租金市場行情 (2)價格決定之參考依據：參考揚捷不動產估價師聯合事務所出具之不動產估價報告書 (3)決策單位：依據金控法45條規範之授信外交易及相關函令採概括授權由管理科取得    董事長核決 10.專業估價者事務所或公司名稱及其估價金額: (1)估價者：揚捷不動產估價師聯合事務所 (2)估價金額：168號26樓新台幣2,402元(主管型含家具)              168號26樓新台幣2,392元(員工型含家具)              188號14樓新台幣2,163元(辦公場地不含家具) 11.專業估價師姓名: 葉又銘 12.專業估價師開業證書字號: (109)北市估字第000291號 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 合署辦公，發揮集團最大綜效，續租辦公場所 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用，依據金控法45條規範之授信外交易及相關函令採概括授權 由管理科取得董事長核決 25.監察人承認或審計委員會同意日期: 不適用，依據金控法45條規範之授信外交易及相關函令採概括授權 由管理科取得董事長核決 26.本次交易係向關係人取得不動產或其使用權資產: 是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2891
