,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/09/01,18:22:35,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行股份有限公司公告與支付寶 (中國)網路技術有限公司合作支付寶支付續約,第 51款,110/09/01,1.事實發生日:110/09/01 2.公司名稱:中國信託商業銀行股份有限公司 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:不適用 5.發生緣由:與支付寶(中國)網路技術有限公司合作跨境網購支付服務 6.因應措施:無 7.其他應敘明事項:無,2891
1,1,110/09/02,17:33:30,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行美國子行CTBC Bank Corp. (USA) 公告授信資產之轉讓,第 20款,110/09/02,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/4/15~110/9/2 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD285,500. USD335,000. USD658,000; USD400,000. USD500,000. USD650,000. USD433,000. USD700,000. USD548,250. USD450,000. USD310,000. USD253,000. USD660,000. USD315,000. USD375,000. USD200,000. USD350,000. USD380,000. USD248,000. USD440,000. USD465,000. USD205,000. USD635,000. 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Fannie Mae。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 處分之債權附隨擔保品種類:個人不動產。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: USD114,494.51 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款期間: 每筆債權出售有不同付款期間，通常在3~10天之間。 重要約定事項: (1)附買回條款:按照Fannie Mae出售指引賣方需執行房貸之到期出售條 款，或是Fannie Mae投票決定執行房貸的買權，賣方將可選擇自Fannie Mae買回房貸。 (2)法院拍賣不動產費用:賣方將適當地分擔Fannie Mae的法院拍賣不動產等相關合理的 費用。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 美國子行資產負債管理委員會 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 增進手續費收入。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 例行業務。 27.資金來源: 不適用 28.其他敘明事項: 1. 本交易係依前一工作日之匯率計算(USD 1 = NTD27.735 2. 事實發生日為美國洛杉磯時間 110年4月14日至110年9月1日。",2891
2,1,110/09/03,17:06:25,邱雅玲,資深副總經理,(02)3327-7777,本公司將於110年9月08日參加UBS舉辦之投資人說明會 (APAC Financials & Fintech Virtual Conference),第 12款,110/09/08,符合條款第四條第XX款：12 事實發生日：110/09/08 1.召開法人說明會之日期：110/09/08 2.召開法人說明會之時間：10 時 00 分  3.召開法人說明會之地點：線上 4.法人說明會擇要訊息：本公司將於110年9月08日參加UBS舉辦之投資人說明會 (APAC Financials & Fintech Virtual Conference) 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2891
3,2,110/09/03,17:07:43,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行美國子行CTBC Bank Corp. (USA) 公告授信資產之轉讓,第 20款,110/09/03,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/3/4~110/9/3 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD1,800,000. USD1,395,000. USD560,700. USD702,000. USD2,205,000. USD554,400. USD2,295,000. USD1,836,000. 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Signature Bank。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: USD381,087.56 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款期間: 依合約辦理 重要約定事項: 依合約辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 依內部最終審核單位核定，相關條件依相關合約及一般市場慣例為之 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 增進手續費收入。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 例行業務。 27.資金來源: 不適用 28.其他敘明事項: 1. 本交易係依前一工作日之匯率計算(USD 1 = NTD27.735) 2. 事實發生日為美國洛杉磯時間 110年3月3日至110年9月2日。",2891
4,1,110/09/07,18:02:05,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告本公司暨主要子公司 110年度八月份自結盈餘,第 51款,110/09/07,1.事實發生日:110/09/07 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司110年度八月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         八月損益        累計一~八月損益 --------------------------------------------------------------------------- 公司別            稅前    稅後    稅前     稅後    稅後EPS(元) 中信金控          62.33   56.12   488.60   427.72   2.14 中國信託銀行      31.89   26.60   237.37   199.70   1.35 台灣人壽          29.29   28.55   231.62   216.81   3.48  註：累計1-8月不含外匯價格變動準備金之稅後EPS(元) 中信金控       2.06 台灣人壽       3.25,2891
5,1,110/09/10,20:49:37,邱雅玲,資深副總經理,(02)3327-7777,代子公司台灣人壽保險股份有限公司公告受金管會裁罰案 之說明,第 39款,110/09/10,1.事實發生日:110/09/10 2.違規情形:台灣人壽保險股份有限公司辦理保險業務，違反保險法相關規定， 依保險法第171條之1第4項、第5項規定，核處罰鍰新臺幣120萬元，並依 同法第149條第1項規定予以4項糾正 3.罰鍰金額:新臺幣120萬元 4.該主管機關之處分情形:核處罰鍰新臺幣120萬元及4項糾正 5.預計改善措施:將依金管會之意見進行改善 6.對公司營運之影響:無 7.其他應敘明事項:無,2891
6,3,110/09/16,20:33:23,邱雅玲,資深副總經理,(02)3327-7777,中信金控代子公司台灣人壽保險股份有限公司公告董事會 決議擬參與國內公共投資,第 51款,110/09/16,1.事實發生日:110/09/16 2.公司名稱:台灣人壽保險股份有限公司 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:本公司持股100%之子公司 5.發生緣由:台灣人壽公告董事會決議擬參與國內公共投資 6.因應措施:無 7.其他應敘明事項:本案尚需經主管機關核准後辦理,2891
7,1,110/09/17,17:14:50,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,110/09/17,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/8/26~110/9/17 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD 5,000,000、USD 10,000,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: PT Bank Negara Indonesia (Persero) Tbk。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件: 依合約辦理。 重要約定事項: 依合約辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依合約及一般市場慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依前一工作日之匯率計算(USD 1 = NTD 27.71)。",2891
8,1,110/09/23,20:12:48,邱雅玲,資深副總經理,(02)3327-7777,(補充公告)中信金控代子公司台灣人壽保險股份有限公司 公告董事會決議擬參與國內公共投資,第 51款,110/09/23,1.事實發生日:110/09/23 2.公司名稱:台灣人壽保險股份有限公司 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:本公司持股100%之子公司 5.發生緣由:台灣人壽公告董事會決議擬參與國內公共投資 6.因應措施:無 7.其他應敘明事項:本案尚待主管機關核准後始生效,2891
9,4,110/09/29,17:12:04,邱雅玲,資深副總經理,(02)3327-7777,公告指派子公司台灣人壽保險股份有限公司第二十七屆董事名單,第 6款,110/09/29,1.發生變動日期:110/09/29 2.法人名稱:中國信託金融控股股份有限公司 3.舊任者姓名: 黃思國 董事 許舒博 董事 鄭林經 董事 林欽淼 董事 施茂林 董事 傅祖聲 董事 顏信輝 獨立董事 林建智 獨立董事 彭金隆 獨立董事 許文彥 獨立董事 4.舊任者簡歷: 黃思國 台灣人壽保險股份有限公司  董事長 許舒博 台灣人壽保險股份有限公司  副董事長 鄭林經 台灣人壽保險股份有限公司  董事 林欽淼 台灣人壽保險股份有限公司  董事 施茂林 台灣人壽保險股份有限公司  董事 傅祖聲 台灣人壽保險股份有限公司  董事 顏信輝 台灣人壽保險股份有限公司  獨立董事 林建智 台灣人壽保險股份有限公司  獨立董事 彭金隆 台灣人壽保險股份有限公司  獨立董事 許文彥 台灣人壽保險股份有限公司  獨立董事 5.新任者姓名: 黃思國 董事 許舒博 董事 鄭林經 董事 林欽淼 董事 施茂林 董事 傅祖聲 董事 周冠男 獨立董事 林建智 獨立董事 彭金隆 獨立董事 許文彥 獨立董事 6.新任者簡歷: 黃思國 台灣人壽保險股份有限公司  董事長 許舒博 台灣人壽保險股份有限公司  副董事長 鄭林經 台灣人壽保險股份有限公司  董事 林欽淼 台灣人壽保險股份有限公司  董事 施茂林 台灣人壽保險股份有限公司  董事 傅祖聲 台灣人壽保險股份有限公司  董事 周冠男 中國信託產物保險股份有限公司  獨立董事 林建智 台灣人壽保險股份有限公司  獨立董事 彭金隆 台灣人壽保險股份有限公司  獨立董事 許文彥 台灣人壽保險股份有限公司  獨立董事 7.異動原因:任期屆滿 8.原任期（例xx/xx/xx至xx/xx/xx）:107/10/04~110/10/03 9.新任生效日期:110/10/04 10.其他應敘明事項:無,2891
