,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/01/04,16:41:44,邱雅玲,資深副總經理,(02)3327-7777,本公司代子公司中國信託商業銀行公告提前贖回中國信託 商業銀行一○四年度第一期無擔保主順位金融債券美金 貳億伍仟柒佰萬元整,第 51款,110/01/04,1.事實發生日:110/01/04 2.公司名稱:中國信託商業銀行　 3.與公司關係(請輸入本公司或子公司):子公司 4.相互持股比例:本公司持股100%之子公司 5.發生緣由:依據中國信託商業銀行一○四年度第一期無擔保主順位金融債券發行辦法 辦理提前贖回。 6.因應措施:無 7.其他應敘明事項:中國信託商業銀行將依發行辦法行使提前贖回中國信託商業銀行 一○四年度第一期無擔保主順位金融債券，並將相關細節公告於證交所公開資訊觀測站 之「債券訊息市場公告」專區。,2891
1,1,110/01/07,20:01:25,邱雅玲,資深副總經理,(02)3327-7777,(補充109/12/24公告)中信金控代子公司 台灣人壽保險股份有限公司公告取得不動產。,第 20款,109/12/24,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 土地：台北市中山區金泰段32-2地號。 建物：台北市中山區樂群二路267號8樓、8樓之1、8樓之2、8樓之3、8樓之5、 8樓之6、8樓之7、8樓之8、8樓之9、8樓之10、9樓、9樓之1、9樓之2、 9樓之3、9樓之5、9樓之6、9樓之7、9樓之8、9樓之9、9樓之10、10樓、 10樓之1、10樓之2、10樓之3、10樓之5、10樓之6、10樓之7、10樓之8、 10樓之9、10樓之10及72個車位。 2.事實發生日:109/12/24~109/12/24 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 土地面積：2,068.68平方公尺，約625.77坪 建物面積：12,591.36平方公尺，約3,808.89坪 交易總金額：新台幣3,688,880,000元整 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 興富發建設股份有限公司、齊裕營造股份有限公司、潤隆建設股份有限公司，非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: (1)付款條件 第一期款：簽約用印款，買賣總價款之25% 第二期款：完稅款，買賣總價款之20% 第三期款：尾款，買賣總價款之55%  (2)其他重要約定事項 本案擬以售後回租方式交易，租期10年並附5年之履約保證。 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易決定方式：議價 價格決定之參考依據：參考市場行情與估價報告 決策單位：董事會 10.專業估價者事務所或公司名稱及其估價金額: 中華不動產估價師聯合事務所:新台幣 3,618,121,500 元整 瑞普國際不動產估價師事務所:新台幣 3,780,000,000 元整 11.專業估價師姓名: 中華不動產估價師聯合事務所:謝典璟 瑞普國際不動產估價師事務所:吳紘緒 12.專業估價師開業證書字號: 中華不動產估價師聯合事務所:(99)北市估字第000149號 瑞普國際不動產估價師事務所:(94)北市估字第000065號 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 經紀人：顥天國際管理顧問股份有限公司 經紀費用：總買賣價金(含稅)之0.5%(含稅) 21.取得或處分之具體目的或用途: 依保險法規定進行不動產投資事宜 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:否 24.董事會通過日期: 不適用 25.監察人承認或審計委員會同意日期: 不適用 26.本次交易係向關係人取得不動產或其使用權資產: 否 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無。",2891
2,2,110/01/07,20:12:08,邱雅玲,資深副總經理,(02)3327-7777,"代中國信託商業銀行日本子行The Tokyo Star Bank, Limited 公告授信資產之轉讓",第 20款,110/01/07,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:109/12/22~110/1/7 3.交易單位數量、每單位價格及交易總金額: 1. USD1,044,467.09  2. USD2,049,514.71  3. USD2,354,766.45    4. USD1,016,906.05  5. USD3,244,925.01    6. USD71,794.93 7. USD4,235,187.91 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: S Bank；非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: NTD 0 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件（含付款時間及金額）：依合約規定辦理 其他重要約定事項：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 依內部最終審核單位核定，相關條件依相關合約及一般市場慣例為之 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 活絡債權資產組合 16.本次交易表示異議董事之意見: 不適用 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 過去一年累積約USD 190,000,000；預計未來一年約USD 200,000,000 27.資金來源: 不適用 28.其他敘明事項: USD/NTD= 27.957 of 2021/1/7",2891
3,1,110/01/08,16:18:00,邱雅玲,資深副總經理,(02)3327-7777,中國信託金融控股股份有限公司公告本公司暨主要子公司 109年度十二月份自結盈餘,第 51款,110/01/08,1.事實發生日:110/01/08 2.公司名稱:中國信託金融控股股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:公告中國信託金融控股股份有限公司暨主要子公司109年度十二月份自結盈餘 6.因應措施:無 7.其他應敘明事項: 單位:億元         十二月損益        累計一~十二月損益 --------------------------------------------------------------------------- 公司別            稅前    稅後    稅前     稅後    稅後EPS(元) 中信金控          19.62   22.56   515.77   428.53   2.15 中國信託銀行      19.98   19.92   322.68   272.67   1.84 台灣人壽          -0.45    1.50   176.52   165.34   2.96  註：累計1-12月不含外匯價格變動準備金之稅後EPS(元) 中信金控       2.14 台灣人壽       2.95,2891
4,1,110/01/12,17:43:04,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,110/01/12,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/1/12~110/1/12 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 USD 30,000,000。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: NTT TC Leasing Co., Ltd.。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依聯合授信合約相關規定辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依聯合授信合約及一般聯合授信市場同類型 案件之慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依前一工作日之匯率計算(USD 1 = NTD 28)。",2891
5,1,110/01/13,17:25:25,邱雅玲,資深副總經理,(02)3327-7777,"代子公司中國信託創業投資(股)公司公告 決議投資Latitude II, L.P.",第 24款,110/01/13,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: Latitude II, L.P.；私募基金 2.事實發生日:110/01/13 3.交易單位數量、每單位價格及交易總金額: 不適用、不適用、不超過英鎊3,800,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: Senderwood Group Limited，非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 交付或付款條件（含付款期間及金額）、契約限制條款：依合約規定辦理； 其他重要約定事項：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依合約規定辦理； 決策單位：依本公司內部投資權限 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不適用、不超過英鎊3,800,000元、預計不超過2.7%、無 本公司無子公司 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 佔總資產比例0.02%、佔歸屬於母公司業主之權益比例0.30%、營運資金：不適用 15.經理人及經紀費用: 不適用 16.取得或處分之具體目的或用途: 長期投資 17.本次交易表示異議董事之意見: 不適用 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:不適用 22.會計師事務所名稱: 不適用 23.會計師姓名: 不適用 24.會計師開業證書字號: 不適用 25.其他敘明事項: 無",2891
6,1,110/01/14,17:19:01,邱雅玲,資深副總經理,(02)3327-7777,補充說明本公司109年5月8日公告董事會決議發行無擔保 普通公司債之發行條件,第 11款,110/01/14,1.董事會決議日期:NA 2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:中國信託金融控股股份有限公司 一○九年度第三次無擔保普通公司債 3.發行總額:發行總額為新臺幣陸拾伍億元整。依發行條件不同分為A、B二種券， 其中A券發行金額為新臺幣參拾億元整，B券發行金額為新臺幣參拾伍億元整。 4.每張面額:新臺幣壹仟萬元整。 5.發行價格:依票面金額十足發行。 6.發行期間:A券發行期間為5年，B券發行期間為7年。 7.發行利率:A券票面利率為固定利率年息0.40%。B券票面利率為固定利率年息0.44% 8.擔保品之種類、名稱、金額及約定事項:無 9.募得價款之用途及運用計畫:用於償還借款。 10.承銷方式:委託證券承銷商對外公開承銷。 11.公司債受託人:永豐商業銀行股份有限公司。 12.承銷或代銷機構:委任中國信託商業銀行股份有限公司為主辦承銷商。 13.發行保證人:無 14.代理還本付息機構:中國信託商業銀行股份有限公司。 15.簽證機構:無 16.能轉換股份者，其轉換辦法:不適用 17.賣回條件:無 18.買回條件:無 19.附有轉換、交換或認股者，其換股基準日:不適用 20.附有轉換、交換或認股者，對股權可能稀釋情形:不適用 21.其他應敘明事項:本次發行公司債於向主管機關申報生效後，將向中華民國證券 櫃檯買賣中心申請於櫃檯買賣交易。,2891
7,2,110/01/14,17:32:17,邱雅玲,資深副總經理,(02)3327-7777,代子公司中信銀公告取得中國信託金融控股(股)公司一○九年度 第三次無擔保普通公司債 補充109/12/25公告,第 20款,110/01/14,1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 中國信託金融控股股份有限公司一○九年度第三次無擔保普通公司債 2.事實發生日:110/1/14~110/1/14 3.交易單位數量、每單位價格及交易總金額: 交易單位數量:620單位 每單位價格:每張面額為新臺幣壹仟萬元 交易總金額:新臺幣62億元整 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 交易相對人:中國信託金融控股股份有限公司 與公司之關係: 中國信託商業銀行為中國信託金融控股股份有限公司之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 擔任中國信託金融控股股份有限公司一○九年度第三次無擔保普通公司債募集及 發行之承銷商 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件：於交割日一次付清 契約限制條款及其他重要約定事項：無 10.本次交易之決定方式、價格決定之參考依據及決策單位: 交易之決定方式：議價 價格決定之參考依據：市價 決策單位：經董事會決議通過並依內部核決權限辦理 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 數量：620單位 金額：新臺幣62億元整 持股比例及權利受限情形：不適用 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 有價證券投資（含本次交易）占公司最近期財務報表中總資產比例:18.77% 有價證券投資（含本次交易）占歸屬於母公司業主之權益之比例:326.43% 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 因擔任公司債之承銷商而協助銷售及交割事宜 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 109/12/25 19.監察人承認或審計委員會同意日期: 不適用，依「公開發行公司審計委員會行使職權辦法」第9條規定， 審計委員會無法決議者，應向董事會報告，由董事會為決議。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 不適用 27.資金來源: 營運資金 28.其他敘明事項: 無,2891
8,1,110/01/20,18:45:10,邱雅玲,資深副總經理,(02)3327-7777,代台灣人壽公告 投資中國信託15年期以上新興市場美元主權低碳債券ETF基金(00884B)，新台幣五億元,第 20款,110/01/20,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 中國信託15年期以上新興市場美元主權低碳債券ETF基金(00884B)受益憑證 2.事實發生日:110/1/20~110/1/20 3.交易單位數量、每單位價格及交易總金額: 00884B受益憑證不超過12,500,000單位、 每股不超過40元、總交易金額不超過新台幣500,000,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 中國信託證券投資信託股份有限公司、關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 參與中國信託15年期以上新興市場美元主權低碳債券ETF基金(00884B)之募集 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件(含付款期間及金額)：依合約規定辦理 契約限制條款及其他重要約定事項(註一)：依合約規定辦理 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本次交易之決定方式、價格決定之參考依據：依投資分析報告辦理 決策單位：依本公司核決權限 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 母公司：無持有此交易證券 本公司：不超過12,500,000股、不超過新台幣500,000,000元、不超過50%、無 子公司：無持有此交易證券 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 占總資產比例24.71%、 占歸屬於母公司業主權益之比例429.68%、 營運資金:不適用 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 依保險法之規定，為壽險資金之運用 16.本次交易表示異議董事之意見: 不適用 17.本次交易為關係人交易:是 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 過去一年交易：此標的為初次募集發行，故過去無進行相關交易 預計未來一年內交易：依本公司投資決策決定 27.資金來源: 自有資金 28.其他敘明事項: 無",2891
9,2,110/01/20,18:51:46,邱雅玲,資深副總經理,(02)3327-7777,代子公司中國信託商業銀行公告授信資產之轉讓,第 20款,110/01/20,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 金融機構債權(放款) 2.事實發生日:110/1/20~110/1/20 3.交易單位數量、每單位價格及交易總金額: 不適用。 不適用。 JPY 1,614,868,890。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Bank of Taiwan Tokyo Branch。 非關係人。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明 認列情形）: 無。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依聯合授信合約相關規定辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 為本行內部最終審核單位核定，相關條件依聯合授信合約及一般聯合授信市場同類型 案件之慣例為之。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 不適用。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 不適用。 14.經紀人及經紀費用: 不適用。 15.取得或處分之具體目的或用途: 活絡債權資產組合。 16.本次交易表示異議董事之意見: 不適用。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 例行性業務。 27.資金來源: 不適用。 28.其他敘明事項: 本交易係依前一工作日之匯率計算(JPY 1 = NTD 0.2693)。",2891
