,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/12/09,17:19:06,劉韋辰,經理,02-2506-4152#9350,代重要子公司喜威世流通(股)公司公告向 泰山企業(股)公司取得使用權資產二筆,第 20款,110/12/09,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 1、彰化縣田中鎮興工路6號(行政大樓3樓西側、1樓營業行政) 2、高雄市福德一路138、140號(高雄營業所) 2.事實發生日:110/12/9~110/12/9 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 1、交易單位數量: 租賃面積約88坪 每單位價格：每坪租金每個月為新臺幣216元(未稅)  交易總金額：租金每個月新臺幣19,000元(未稅) ，三年共新臺幣684,000元(未稅)  使用權資產金額合計：新臺幣675,811元(未稅) 2、交易單位數量: 租賃面積約41坪 每單位價格：每坪租金每個月為新臺幣244元(未稅) 交易總金額：租金每個月新臺幣10,000元(未稅) ，三年共新臺幣360,000元(未稅)  使用權資產金額合計：新臺幣355,690(未稅) 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：泰山企業(股)公司 與公司之關係：喜威世流通(股)公司之母公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：關係人房舍資產位置適宜及業務上整體規劃考量。 前次移轉之所有人：不適用。 前次移轉之所有人與公司之關係：不適用。 前次移轉之所有人與交易相對人間相互之關係: 不適用。  前次移轉日期: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 1、付款條件：每月新臺幣19,000元(未稅)、租賃期間：111.01.01起至113.12.31止。 契約限制條款及其他重要約定事項：無 2、付款條件：每月新臺幣10,000元(未稅)、租賃期間：111.01.01起至113.12.31止。 契約限制條款及其他重要約定事項：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 價格決定之參考依據：參考前期租約價格 決策單位：董事會 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 作為自用辦公及營業場所 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:是 24.董事會通過日期: 民國110年12月9日 25.監察人承認或審計委員會同意日期: 民國110年12月9日 26.本次交易係向關係人取得不動產或其使用權資產:是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",1218
1,1,110/12/16,15:12:25,劉韋辰,經理,02-2506-4152#9350,公告本公司110年第一次股東臨時會重要決議事項,第 18款,110/12/16,1.股東臨時會日期:110/12/16 2.重要決議事項: 一、討論事項：通過修訂本公司「公司章程」案。 二、選舉事項：改選董事（含獨立董事）案。 當選名單： 董事:伸揚投資有限公司代表人：詹逸宏 董事:景勛投資實業有限公司代表人：詹景超 董事:鴻強股份有限公司代表人：詹皓鈞 董事:皇喬霖事業股份有限公司代表人：尹章中 董事:龍邦國際興業股份有限公司代表人：劉偉龍 董事:龍邦國際興業股份有限公司代表人：韓泰生 獨立董事:李明輝 獨立董事:陳敏薰 獨立董事:杜英達 三、其他討論事項：通過解除新任董事(含獨立董事)及其代表人競業禁止之限制案。 3.其他應敘明事項:無,1218
2,8,110/12/16,15:13:16,劉韋辰,經理,02-2506-4152#9350,公告本公司110年第一次股東臨時會改選董事(含獨立董事),第 6款,110/12/16,"1.發生變動日期:110/12/16 2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事   或自然人監察人）:法人董事、獨立董事、自然人董事 3.舊任者職稱及姓名: 董事:伸揚投資有限公司代表人：詹逸宏 董事:景勛投資實業有限公司代表人：詹景超 董事:德臣企業股份有限公司代表人：詹佩珊 董事:詹皓鈞 獨立董事:吳界欣 獨立董事:孫初偉 獨立董事:許永昌 4.舊任者簡歷: 伸揚投資有限公司代表人：詹逸宏，泰山企業股份有限公司董事長 景勛投資實業有限公司代表人：詹景超，泰山企業股份有限公司董事暨總經理 德臣企業股份有限公司代表人：詹佩珊，泰山企業股份有限公司董事 詹皓鈞，泰山企業股份有限公司董事、泰山企業(漳州)食品有限公司董事長 吳界欣，佳龍科技工程股份有限公司董事長 孫初偉，百騏會計師事務所負責人 許永昌，元信法律事務所負責人 5.新任者職稱及姓名: 董事:伸揚投資有限公司代表人：詹逸宏 董事:景勛投資實業有限公司代表人：詹景超 董事:鴻強股份有限公司代表人：詹皓鈞 董事:皇喬霖事業股份有限公司代表人：尹章中 董事:龍邦國際興業股份有限公司代表人：劉偉龍 董事:龍邦國際興業股份有限公司代表人：韓泰生 獨立董事:李明輝 獨立董事:陳敏薰 獨立董事:杜英達 6.新任者簡歷: 伸揚投資有限公司代表人：詹逸宏，泰山企業股份有限公司董事長 景勛投資實業有限公司代表人：詹景超，泰山企業股份有限公司董事暨總經理 鴻強股份有限公司代表人：詹皓鈞，泰山企業股份有限公司董事、泰山企業(漳州) 食品有限公司董事長 皇喬霖事業股份有限公司代表人：尹章中，財團法人台灣文創平台發展基金會 龍邦國際興業股份有限公司代表人：劉偉龍，龍邦國際興業股份有限公司董事長 龍邦國際興業股份有限公司代表人：韓泰生，艾維克科技股份有限公司董事長 李明輝，元富證券股份有限公司總經理 陳敏薰，敏理投資股份有限公司董事長 杜英達，達朕法律事務所主持律師 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:董事改選 9.新任者選任時持股數: 董事:伸揚投資有限公司代表人：詹逸宏持有股數:2,630,570股 董事:景勛投資實業有限公司代表人：詹景超持有股數:10,446,082股 董事:鴻強股份有限公司代表人：詹皓鈞持有股數:922,000股 董事:皇喬霖事業股份有限公司代表人：尹章中持有股數:6,503,000股 董事:龍邦國際興業股份有限公司代表人：劉偉龍持有股數:127,533,000股 董事:龍邦國際興業股份有限公司代表人：韓泰生持有股數:127,533,000股 獨立董事:李明輝持有股數:0股 獨立董事:陳敏薰持有股數:0股 獨立董事:杜英達持有股數:0股 10.原任期（例xx/xx/xx ~ xx/xx/xx）:107/11/21~110/11/20 11.新任生效日期:110/12/16 12.同任期董事變動比率:不適用 13.同任期獨立董事變動比率:不適用 14.同任期監察人變動比率:不適用 15.屬三分之一以上董事發生變動（請輸入是或否）:是 16.其他應敘明事項:無",1218
3,3,110/12/16,15:14:04,劉韋辰,經理,02-2506-4152#9350,公告本公司110年第一次股東臨時會決議解除董事 競業禁止之限制案,第 21款,110/12/16,1.股東會決議日:110/12/16 2.許可從事競業行為之董事姓名及職稱: 董事:伸揚投資有限公司代表人：詹逸宏 董事:景勛投資實業有限公司代表人：詹景超 董事:鴻強股份有限公代表人：詹皓鈞 董事:皇喬霖事業股份有限公司代表人：尹章中 董事:龍邦國際興業股份有限公司代表人：劉偉龍 董事:龍邦國際興業股份有限公司代表人：韓泰生 獨立董事:李明輝 獨立董事:陳敏薰 獨立董事:杜英達 3.許可從事競業行為之項目:擔任與本公司營業範圍相同類似之相關職務 4.許可從事競業行為之期間:任職本公司董事職務期間 5.決議情形（請依公司法第209條說明表決結果）: 經代表已發行股份總數三分之二以上股東出席，以出席股東表決 權過半數之同意，解除上述董事之競業禁止。 6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱 （非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用 7.所擔任該大陸地區事業之公司名稱及職務:不適用 8.所擔任該大陸地區事業地址:不適用 9.所擔任該大陸地區事業營業項目:不適用 10.對本公司財務業務之影響程度:不適用 11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用 12.其他應敘明事項:無,1218
4,4,110/12/16,15:14:39,劉韋辰,經理,02-2506-4152#9350,公告本公司審計委員會委員異動,第 6款,110/12/16,1.發生變動日期:110/12/16 2.功能性委員會名稱:審計委員會 3.舊任者姓名: 吳界欣 孫初偉 許永昌 4.舊任者簡歷: 吳界欣，佳龍科技工程股份有限公司董事長 孫初偉，百騏會計師事務所負責人 許永昌，元信法律事務所負責人 5.新任者姓名: 李明輝 陳敏薰 杜英達 6.新任者簡歷: 李明輝，元富證券股份有限公司總經理 陳敏薰，敏理投資股份有限公司董事長 杜英達，達朕法律事務所主持律師 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:董事改選 9.原任期（例xx/xx/xx ~ xx/xx/xx）:107/11/21~110/11/20 10.新任生效日期:110/12/16 11.其他應敘明事項:無,1218
5,5,110/12/16,15:15:27,劉韋辰,經理,02-2506-4152#9350,公告本公司薪資報酬委員會委員任期屆滿,第 6款,110/12/16,1.發生變動日期:110/12/16 2.功能性委員會名稱:薪資報酬委員會 3.舊任者姓名: 吳界欣 董俊仁 劉明雄 孫初偉 許永昌 4.舊任者簡歷: 吳界欣，佳龍科技工程股份有限公司董事長、泰山企業股份有限公司獨立董事 董俊仁，應華精密科技股份有限公司董事長 劉明雄，技嘉科技股份有限公司副董事長 孫初偉，百騏會計師事務所負責人、泰山企業股份有限公司獨立董事 許永昌，元信法律事務所負責人、泰山企業股份有限公司獨立董事 5.新任者姓名: 待董事會委任後另行公告 6.新任者簡歷:不適用 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 8.異動原因:董事改選 9.原任期（例xx/xx/xx ~ xx/xx/xx）:107/12/18~110/11/20 10.新任生效日期:不適用 11.其他應敘明事項:無,1218
6,6,110/12/16,15:16:07,劉韋辰,經理,02-2506-4152#9350,公告本公司董事會推選董事長及副董事長,第 6款,110/12/16,1.董事會決議日期或發生變動日期:110/12/16 2.人員別（請輸入董事長或總經理）:董事長及副董事長 3.舊任者姓名: 董事長:詹逸宏 副董事長:不適用 4.舊任者簡歷: 董事長:詹逸宏，泰山企業股份有限公司董事長 副董事長:不適用 5.新任者姓名: 董事長:詹景超 副董事長:詹逸宏 6.新任者簡歷: 董事長:詹景超，泰山企業股份有限公司總經理 副董事長:詹逸宏，泰山企業股份有限公司董事長 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 8.異動原因:董事改選，推選董事長及副董事長 9.新任生效日期:110/12/16 10.其他應敘明事項:無,1218
7,7,110/12/16,15:16:45,劉韋辰,經理,02-2506-4152#9350,公告本公司總經理異動事宜,第 6款,110/12/16,1.董事會決議日期或發生變動日期:110/12/16 2.人員別（請輸入董事長或總經理）:總經理 3.舊任者姓名:詹景超 4.舊任者簡歷:詹景超，泰山企業股份有限公司總經理 5.新任者姓名:蔡政達 6.新任者簡歷:蔡政達，泰山企業股份有限公司資深 副總經理 7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:新任 8.異動原因:董事會委任 9.新任生效日期:110/12/16 10.其他應敘明事項:無,1218
8,1,110/12/30,19:22:58,劉韋辰,經理,02-2506-4152#9350,公告本公司重要營運主管異動,第 8款,110/12/30,1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運 長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核 主管或訴訟及非訟代理人）:行銷群主管、董事長室副總經理 2.發生變動日期:110/12/30 3.舊任者姓名、級職及簡歷: (1)行銷群主管:雷松清，副總經理 (2)不適用 4.新任者姓名、級職及簡歷: (1)不適用 (2)董事長室:雷松清，副總經理 5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新 任」或「解任」）:職務調整 6.異動原因:職務調整 7.生效日期:111/01/01 8.其他應敘明事項:無,1218
9,2,110/12/30,19:23:25,劉韋辰,經理,02-2506-4152#9350,代重要子公司喜威世流通(股)公司公告重要營運主管異動,第 8款,110/12/30,1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運 長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、研發主管、內部稽核 主管或訴訟及非訟代理人）:總經理室副總經理 2.發生變動日期:110/12/30 3.舊任者姓名、級職及簡歷:不適用 4.新任者姓名、級職及簡歷:總經理室:宋家德，資深特別助理 5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新 任」或「解任」）:職務調整 6.異動原因:職務調整 7.生效日期:111/01/01 8.其他應敘明事項:無,1218
