,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/04/06,17:43:33,顧大為,財務長,(03)5670766,代子公司Hsu Fa (Samoa) Investment Ltd.公告 取得固定收益證券,第 20款,111/04/06,"1.證券名稱: 公司債 (XS2358027592) 2.交易日期:111/4/6~111/4/6 3.交易數量、每單位價格及交易總金額: 交易數量100單位; 每單位價格CNY$1,000,000; 交易總金額 CNY$100,000,000 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 非關係人 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 數量：100單位,  金額：CNY$100,000,000；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 占公司最近期財務報表中總資產之比例：0.005%  占公司最近期財務報表中歸屬於母公司業主之權益之比例：0.006% ;   最近期財務報表中營運資金數額：8,178,639仟元 8.取得或處分之具體目的: 固定收益投資 9.本次交易表示異議董事之意見: 無 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 無 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無",2454
1,1,111/04/07,16:03:04,顧大為,財務長,(03)5670766,本公司取得地上權案之最優申請人資格,第 20款,111/04/07,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 新竹縣竹北市世興段2地號土地之地上權 2.事實發生日:111/4/7~111/4/7 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 土地面積：17,363.24平方公尺，折合約5,252.38坪 使用權資產金額：預計約新臺幣37.7億 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 中華民國(管理者：交通部鐵道局)，與本公司之關係：非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: (1)定額權利金： 第1~4年免付，第5年起支付。 (2)超額權利金： 本公司為本案所設專案公司年營收超過新台幣3.5億時， 另採超額累進制加超額權利金，級距如下： 超過新台幣3.5億~新台幣4.3億的部分為1%、 超過新台幣4.3億~新台幣5.2億的部分為2%、 超過新台幣5.2億的部分為3% (3)地租： 當年當期申報地價之1%，加計簽約當期申報地價之2.5% (4)地上權存續期間：70年 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易決定方式：招標 價格決定之參考依據：依內部資金運用評估 決策單位：董事會 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 無 21.取得或處分之具體目的或用途: 辦公大樓 22.本次交易表示異議之董事之意見: 無 23.本次交易為關係人交易:否 24.董事會通過日期: 不適用 25.監察人承認或審計委員會同意日期: 不適用 26.本次交易係向關係人取得不動產或其使用權資產:否 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 本公司將新設一專案公司與鐵道局簽署契約及進行開發經營， 後續依投標須知辦理相關事宜。",2454
2,2,111/04/07,16:03:15,顧大為,財務長,(03)5670766,公告本公司董事會決議增資子公司,第 20款,111/04/07,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 旭源投資股份有限公司普通股股份 2.事實發生日:111/4/7~111/4/7 3.交易數量、每單位價格及交易總金額: 交易單位數量：不超過1,000,000,000股；每單位價格：新台幣10元； 交易總金額：不超過新台幣100億元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 為本公司100%持有之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 本公司於民國111年4月7日獲評定為高速鐵路新竹車站特定區車站專用區(二) 開發經營案最優申請人，故依民國110年12月24日董事會決議於獲評定為 最優申請人後，於額度內分次進行增資。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 現金增資；本公司董事會。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 交易數量：1,000,000,000股；交易金額：新台幣 10,000,000,000元； 持股比例：100%；權利受限情形：無受限。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 占公司最近期財務報表中總資產之比例：55.09% 占公司最近期財務報表中歸屬於母公司業主之權益之比例：76.04% 最近期財務報表中營運資金數額：新台幣8,178,639仟元 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 供子公司與交通部鐵道局簽訂開發經營契約及設定地上權契約， 並供相關興建及營運資金 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 民國110年12月24日 19.監察人承認或審計委員會同意日期: 民國110年12月24日 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 不適用 27.資金來源: 自有資金 28.其他敘明事項: 旭源投資股份有限公司尚待完成設立登記，正式設立之公司名稱如與前述名稱不同， 將依相關規定進行補充公告。",2454
3,1,111/04/11,16:55:57,顧大為,財務長,(03)5670766,聯發科技111年3月份自結合併營收淨額公告,第 51款,111/04/11,1.事實發生日:111/04/11 2.公司名稱:聯發科技股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由: 聯發科技一百一十一年三月份自結合併營收淨額為新台幣591億8仟萬元， 較前月合併營收淨額新台幣400億2仟9佰萬元增加47.84%。 6.因應措施:無 7.其他應敘明事項:無,2454
4,1,111/04/13,16:58:11,顧大為,財務長,(03)5670766,本公司於111/04/27召開第一季財報暨營運線上說明會,第 12款,111/04/27,符合條款第四條第XX款：12 事實發生日：111/04/27 1.召開法人說明會之日期：111/04/27 2.召開法人說明會之時間：15 時 00 分  3.召開法人說明會之地點：線上法說會 4.法人說明會擇要訊息：(1) 公布本公司2022年第1季財務報告及2022年第2季業績展望。 (2) 參加方式：請參見https://corp.mediatek.tw/investor-relations/financial-information/quarterly-earnings 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2454
5,1,111/04/20,17:39:54,顧大為,財務長,(03)5670766,公告取得金融資產,第 24款,111/04/20,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: 凱基豐利證券投資信託基金 2.事實發生日:111/04/20 3.交易單位數量、每單位價格及交易總金額: (1)交易單位數量：36,099,128.2單位  (2)每單位價格：新台幣16.6209元  (3)交易總金額：新台幣600,000,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: 凱基證券投資信託股份有限公司;無 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 依據基金契約及投資說明書約定 10.本次交易之決定方式、價格決定之參考依據及決策單位: 依交易日當天基金單位淨值;依本公司內部核決權限 11.取得或處分有價證券標的公司每股淨值:16.62 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:否 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 數量: 63,906,078.35單位;台幣: 1,059,476,483 持股比例:95.75%;權利受限情形:無 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 占最近期財務報表中總資產之比例：0.35% 占最近期財務報表中歸屬於母公司業主之權益之比例：0.49% 最近期財務報表中營運資金數額：新台幣8,178,639 千元 15.經理人及經紀費用: 保管費每年0.1%，經理費依績效表現收取0.6%~2.4%不等管理費 16.取得或處分之具體目的或用途: 財務性投資 17.本次交易表示異議董事之意見: 無 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:否 22.會計師事務所名稱: 智權國際會計師事務所 23.會計師姓名: 徐坤光 24.會計師開業證書字號: 台財證登(六)字第三七九六號 25.其他敘明事項: 無",2454
6,2,111/04/27,17:59:26,顧大為,財務長,(03)5670766,本公司2022年第1季合併財務報告,第 51款,111/04/27,"1.事實發生日:111/04/27 2.公司名稱:聯發科技股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由: 聯發科技公佈2022年第1季合併財務報告 本季合併營收為新台幣1,427億1仟1佰萬元，較前季增加10.9%，較去年同 期增加32.1% 本季合併毛利率為50.3%，較前季增加0.7個百分點，較去年同期增加5.4個 百分點 本季合併營業利益為新台幣364億6仟7佰萬元，較前季增加22.7%，較去年同 期增加80.5% 本季合併本期淨利為新台幣334億1仟3佰萬元，每股盈餘為新台幣21.02元  合併營業收入 本公司2022年3月31日結算之第1季營業收入淨額為新台幣1,427億1仟1佰萬元， 較前季增加10.9%，較去年同期增加32.1%。本季營收較前季及去年同期增加， 因各主要產品線營收皆受惠規格提升或銷量增加而成長。  合併營業毛利與毛利率 本季營業毛利為新台幣717億8仟3佰萬元，較前季增加12.5%，較去年同期 增加47.9%。毛利率為50.3%，較前季增加0.7個百分點，較去年同期增加5.4個 百分點。本季毛利率較前季及去年同期增加，主要因較佳的產品組合。  合併本期淨利、合併本期淨利率與每股盈餘 本季本期淨利為新台幣334億1仟3佰萬元，較前一季增加10.8%，較去年同期 增加29.6%。本季本期淨利率為23.4%，與前一季相同，略低於去年同期之23.9%。 每股盈餘為新台幣21.02元，高於前一季之新台幣18.99元，及去年同期之新 台幣16.21元。本季本期淨利及每股盈餘較前季及去年同期增加，主要因本季 營收與毛利增加。  2022年第二季營運展望 合併營收: 約新台幣 1,470 億 ~ 1,570 億元 (假設2022-Q2美元兌台幣平均匯率為1：28.5) 合併毛利率: 49%  ±  1.5% 合併營業費用率: 24%  ±  2%  6.因應措施:不適用 7.其他應敘明事項:無",2454
7,4,111/04/27,18:08:37,顧大為,財務長,(03)5670766,民國111年度第二季簡式合併財務預測公告,第 13款,111/04/27,1.財務預測年度：111 2.財務預測型態：簡式 3.董事會決議日期：1110427 4.財務預測編制、更正或更新日期：111/04/25 5.財務預測編製原因： 自願公開 6.其他應敘明事項： 無 　　　　　　　　　　本資料係屬預測性質，將來未必能完全達成，詳細內容應再參考 　　　　　　　　　　　　　　　　'重要會計政策及基本假設彙總',2454
8,1,111/04/27,18:10:34,顧大為,財務長,(03)5670766,公告本公司董事會決議辦理限制員工權利新股收回註銷減資 事宜,第 11款,111/04/27,"1.董事會決議日期:111/04/27 2.減資緣由:因原獲配限制員工權利新股之員工未達既得條件，將收回之限制員工權利 新股辦理註銷減資。 3.減資金額:新台幣30,970元 4.消除股份:3,097股 5.減資比率:0.0001% 6.減資後股本:新台幣15,990,267,360元 7.預定股東會日期:不適用 8.預計減資新股上市後之上市普通股股數:1,599,026,736股 9.預計減資新股上市後之上市普通股股數占已發行普通股比率 （減資後上市普通股股數/減資後已發行普通股股數）:不適用 10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者， 請說明股權流通性偏低之因應措施:不適用 11.減資基準日:111/04/27 12.其他應敘明事項:無",2454
9,3,111/04/27,18:11:31,顧大為,財務長,(03)5670766,公告本公司111年第1季合併財務報告業經董事會決議通過,第 31款,111/04/27,"1.提報董事會或經董事會決議日期:111/04/27 2.審計委員會通過日期:111/04/26 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/03/31 4.1月1日累計至本期止營業收入(仟元):142,710,849 5.1月1日累計至本期止營業毛利(毛損) (仟元):71,783,375 6.1月1日累計至本期止營業利益(損失) (仟元):36,467,204 7.1月1日累計至本期止稅前淨利(淨損) (仟元):37,970,104 8.1月1日累計至本期止本期淨利(淨損) (仟元):33,413,257 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):33,261,383 10.1月1日累計至本期止基本每股盈餘(損失) (元):21.02 11.期末總資產(仟元):708,683,827 12.期末總負債(仟元):252,769,487 13.期末歸屬於母公司業主之權益(仟元):454,487,407 14.其他應敘明事項:無",2454
