,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/08/06,21:02:20,顧大為,財務長,(03)5670766,代聯發科香港子公司(MediaTek China Limited) 依公開發行公司資金貸與及背書保證處理準則第二十二條公告,第 23款,110/08/06,"1.事實發生日:110/08/06 2.接受資金貸與之: (1)公司名稱:聯發科技(股)公司 (2)與資金貸與他人公司之關係: 母子公司 (3)資金貸與之限額(仟元):40,853,595 (4)原資金貸與之餘額(仟元):0 (5)本次新增資金貸與之金額(仟元):21,813,480 (6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是 (7)迄事實發生日止資金貸與餘額(仟元):21,813,480 (8)本次新增資金貸與之原因: 對母公司資金之融通 3.接受資金貸與公司所提供擔保品之: (1)內容: 不適用 (2)價值(仟元):0 4.接受資金貸與公司最近期財務報表之: (1)資本(仟元):15,902,506 (2)累積盈虧金額(仟元):243,964,228 5.計息方式: 不低於金融機構短期借款利率 6.還款之: (1)條件: 依董事會決議 (2)日期: 依董事會決議 7.迄事實發生日為止，資金貸與餘額(仟元): 21,813,480 8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率: 5.30 9.公司貸與他人資金之來源: 子公司本身 10.其他應敘明事項: 無",2454
1,2,110/08/06,21:02:52,顧大為,財務長,(03)5670766,代重要子公司MediaTek Investment Singapore Pte. Ltd.公告 增資其子公司Gaintech Co. Limited,第 20款,110/08/06,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: Gaintech Co. Limited普通股股份 2.事實發生日:110/8/6~110/8/6 3.交易數量、每單位價格及交易總金額: 交易單位數量:1,383,813,853股,每單位價格:USD1,交易總金額:不超過USD1,000,000,000 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Gaintech Co. Limited; 100%持有子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 董事會決議後安排現金增資；無 10.本次交易之決定方式、價格決定之參考依據及決策單位: 現金增資；董事會 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 1,383,813,853股；美金1,383,813,853元；100%；無受限 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 占最近期財務報表中總資產之比例：51.18% 占最近期財務報表中歸屬於母公司業主之權益之比例：58.83% 最近期財務報表中營運資金數額：新台幣50,541,316千元 14.經紀人及經紀費用: 無 15.取得或處分之具體目的或用途: 營運需求 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 民國110 年08 月06 日 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 無 26.過去一年及預計未來一年內與交易相對人交易情形: 無 27.資金來源: 自有資金 28.其他敘明事項: 無",2454
2,3,110/08/06,21:03:26,顧大為,財務長,(03)5670766,代重要子公司Gaintech Co. Limited公告增資其子公司,第 20款,110/08/06,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: Hsu Chia (Samoa) Investment Ltd. 、 Hsu Kang (Samoa) Investment Ltd.、 Hsu Fa (Samoa) Investment Ltd.、MediaTek China Limited(HK)、 LePower (HK) Limited及MTKC Global Investment Co. Limited(BVI) 普通股股份 2.事實發生日:110/8/6~110/8/6 3.交易數量、每單位價格及交易總金額: Hsu Chia (Samoa) Investment Ltd. 、Hsu Kang (Samoa) Investment Ltd. 及Hsu Fa (Samoa) Investment Ltd.: 交易單位數量:6,462,000,000股, 每單位價格:CNY1,交易總金額:不超過USD1,000,000,000 MediaTek China Limited(HK):交易單位數量:6,047,932,800股, 每單位價格:HKD1,交易總金額:USD780,000,000 LePower (HK) Limited: 交易單位數量:403,195,520股,每單位價格:HKD1,交易總金額:USD52,000,000 MTKC Global Investment Co. Limited(BVI): 交易單位數量:1股,每單位價格:不超過USD330,000,000, 交易總金額:不超過USD330,000,000 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Hsu Chia (Samoa) Investment Ltd. 、Hsu Kang (Samoa) Investment Ltd. 、   Hsu Fa (Samoa) Investment Ltd. 、MediaTek China Limited(HK)、 LePower (HK) Limited  及MTKC Global Investment Co. Limited(BVI);  100%持有子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 董事會決議後安排增資；無 10.本次交易之決定方式、價格決定之參考依據及決策單位: 現金及股權增資；董事會 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: Hsu Chia (Samoa) Investment Ltd. 、Hsu Kang (Samoa) Investment Ltd. 及Hsu Fa (Samoa) Investment Ltd.: 分別為3,154,000,000股； 美金489,755,398元；100%；無受限。 MediaTek China Limited(HK): 8,778,035,300股； 美金1,131,444,292.94元；100%；無受限。 LePower (HK) Limited: 638,858,320股； 美金82,026,850.77元；100%；無受限。 MTKC Global Investment Co. Limited(BVI): 1股； 美金330,000,000元；100%；無受限。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 占最近期財務報表中總資產之比例：47.64% 占最近期財務報表中歸屬於母公司業主之權益之比例：54.77% 最近期財務報表中營運資金數額：新台幣50,541,316千元 14.經紀人及經紀費用: 無 15.取得或處分之具體目的或用途: 營運需求 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 民國110 年08 月06 日 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:否 21.會計師事務所名稱: 智權國際會計師事務所 22.會計師姓名: 徐坤光 23.會計師開業證書字號: 台省會證字第2728號 24.是否涉及營運模式變更:否 25.營運模式變更說明: 無 26.過去一年及預計未來一年內與交易相對人交易情形: 無 27.資金來源: 自有資金及股權 28.其他敘明事項: 無",2454
3,4,110/08/06,21:03:59,顧大為,財務長,(03)5670766,代子公司聯發軟件設計（深圳）有限公司公告取得有價證券,第 20款,110/08/06,"1.事實發生日:自民國110/8/6至民國110/8/6 2.本次新增（減少）投資方式: 聯發軟件設計（深圳）有限公司以現金投資 上海合見工業軟體集團有限公司人民幣7,300萬元 3.交易單位數量、每單位價格及交易總金額: 累積交易單位數量: 註冊資本額7,300萬元 平均交易單位價格: 1註冊資本額/人民幣1元 交易總金額: 人民幣7,300萬元 4.大陸被投資公司之公司名稱: 上海合見工業軟體集團有限公司 5.前開大陸被投資公司之實收資本額: 人民幣6.45億元 6.前開大陸被投資公司本次擬新增資本額: 暫定人民幣7億元 7.前開大陸被投資公司主要營業項目: 工業軟件研發、服務 8.前開大陸被投資公司最近年度財務報表會計師意見型態: 不適用 9.前開大陸被投資公司最近年度財務報表權益總額: 不適用 10.前開大陸被投資公司最近年度財務報表損益金額: 不適用 11.迄目前為止，對前開大陸被投資公司之實際投資金額: 人民幣0元 12.交易相對人及其與公司之關係: 非關係人 13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉 之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額: 不適用 14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得 及處分日期、價格及交易當時與公司之關係: 不適用 15.處分利益（或損失）: 不適用 16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項: 俟經濟部投資審議委員會核准後，依合約進行投資 17.本次交易之決定方式、價格決定之參考依據及決策單位: 聯發軟件設計（深圳）有限公司之股東會決議並參考獨立專家之合理性意見 18.經紀人: 不適用 19.取得或處分之具體目的: 財務性投資 20.本次交易表示異議董事之意見: 無 21.本次交易為關係人交易:否 22.董事會通過日期: 民國110 年08 月06 日 23.監察人承認或審計委員會同意日期: 不適用 24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）: 美金 1,128,340,048元 25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 實收資本額之比率: 197.75% 26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 總資產之比率: 6.64% 27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 歸屬於母公司業主之權益之比率: 7.64% 28.迄目前為止，實際赴大陸地區投資總額: 美金823,495,101元 29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率: 144.32% 30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率: 4.85% 31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率: 5.57% 32.最近三年度認列投資大陸損益金額: 107年度 :認列投資利益新台幣 1,285,369,000元 108年度 :認列投資利益新台幣 1,437,021,000元 109年度 :認列投資利益新台幣 2,454,240,000元 33.最近三年度獲利匯回金額: 0 34.本次交易會計師出具非合理性意見:否 35.會計師事務所名稱: 智權國際會計師事務所 36.會計師姓名: 徐坤光 37.會計師開業證書字號: 台省會證字第2728號 38.其他敘明事項: 無",2454
4,1,110/08/10,16:56:11,顧大為,財務長,(03)5670766,聯發科技110年7月份自結合併營收淨額公告,第 51款,110/08/10,1.事實發生日:110/08/10 2.公司名稱:聯發科技股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由: 聯發科技一百一十年七月份自結合併營收淨額為新台幣403億6仟萬元， 較前月合併營收淨額新台幣477億5仟6佰萬元減少15.49%。 6.因應措施:無 7.其他應敘明事項:無,2454
5,4,110/08/11,18:39:01,顧大為,財務長,(03)5670766,代子公司翔發投資股份有限公司公告取得金融資產,第 24款,110/08/11,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件， 如股息率等）: 樺漢科技股份有限公司第一次私募無擔保轉換公司債 2.事實發生日:110/08/11 3.交易單位數量、每單位價格及交易總金額: 10,000張；NT$ 100,000；NT$ 1,000,000,000 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司 之關係人者，得免揭露其姓名）: 樺漢科技股份有限公司; 非關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及 前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之 關係、前次移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告 關係人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分 債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人 之債權帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表 說明認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要 約定事項: 依樺漢科技股份有限公司國內第一次私募無擔保轉換公司債發行及轉換辦法規定 10.本次交易之決定方式、價格決定之參考依據及決策單位: 翔發董事會決議並參考獨立專家對價格之合理性意見 11.取得或處分有價證券標的公司每股淨值:不適用 12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用 13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、 持股比例及權利受限情形（如質押情形）: 10,000張；NT$ 1,000,000,000；持股比例:不適用； 受限情形:依證券交易法私募有價證券轉讓限制之規定 14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財 務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額: 9.27%；0.26%；NT$ 2,367,784,916 15.經理人及經紀費用: 無 16.取得或處分之具體目的或用途: 策略性投資 17.本次交易表示異議董事之意見: 無 18.本次交易為關係人交易: 否 19.董事會通過日期: 不適用 20.監察人承認或審計委員會同意日期: 不適用 21.本次交易會計師出具非合理性意見:否 22.會計師事務所名稱: 智權國際會計師事務所 23.會計師姓名: 徐坤光 24.會計師開業證書字號: 台省會證字第2728號 25.其他敘明事項: 無",2454
6,5,110/08/11,18:40:20,顧大為,財務長,(03)5670766,代重要子公司旭達投資股份有限公司公告 增資其子公司翔發投資股份有限公司,第 20款,110/08/11,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 翔發投資股份有限公司普通股股份。 2.事實發生日:110/8/11~110/8/11 3.交易數量、每單位價格及交易總金額: 交易單位數量:55,000,000股,每單位價格:新台幣10元, 交易總金額:新台幣550,000,000元。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 翔發投資股份有限公司; 100%持有子公司。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用。 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 董事會決議後安排現金增資；無。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 現金增資；董事會。 11.取得或處分有價證券標的公司每股淨值: 64.62元 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 208,603,653股;新台幣2,086,036,530元;100%;無受限。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 占最近期財務報表中總資產之比例：4.21% 占最近期財務報表中歸屬於母公司業主之權益之比例：4.84% 最近期財務報表中營運資金數額：新台幣50,541,316千元 14.經紀人及經紀費用: 無。 15.取得或處分之具體目的或用途: 營運需求。 16.本次交易表示異議董事之意見: 無。 17.本次交易為關係人交易:是 18.董事會通過日期: 民國110年8月11日。 19.監察人承認或審計委員會同意日期: 不適用。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用。 22.會計師姓名: 不適用。 23.會計師開業證書字號: 不適用。 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用。 26.過去一年及預計未來一年內與交易相對人交易情形: 無。 27.資金來源: 自有資金。 28.其他敘明事項: 無。",2454
7,3,110/08/11,18:41:06,顧大為,財務長,(03)5670766,代重要子公司旭達投資股份有限公司公告法人股東重新指派 董事暨選任董事長,第 6款,110/08/11,1.發生變動日期:110/08/11 2.法人名稱:聯發科技股份有限公司 3.舊任者姓名及簡歷: 謝清江　達發科技股份有限公司董事長 顧大為　聯發科技股份有限公司財務長 4.新任者姓名及簡歷: 顧大為　聯發科技股份有限公司財務長 陳恒真　聯發科技股份有限公司財務本部總經理 5.異動原因:法人股東重新指派董事暨選任董事長 6.原任期（例xx/xx/xx至xx/xx/xx）:108/04/30至111/04/29 7.新任生效日期:110/08/11 8.其他應敘明事項:於同日召開董事會選任顧大為先生擔任董事長,2454
8,2,110/08/13,17:00:11,顧大為,財務長,(03)5670766,代重要子公司MEDIATEK SINGAPORE PTE. LTD. 董事會公告決議發放股利,第 14款,110/08/13,"1.董事會決議日期:110/08/13 2.發放股利種類及金額: 發放現金股利USD200,000,000元 3.其他應敘明事項: 本公司持有MEDIATEK SINGAPORE PTE. LTD. 100%之股權",2454
9,1,110/08/16,17:04:58,顧大為,財務長,(03)5670766,公告本公司限制員工權利新股註銷完成變更登記事宜,第 36款,110/08/16,"1.主管機關核准減資日期:110/08/12 2.辦理資本變更登記完成日期:110/08/12 3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）: (1)本次銷除股份29,595股，每股面額新台幣(以下同)壹拾元，    共計減少資本295,950元。 (2)RSA股份註銷減資前：本公司實收資本額為15,903,357,880元，    流通在外股數為1,590,335,788 股，每股淨值 244.08元。 (3)RSA股份註銷減資後：本公司實收資本額為15,903,061,930元，    流通在外股數為1,590,306,193 股，每股淨值 244.09元。 (註:每股淨值係以110年第2季之財務報表為設算依據)。 4.預計換股作業計畫:不適用 5.預計減資新股上市後之上市普通股股數:不適用 6.預計減資新股上市後之上市普通股股數占已發行普通股比率  （減資後上市普通股股數/減資後已發行普通股股數）:不適用 7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低   之因應措施:不適用 8.其他應敘明事項:無",2454
