,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/07/05,18:00:54,顧大為,財務長,(03)5670766,補充公告本公司民國110年除息基準日,第 14款,110/07/05,"1.董事會、股東會決議或公司決定日期:110/07/05 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 盈餘分配普通股現金股利新台幣33,398,284,101元 資本公積發放現金新台幣25,446,311,696元 4.除權（息）交易日:110/07/06 5.最後過戶日:110/07/07 6.停止過戶起始日期:110/07/08 7.停止過戶截止日期:110/07/12 8.除權（息）基準日:110/07/12 9.其他應敘明事項:  (1)現金股利發放日:110/07/29  (2)現金股利議案已經7月5日股東會通過",2454
1,2,110/07/05,18:01:22,顧大為,財務長,(03)5670766,公告本公司一一○年股東常會重要決議事項,第 18款,110/07/05,1.股東常會日期:110/07/05 2.重要決議事項一、盈餘分配或盈虧撥補: 承認民國一O九年度盈餘分配案，通過每普通股配發現金股利21元 3.重要決議事項二、章程修訂:無 4.重要決議事項三、營業報告書及財務報表: 通過承認民國一O九年度之營業報告書及財務報表案 5.重要決議事項四、董監事選舉: 選舉本公司第九屆董事(含獨立董事)案 董事當選名單如下： 董事：蔡明介 董事：蔡力行　 董事：陳冠州 董事：孫振耀 董事：金聯舫 獨立董事：吳重雨 獨立董事：張秉衡 獨立董事：湯明哲 6.重要決議事項五、其他事項: 通過資本公積發放現金案，每普通股配發現金16元 通過本公司發行限制員工權利新股案 通過解除本公司第九屆董事競業禁止之限制案 7.其他應敘明事項:無,2454
2,3,110/07/05,19:24:53,顧大為,財務長,(03)5670766,公告本公司110年股東常會改選董事名單(含獨立董事),第 6款,110/07/05,"1.發生變動日期:110/07/05 2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事   或自然人監察人）:自然人董事 (含獨立董事) 3.舊任者職稱、姓名及簡歷: 董事： 蔡明介，聯發科技(股)公司董事長 蔡力行，聯發科技(股)公司董事暨執行長 謝清江，聯發科技(股)公司副董事長 孫振耀，聯發科技(股)公司董事 金聯舫，聯發科技(股)公司董事 梁公偉，聯發科技(股)公司董事 獨立董事： 吳重雨，晶神醫創(股)公司董事長暨技術長 交通大學榮譽退休講座教授 張秉衡，耆光新能源股份有限公司董事長 湯明哲，台大管理學院兼任教授 4.新任者職稱、姓名及簡歷: 董事： 蔡明介，聯發科技(股)公司董事長 蔡力行，聯發科技(股)公司副董事長暨執行長 陳冠州，聯發科技(股)公司董事暨總經理 孫振耀，聯發科技(股)公司董事 金聯舫，聯發科技(股)公司董事 獨立董事： 吳重雨，晶神醫創(股)公司董事長暨技術長 交通大學榮譽退休講座教授 張秉衡，耆光新能源股份有限公司董事長 湯明哲，台大管理學院兼任教授 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 6.異動原因:任期屆滿 7.新任者選任時持股數: 新任董事： 蔡明介，41,342,481股 蔡力行，397,183股 陳冠州，425,562股 孫振耀，29,244股 金聯舫，0股 新任獨立董事： (1)吳重雨，236,000股 (2)張秉衡，0股 (3)湯明哲，0股 8.原任期（例xx/xx/xx ~ xx/xx/xx）:107/06/15 ~ 110/06/14 董事與獨立董事為107/06/15 ~ 110/06/14 9.新任生效日期:2021/07/05 10.同任期董事變動比率:全面改選不適用 11.同任期獨立董事變動比率:全面改選不適用 12.同任期監察人變動比率:不適用 13.屬三分之一以上董事發生變動（請輸入是或否）:否 14.其他應敘明事項:依本公司章程規定由全體獨立董事組成審計委員會。",2454
3,4,110/07/05,19:25:44,顧大為,財務長,(03)5670766,公告本公司董事會一致推舉蔡明介先生續任董事長 / 蔡力行先生擔任副董事長,第 6款,110/07/05,1.董事會決議日期或發生變動日期:110/07/05 2.人員別（請輸入董事長或總經理）:董事長及副董事長 3.舊任者姓名及簡歷: 蔡明介: 聯發科技股份有限公司董事長 謝清江: 聯發科技股份有限公司副董事長 4.新任者姓名及簡歷: 蔡明介: 聯發科技股份有限公司董事長 蔡力行: 聯發科技股份有限公司副董事長暨執行長 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:任期屆滿 6.異動原因: 董事任期屆滿，全面改選 7.新任生效日期:110/07/05 8.其他應敘明事項: 無,2454
4,5,110/07/05,19:26:16,顧大為,財務長,(03)5670766,公告本公司第三屆審計委員會委員,第 6款,110/07/05,1.發生變動日期:110/07/05 2.功能性委員會名稱:審計委員會 3.舊任者姓名及簡歷: 吳重雨，晶神醫創(股)公司董事長暨技術長 交通大學榮譽退休講座教授 張秉衡，耆光新能源股份有限公司董事長 湯明哲，台大管理學院兼任教授 4.新任者姓名及簡歷: 吳重雨，晶神醫創(股)公司董事長暨技術長 交通大學榮譽退休講座教授 張秉衡，耆光新能源股份有限公司董事長 湯明哲，台大管理學院兼任教授 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 6.異動原因:任期屆滿 7.原任期（例xx/xx/xx ~ xx/xx/xx）:107/06/15 ~ 110/06/14 8.新任生效日期:2021/07/05 9.其他應敘明事項:無,2454
5,6,110/07/05,19:26:46,顧大為,財務長,(03)5670766,公告本公司股東常會決議解除本公司第九屆董事 競業禁止之限制案,第 21款,110/07/05,"1.股東會決議日:110/07/05 2.許可從事競業行為之董事姓名及職稱: (1) 董事：蔡明介 (2) 董事：蔡力行　 (3) 董事：金聯舫 (4) 獨立董事：吳重雨 (5) 獨立董事：張秉衡 (6) 獨立董事：湯明哲 3.許可從事競業行為之項目: (1) 董事：蔡明介 晶心科技股份有限公司董事長 MediaTek Singapore Pte. Ltd.董事 (2) 董事：蔡力行　 Lam Research Corporation董事 立錡科技股份有限公司董事長 (3) 董事：金聯舫 力旺電子股份有限公司獨立董事 創意電子股份有限公司獨立董事 世界先進積體電路股份有限公司獨立董事 美台生科投資股份有限公司董事 (4) 獨立董事：吳重雨 晶神醫創股份有限公司董事長暨技術長 創意電子股份有限公司獨立董事 通嘉科技股份有限公司獨立董事 力晶積成電子製造股份有限公司獨立董事 (5) 獨立董事：張秉衡 耆光新能源股份有限公司董事長 太陽光電能源科技股份有限公司法人董事代表人 睿陽光電股份有限公司董事長 睿日光電股份有限公司董事長 日本 Lumos Corporation董事長 采鈺科技股份有限公司獨立董事 (6) 獨立董事：湯明哲 富邦金融控股股份有限公司獨立董事 芯智控股有限公司獨立董事 永加利醫學科技股份有限公司董事 予新創業管理顧問股份有限公司法人董事代表人 恆利醫學科技股份有限公司董事 4.許可從事競業行為之期間:任職本公司董事職務之期間 5.決議情形（請依公司法第209條說明表決結果）: 表決時出席股東表決權數：1,363,341,140權 贊成：1,066,833,296權，占表決權數78.25% 反對：14,107,380權，占表決權數1.03% 無效：0權，占表決權數：0% 棄權/未投票：282,400,464權，占表決權數20.71% 6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱 （非屬大陸地區事業之營業者，以下請輸〝不適用〞）:不適用 7.所擔任該大陸地區事業之公司名稱及職務:不適用 8.所擔任該大陸地區事業地址:不適用 9.所擔任該大陸地區事業營業項目:不適用 10.對本公司財務業務之影響程度:無 11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:無 12.其他應敘明事項:無",2454
6,7,110/07/05,19:27:09,顧大為,財務長,(03)5670766,公告本公司薪酬委員會任期屆滿,第 6款,110/07/05,1.發生變動日期:110/07/05 2.功能性委員會名稱:薪資報酬委員會 3.舊任者姓名及簡歷:張秉衡、吳重雨、李吉仁 4.新任者姓名及簡歷:尚未選任，將依法召開董事會推選之 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）: 任期屆滿 6.異動原因:第五屆「薪資報酬委員會」成員將由第九屆董事會決議委任之 7.原任期（例xx/xx/xx ~ xx/xx/xx）:107/7/31-110/6/14 8.新任生效日期:尚未委任 9.其他應敘明事項:無,2454
7,8,110/07/05,19:27:20,顧大為,財務長,(03)5670766,代子公司旭徽聯芯公告取得金融資產,第 20款,110/07/05,"1.事實發生日:自民國110/7/5至民國110/7/5 2.本次新增（減少）投資方式: 俟子公司Gaintech Co. Limited將按下段描述之控股體系依序進行現金增資， 最終由旭徽聯芯管理諮詢有限公司(“旭徽聯芯”)作為出資主體，投資於 昆橋半導體科技產業股權投資基金二期合伙企業(有限合伙)不超過美金49,500,000元。 Gaintech Co. Limited，聯發科中國有限公司，旭新投資(上海)有限公司， 旭熙(上海)管理諮詢有限公司，旭徽聯芯管理諮詢有限公司。 3.交易單位數量、每單位價格及交易總金額: 累積交易單位數量: 不適用 平均交易單位價格: 不適用 交易總金額: 約當美金49,500,000元 4.大陸被投資公司之公司名稱: 昆橋半導體科技產業股權投資基金二期合伙企業(有限合伙) 5.前開大陸被投資公司之實收資本額: 不適用 6.前開大陸被投資公司本次擬新增資本額: 約當美金500,000,000元 7.前開大陸被投資公司主要營業項目: 股權投資、投資管理 8.前開大陸被投資公司最近年度財務報表會計師意見型態: 不適用 9.前開大陸被投資公司最近年度財務報表權益總額: 不適用 10.前開大陸被投資公司最近年度財務報表損益金額: 不適用 11.迄目前為止，對前開大陸被投資公司之實際投資金額: 美金0元 12.交易相對人及其與公司之關係: 非關係人 13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉 之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額: 不適用 14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得 及處分日期、價格及交易當時與公司之關係: 不適用 15.處分利益（或損失）: 不適用 16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項: 俟經濟部投資審議委員會核准後，進行增資並依合約進行投資 17.本次交易之決定方式、價格決定之參考依據及決策單位: Gaintech Co. Limited董事會、聯發科中國有限公司董事會、 旭新投資(上海)有限公司股東會、旭熙(上海)管理諮詢有限公司股東會、 旭徽聯芯管理諮詢有限公司股東會決議 18.經紀人: 不適用 19.取得或處分之具體目的: 財務性投資 20.本次交易表示異議董事之意見: 無 21.本次交易為關係人交易:否 22.董事會通過日期: 民國110年07月05日 23.監察人承認或審計委員會同意日期: 不適用 24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）: 美金1,166,533,788元 25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 實收資本額之比率: 204.44% 26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 總資產之比率: 6.87% 27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 歸屬於母公司業主之權益之比率: 7.90% 28.迄目前為止，實際赴大陸地區投資總額: 美金823,495,101元 29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率: 144.32% 30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率: 4.85% 31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率: 5.57% 32.最近三年度認列投資大陸損益金額: 107年度 :認列投資利益新台幣 1,285,369,000元 108年度 :認列投資利益新台幣 1,437,021,000元 109年度 :認列投資利益新台幣 2,454,240,000元 33.最近三年度獲利匯回金額: 0 34.本次交易會計師出具非合理性意見:不適用 35.會計師事務所名稱: 不適用 36.會計師姓名: 不適用 37.會計師開業證書字號: 不適用 38.其他敘明事項: 無",2454
8,1,110/07/06,18:25:17,顧大為,財務長,(03)5670766,代重要子公司達發科技(股)公司公告董事會決議通過 聘任董事長兼任總經理案,第 6款,110/07/06,1.董事會決議日期或發生變動日期:110/07/06 2.人員別（請輸入董事長或總經理）:總經理 3.舊任者姓名及簡歷:謝清江/達發科技(股)公司董事長 4.新任者姓名及簡歷:謝清江/達發科技(股)公司董事長兼任總經理 5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、 「退休」、「逝世」或「新任」）:新任 6.異動原因:董事會決議通過由董事長兼任總經理 7.新任生效日期:110/07/06 8.其他應敘明事項:無,2454
9,4,110/07/06,18:25:29,顧大為,財務長,(03)5670766,代重要子公司達發科技(股)公司公告本公司董事會 解除經理人競業禁止之限制,第 21款,110/07/06,1.董事會決議日:110/07/06 2.許可從事競業行為之經理人姓名及職稱: 謝清江﹕董事長兼任總經理 3.許可從事競業行為之項目: 許可謝清江從事競業項目包括：  旭達投資(股)公司  董事長  Spidcom Technologies  董事  旭思投資(股)公司  董事長  擎發通訊科技股份有限公司  董事  擎發通訊科技(合肥)有限公司  執行董事/法定代表人  Airoha (Cayman) Inc. 絡達(開曼)有限公司 董事  Airoha Technology (Cayman) Inc. 達發科技(開曼)股份 有限公司 董事 4.許可從事競業行為之期間:任職期間 5.決議情形（請依公司法第32條說明表決結果）: 經主席徵詢出席董事全體無異議通過 6.所許可之競業行為如屬大陸地區事業之營業者，經理人姓名及職稱 （非屬大陸地區事業之營業者，以下請輸〝不適用〞）:  謝清江  執行董事/法定代表人 7.所擔任該大陸地區事業之公司名稱及職務:  擎發通訊科技(合肥)有限公司  執行董事/法定代表人 8.所擔任該大陸地區事業地址: 合肥市高新區皖水路615號 9.所擔任該大陸地區事業營業項目: 半導體產品之研發、生產及銷售 10.對本公司財務業務之影響程度:無 11.經理人如有對該大陸地區事業從事投資者，其投資金額及持股比例: 不適用 12.其他應敘明事項:無,2454
