,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/07/08,16:56:26,顧大為,財務長,(03)5670766,聯發科技111年6月份自結合併營收淨額公告,第 51款,111/07/08,1.事實發生日:111/07/08 2.公司名稱:聯發科技股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由: 聯發科技一百一十一年六月份自結合併營收淨額為新台幣510億2仟9佰萬元， 較前月合併營收淨額新台幣520億7仟6佰萬元減少2.01%。 6.因應措施:無 7.其他應敘明事項:無,2454
1,2,111/07/14,17:46:47,顧大為,財務長,(03)5670766,公告取得台新金己種交換特別股,第 20款,111/07/14,"1.證券名稱: 台新金己種交換特別股 2.交易日期:111/7/14~111/7/14 3.交易數量、每單位價格及交易總金額: 交易數量45,325,000股; 每單位價格NT$17.65 ; 交易總金額 NT$ 799,986,250 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 非關係人 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 數量：45,325,000股,  金額：NT$ 799,986,250； 持股比例：佔該特別股發行總額15.11%；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 占公司最近期財務報表中總資產之比例：58.17%  占公司最近期財務報表中歸屬於母公司業主之權益之比例：76.32% ;   最近期財務報表中營運資金數額：8,178,639仟元 8.取得或處分之具體目的: 財務性投資 9.本次交易表示異議董事之意見: 無 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無",2454
2,1,111/07/15,16:56:20,顧大為,財務長,(03)5670766,本公司於111/07/29召開第二季財報暨營運線上說明會,第 12款,111/07/29,符合條款第四條第XX款：12 事實發生日：111/07/29 1.召開法人說明會之日期：111/07/29 2.召開法人說明會之時間：15 時 00 分  3.召開法人說明會之地點：線上法說會 4.法人說明會擇要訊息：(1) 公布本公司2022年第2季財務報告及2022年第3季業績展望。  (2) 參加方式：請參見https://corp.mediatek.tw/investor-relations/financial-information/quarterly-earnings 5.其他應敘明事項：無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2454
3,1,111/07/19,15:27:24,顧大為,財務長,(03)5670766,澄清111/07/19自由時報報導,第 51款,111/07/19,1.事實發生日:111/07/19 2.公司名稱:聯發科技股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.傳播媒體名稱:自由時報 6.報導內容: 「獲下一代Apple Watch訂單  聯發科首入蘋果供應鏈」 7.發生緣由: 本公司未對個別客戶之動態做任何評論，該報導為市場臆測及傳言，特此澄清說明。 8.因應措施:發佈重大訊息說明。 9.其他應敘明事項:無,2454
4,1,111/07/21,17:38:58,顧大為,財務長,(03)5670766,代重要子公司MEDIATEK SINGAPORE PTE. LTD. 董事會公告決議發放股利,第 14款,111/07/21,"1.董事會決議日期:111/07/21 2.發放股利種類及金額: 發放現金股利USD850,000,000元 3.其他應敘明事項: 本公司持有MEDIATEK SINGAPORE PTE. LTD. 100%之股權",2454
5,3,111/07/29,16:40:01,顧大為,財務長,(03)5670766,公告本公司111年第2季合併財務報告業經董事會決議通過,第 31款,111/07/29,"1.提報董事會或經董事會決議日期:111/07/29 2.審計委員會通過日期:111/07/28 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/06/30 4.1月1日累計至本期止營業收入(仟元):298,440,670 5.1月1日累計至本期止營業毛利(毛損) (仟元):148,547,660 6.1月1日累計至本期止營業利益(損失) (仟元):75,648,167 7.1月1日累計至本期止稅前淨利(淨損) (仟元):78,907,419 8.1月1日累計至本期止本期淨利(淨損) (仟元):69,025,258 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):68,698,401 10.1月1日累計至本期止基本每股盈餘(損失) (元):43.40 11.期末總資產(仟元):730,742,029 12.期末總負債(仟元):337,945,304 13.期末歸屬於母公司業主之權益(仟元):390,120,582 14.其他應敘明事項:無",2454
6,2,111/07/29,16:40:35,顧大為,財務長,(03)5670766,本公司2022年第2季合併財務報告,第 51款,111/07/29,"1.事實發生日:111/07/29 2.公司名稱:聯發科技股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由: 本季合併營收為新台幣1,557億3仟萬元，較前季增加9.1%，較去年同期增加23.9% 本季合併毛利率為49.3%，較前季減少1個百分點，較去年同期增加3.1個百分點 本季合併營業利益為新台幣391億8仟1佰萬元，較前季增加7.4%，較去年同期 增加35.9% 本季合併本期淨利為新台幣356億1仟2佰萬元，每股盈餘為新台幣22.39元  合併營業收入 本公司2022年6月30日結算之第2季營業收入淨額為新台幣1,557億3仟萬元，較前季 增加9.1%，較去年同期增加23.9%。本季營收較前季及去年同期增加，因各主要產 品線營收皆受惠規格提升或銷量增加而成長。  合併營業毛利與毛利率 本季營業毛利為新台幣767億6仟4佰萬元，較前季增加6.9%，較去年同期增加32.3%。 毛利率為49.3%，較前季減少1個百分點，較去年同期增加3.1個百分點。本季毛利 率較前期與去年同期的變動主要為反應產品組合的變化。  合併本期淨利、合併本期淨利率與每股盈餘 本季本期淨利為新台幣356億1仟2佰萬元，較前一季增加6.6%，較去年同期增 加29.1%。本季本期淨利率為22.9%，低於前一季之23.4%，高於去年同期之22%。 每股盈餘為新台幣22.39元，高於前一季之新台幣21.02元，及去年同期之新台 幣17.44元。本季本期淨利與每股盈餘較前季增加，主要因本季營收較前季增 加。本期淨利率較前季略低，主要因本季毛利率較前季減少。本季本期淨利、 本期淨利率與每股盈餘較去年同期增加，主要因本季營收與毛利率較去年同 期增加。  2022年第三季營運展望 合併營收: 約新台幣 1,417 億 ~ 1,542 億元 (假設2022-Q3美元兌台幣平均匯率為1：29.5) 合併毛利率: 49%  ±  1.5% 合併營業費用率: 26%  ±  2%  6.因應措施:不適用 7.其他應敘明事項:無",2454
7,4,111/07/29,16:41:06,顧大為,財務長,(03)5670766,公告本公司董事會決議辦理限制員工權利新股收回註銷減資 事宜,第 11款,111/07/29,"1.董事會決議日期:111/07/29 2.減資緣由:因原獲配限制員工權利新股之員工未達既得條件，將收回之限制員工權利 新股辦理註銷減資。 3.減資金額:新台幣476,170元 4.消除股份:47,617股 5.減資比率:0.0029% 6.減資後股本:新台幣15,990,375,780元 7.預定股東會日期:不適用 8.預計減資新股上市後之上市普通股股數:1,599,037,578股 9.預計減資新股上市後之上市普通股股數占已發行普通股比率 （減資後上市普通股股數/減資後已發行普通股股數）:不適用 10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者， 請說明股權流通性偏低之因應措施:不適用 11.減資基準日:111/07/29 12.其他應敘明事項:無",2454
8,1,111/07/29,16:41:35,顧大為,財務長,(03)5670766,代重要子公司MEDIATEK SINGAPORE PTE. LTD.公告 董事會決議通過辦理現金減資案,第 11款,111/07/29,"1.董事會決議日期:111/07/29 2.減資緣由:提升資金管理效率 3.減資金額:美金 100,000,000元 4.消除股份:139,394,000股 5.減資比率:41.89% 6.減資後股本:美金 138,712,865元 7.預定股東會日期:不適用 8.預計減資新股上市後之上市普通股股數:不適用 9.預計減資新股上市後之上市普通股股數占已發行普通股比率 （減資後上市普通股股數/減資後已發行普通股股數）:不適用 10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者， 請說明股權流通性偏低之因應措施:不適用 11.減資基準日:不適用 12.其他應敘明事項:本公司持有MEDIATEK SINGAPORE PTE. LTD. 100%之股權",2454
9,2,111/07/29,16:41:58,顧大為,財務長,(03)5670766,代重要子公司MediaTek Investment Singapore Pte. Ltd. 公告董事會決議通過辦理現金減資案,第 11款,111/07/29,"1.董事會決議日期:111/07/29 2.減資緣由:提升資金管理效率 3.減資金額:美金 680,000,000元 4.消除股份:680,000,000股 5.減資比率:23.19% 6.減資後股本:美金 2,252,854,881.08元 7.預定股東會日期:不適用 8.預計減資新股上市後之上市普通股股數:不適用 9.預計減資新股上市後之上市普通股股數占已發行普通股比率 （減資後上市普通股股數/減資後已發行普通股股數）:不適用 10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者， 請說明股權流通性偏低之因應措施:不適用 11.減資基準日:不適用 12.其他應敘明事項:本公司持有MediaTek Investment Singapore Pte. Ltd. 100%之股權",2454
10,3,111/07/29,16:42:14,顧大為,財務長,(03)5670766,代子公司MEDIATEK SINGAPORE PTE LTD. 依公開發行公司資金貸與及背書保證處理準則第二十二條公告,第 23款,111/07/29,"1.事實發生日:111/07/29 2.接受資金貸與之: (1)公司名稱:Gaintech. Co. Limited (2)與資金貸與他人公司之關係: MediaTek Singapore Pte Ltd與Gaintech. Co. Limited為本公司持股100%之子公司。 (3)資金貸與之限額(仟元):61,422,736 (4)原資金貸與之餘額(仟元):0 (5)本次新增資金貸與之金額(仟元):19,319,300 (6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是 (7)迄事實發生日止資金貸與餘額(仟元):19,319,300 (8)本次新增資金貸與之原因: 增加集團企業內部資金運用效率 3.接受資金貸與公司所提供擔保品之: (1)內容: 不適用 (2)價值(仟元):0 4.接受資金貸與公司最近期財務報表之: (1)資本(仟元):33,382,934 (2)累積盈虧金額(仟元):135,699,496 5.計息方式: 依合約規定 6.還款之: (1)條件: 依合約規定 (2)日期: 依合約規定 7.迄事實發生日為止，資金貸與餘額(仟元): 84,676,183 8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率: 18.63 9.公司貸與他人資金之來源: 子公司本身 10.其他應敘明事項: 無",2454
