,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/02/04,21:29:39,徐光宇,專案協理,(02)27478711-2790,代重要子公司統一超商維京控股有限公司 公告增資統一超商納閩島控股有限公司,第 20款,110/02/04,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 統一超商納閩島控股有限公司 2.事實發生日:110/2/4~110/2/4 3.交易數量、每單位價格及交易總金額: (1)交易單位數量:61,000,000股 (2)每單位價格:美金1元 (3)交易總金額:美金61,000,000元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 統一超商納閩島控股有限公司；本公司採權益法評價之被投資公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 現金增資 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 不適用 10.本次交易之決定方式、價格決定之參考依據及決策單位: 價格決定之參考依據原始面額認股；決策單位為董事會 11.取得或處分有價證券標的公司每股淨值: 82.15元 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: (1)累積之數量: 90,163,337股 (2)累積金額:美金140,925,394元 (3)持股比例:100% 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: (1)占總資產之比例:5.88% (2)占歸屬母公司業主權益之比例:22.76% (3)營運資金數額:10,697,878仟元 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 長期投資 16.本次交易表示異議董事之意見: 無 17.本次交易為關係人交易:是 18.董事會通過日期: 民國110年2月4日 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:否 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 無 26.過去一年及預計未來一年內與交易相對人交易情形: 無 27.資金來源: 自有資金 28.其他敘明事項: 1.本次董事會通過增資金額上限為美金61百萬元，將依該公司實際資金需求狀況， 分次注資。 2.累積持有本交易證券（含本次交易）之數量、金額、持股比例情形為原持有加計 本次董事會通過投資上限決議。",2912
1,2,110/02/04,21:30:53,徐光宇,專案協理,(02)27478711-2790,代子公司統一超商納閩島控股有限公司 公告取得Philippine Seven Corp.普通股,第 20款,110/02/04,"1.證券名稱: Philippine Seven Corp. 2.交易日期:110/2/4~110/2/4 3.交易數量、每單位價格及交易總金額: (1)交易數量為12,456,391股 (2)每單位價格為披索98元 (3)交易總金額為披索1,220,726,318元 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 子公司 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: (1)累積數量:407,426,907股 (2)累積金額:美金105,299,715元 (3)持股比例為53.86% 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: (1)占總資產之比例:2.26% (2)占歸屬母公司業主權益之比例:8.73% (3)營運資金數額:10,697,878仟元 8.取得或處分之具體目的: 長期投資 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無",2912
2,1,110/02/05,17:54:51,徐光宇,專案協理,(02)27478711-2790,本公司取得不動產使用權資產,第 20款,110/02/05,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 臺中市南屯區忠勇路105-27號部分之不動產使用權資產 2.事實發生日:110/2/5~110/2/5 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 交易單位數量:58坪 交易總金額:使用權資產總金額 6,215 仟元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人:統一生活事業(股)公司 其與公司之關係:本公司100%持有之子公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：地點符合需求 前次移轉情形：關係人係與非關係人之自然人取得該不動產使用權資產 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件：依合約規定 契約限制條款及其他重要約定事項：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易之決定方式及價格參考依據:依市場行情進行議價 決策單位:依內部授權權限核可 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 店鋪營運 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 不適用 25.監察人承認或審計委員會同意日期: 不適用 26.本次交易係向關係人取得不動產或其使用權資產:是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 本使用權資產為108年1月1日前已存在之租賃契約， 本次為原簽訂之租賃契約條件修改。",2912
3,1,110/02/25,18:41:46,徐光宇,專案協理,(02)27478711-2790,公告本公司擬從事大陸地區投資之相關資訊,第 20款,110/02/25,"1.事實發生日:自民國110/2/25至民國110/2/25 2.本次新增（減少）投資方式: 本公司係透過統一超商維京控股有限公司轉投資統一超商香港控股有限公司， 再轉投資上海統超物流有限公司 3.交易單位數量、每單位價格及交易總金額: 交易金額為人民幣 90,000,000元 4.大陸被投資公司之公司名稱: 上海統超物流有限公司 5.前開大陸被投資公司之實收資本額: 美金 2,000,000元 6.前開大陸被投資公司本次擬新增資本額: 人民幣 90,000,000元 7.前開大陸被投資公司主要營業項目: 物流及倉儲 8.前開大陸被投資公司最近年度財務報表會計師意見型態: 無保留 9.前開大陸被投資公司最近年度財務報表權益總額: 人民幣 110,576,999.78元 10.前開大陸被投資公司最近年度財務報表損益金額: 人民幣 17,820,341.59元 11.迄目前為止，對前開大陸被投資公司之實際投資金額: 美金 2,000,000元 12.交易相對人及其與公司之關係: 不適用 13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉 之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額: 不適用 14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得 及處分日期、價格及交易當時與公司之關係: 不適用 15.處分利益（或損失）: 不適用 16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項: 不適用 17.本次交易之決定方式、價格決定之參考依據及決策單位: 董事會 18.經紀人: 不適用 19.取得或處分之具體目的: 長期股權投資 20.本次交易表示異議董事之意見: 不適用 21.本次交易為關係人交易:是 22.董事會通過日期: 不適用 23.監察人承認或審計委員會同意日期: 民國110年02月25日 24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）: 新台幣 8,258,690仟元 (不含本次投資) 25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 實收資本額之比率: 79.44% (不含本次投資) 26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 總資產之比率: 6.23% (不含本次投資) 27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表 歸屬於母公司業主之權益之比率: 22.80% (不含本次投資) 28.迄目前為止，實際赴大陸地區投資總額: 新台幣 5,994,415仟元 29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率: 57.66% 30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率: 4.53% 31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率: 16.55% 32.最近三年度認列投資大陸損益金額: 新台幣 -452,460仟元 33.最近三年度獲利匯回金額: 新台幣 84,944仟元 34.本次交易會計師出具非合理性意見:不適用 35.會計師事務所名稱: 不適用 36.會計師姓名: 不適用 37.會計師開業證書字號: 不適用 38.其他敘明事項: 尚未經董事會決議，如董事會決議有異議再另行公告",2912
4,1,110/02/26,19:09:50,徐光宇,專案協理,(02)27478711-2790,公告本公司董事會決議109年股利發放事宜,第 14款,110/02/26,"1. 董事會擬議日期：110/02/26 2. 股利所屬年(季)度：109年 年度 3. 股利所屬期間：109/01/01 至 109/12/31 4. 股東配發內容： 　(1)盈餘分配之現金股利(元/股)：9.00000000 　(2)法定盈餘公積發放之現金(元/股)：0 　(3)資本公積轉增資發放之現金(元/股)：0 　(4)股東配發之現金(股利)總金額(元)：9,356,600,295 　(5)盈餘轉增資配股(元/股)：0 　(6)法定盈餘公積轉增資配股(元/股)：0 　(7)資本公積轉增資配股(元/股)：0 　(8)股東配股總股數(股)：0 5. 其他應敘明事項： 無 6. 普通股每股面額欄位：新台幣10.0000元",2912
5,2,110/02/26,19:10:21,徐光宇,專案協理,(02)27478711-2790,公告本公司董事會決議召開110年股東常會,第 17款,110/02/26,1.董事會決議日期:110/02/26 2.股東會召開日期:110/06/16 3.股東會召開地點:臺南市永康區中正路301號(統一企業總公司教育訓練中心一樓) 4.召集事由一、報告事項: (1)本公司民國109年度營運狀況報告。 (2)審計委員會審查民國109年度決算表冊報告。 (3)報告本公司大陸投資情形。 (4)報告本公司民國109年度員工及董事酬勞分派情形。 5.召集事由二、承認事項:本公司民國109年度決算表冊。 6.召集事由三、討論事項: (1)本公司民國109年度盈餘分派議案。 (2)本公司章程修訂案。 (3)本公司股東會議事規則修訂案。 (4)本公司董事選任程序訂定案。 7.召集事由四、選舉事項:改選本公司董事(含獨立董事)案。 8.召集事由五、其他議案:本公司董事競業禁止之限制解除案。 9.召集事由六、臨時動議:無。 10.停止過戶起始日期:110/04/18 11.停止過戶截止日期:110/06/16 12.其他應敘明事項:無。,2912
6,3,110/02/26,19:10:40,徐光宇,專案協理,(02)27478711-2790,公告本公司109年度合併財務報告提報董事會,第 31款,110/02/26,"1.財務報告提報董事會或經董事會決議日期:110/02/26 2.審計委員會通過財務報告日期:110/02/25 3.財務報告報導期間起訖日期(XXX/XX/XX~XXX/XX/XX):109/01/01~109/12/31 4.1月1日累計至本期止營業收入(仟元):258,494,907仟元 5.1月1日累計至本期止營業毛利(毛損) (仟元):88,080,510仟元 6.1月1日累計至本期止營業利益(損失) (仟元):12,144,973仟元 7.1月1日累計至本期止稅前淨利(淨損) (仟元):13,810,456仟元 8.1月1日累計至本期止本期淨利(淨損) (仟元):11,340,258仟元 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):10,238,162仟元 10.1月1日累計至本期止基本每股盈餘(損失) (元):9.85元 11.期末總資產(仟元):209,493,934 仟元 12.期末總負債(仟元):164,516,235 仟元 13.期末歸屬於母公司業主之權益(仟元):36,020,191仟元 14.其他應敘明事項:無",2912
7,4,110/02/26,19:10:58,徐光宇,專案協理,(02)27478711-2790,代重要子公司統一超商維京控股有限公司公告 董事會決議2020年股利發放事宜,第 14款,110/02/26,1.董事會決議日期:110/02/26 2.發放股利種類及金額:不發放股利 3.其他應敘明事項:無,2912
8,5,110/02/26,19:11:29,徐光宇,專案協理,(02)27478711-2790,代重要子公司統一超商維京控股有限公司公告 董事會決議2021年股東常會召開日期等相關訊息,第 17款,110/02/26,1.董事會決議日期:110/02/26 2.股東會召開日期:110/02/26 3.股東會召開地點:NA 4.召集事由一、報告事項:無 5.召集事由二、承認事項:2020年度財報承認案 6.召集事由三、討論事項:2020年度盈餘分派案 7.召集事由四、選舉事項:無 8.召集事由五、其他議案:無 9.召集事由六、臨時動議:無 10.停止過戶起始日期:NA 11.停止過戶截止日期:NA 12.其他應敘明事項:無,2912
9,6,110/02/26,19:11:51,徐光宇,專案協理,(02)27478711-2790,代重要子公司統一超商維京控股有限公司公告 2021年股東常會重要決議事項,第 18款,110/02/26,1.股東常會日期:110/02/26 2.重要決議事項一、盈餘分配或盈虧撥補:通過2020年度盈餘分派案 3.重要決議事項二、章程修訂:無 4.重要決議事項三、營業報告書及財務報表:承認2020年度財務報表 5.重要決議事項四、董監事選舉:無 6.重要決議事項五、其他事項:無 7.其他應敘明事項:無,2912
