,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/12/01,15:48:39,吳玟琪,財務長,(02)27478711-2790,本公司受邀參加花旗證券舉辦之線上法人說明會,第 12款,111/12/02,符合條款第四條第XX款：12 事實發生日：111/12/02 1.召開法人說明會之日期：111/12/02 2.召開法人說明會之時間：10 時 00 分  3.召開法人說明會之地點：線上法人說明會 4.法人說明會擇要訊息：111年度第三季度營運財務狀況報告及未來營運展望說明 5.其他應敘明事項：相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2912
1,2,111/12/01,18:45:08,吳玟琪,財務長,(02)27478711-2790,代子公司統昶行銷股份有限公司公告取得使用權資產,第 20款,111/12/01,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 桃園市中壢區定寧路15號1樓廠房之不動產使用權資產 2.事實發生日:111/12/1~111/12/1 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 建物租賃面積：361坪 每單位價格: 每月租金203,282元 交易總金額: 使用權資產7,015,661元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：統一企業(股)公司 與公司之關係：統昶行銷股份有限公司之最終母公司 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：符合公司業務上整體規劃 前次移轉所有人：經濟部 前次移轉之所有人與公司之關係：非關係人 前次移轉之所有人與交易相對人之關係：非關係人 前次移轉日期：1979年4月13日取得土地 前次移轉金額： 土地移轉價格：土地移轉價格：每坪約3,600元； 建物移轉價格：不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件：每月支付203,282元，依合約起始日起算共計3年。 契約限制條款及其他重要約定事項：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易決定方式:依據市場行情進行議價 價格決定之參考依據:參考區域廠房出租價格及投入成本借款年利率計算 決策單位: 董事會 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 基於業務上之整體規劃及集團統籌土地管理考量 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 民國111年12月1日 25.監察人承認或審計委員會同意日期: 民國111年12月1日 26.本次交易係向關係人取得不動產或其使用權資產:是 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2912
2,1,111/12/13,18:25:16,吳玟琪,財務長,(02)27478711-2790,公告本公司於台中市北屯區碧柳段自地委建,第 20款,111/12/13,"1.契約種類:自地委建 2.事實發生日:111/12/13~111/12/13 3.契約相對人及其與公司之關係: 契約相對人： 1.專案工程管理:統一企業股份有限公司 2.營造廠商:待確定後另行公告 與公司之關係： 1.關係人 2.待確定後另行公告 4.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期） 、限制條款及其他重要約定事項: 1. 統一企業股份有限公司:  委建專案工程管理合約，預計交易金額為新台幣1,207萬元、 契約起迄日期:2023年1月1日起至2026年7月31日止。 2. 營造工程：待確定後另行公告。 5.專業估價者事務所或公司名稱及其估價結果: 不適用 6.不動產估價師姓名: 不適用 7.不動產估價師開業證書字號: 不適用 8.取得之具體目的: 營運所需 9.本次交易表示異議之董事意見: 不適用 10.本次交易為關係人交易:是 11.董事會通過日期: 民國111年12月14日 12.監察人承認或審計委員會同意日期: 民國111年12月13日 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.其他敘明事項: 尚未經董事會決議，若董事會決議有異議再另行公告。",2912
3,2,111/12/13,18:26:05,吳玟琪,財務長,(02)27478711-2790,本公司處分不動產使用權資產(租期調整),第 20款,111/12/13,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 台北市松山區復興北路179號一樓之不動產使用權資產 2.事實發生日:111/12/13~111/12/13 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 建物租賃面積：37.7坪 每單位價格:每月租金232,081元 交易總金額:原租約使用權資產金額12,365仟元， 本次租約提前終止，使用權資產金額調整為10,446仟元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：統健實業股份有限公司 與公司之關係：關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：符合公司業務上整體規劃 前次移轉所有人：自然人 前次移轉之所有人與公司及交易相對人之關係：非關係人 前次移轉日期：於2005/11/18取得不動產使用權資產 前次移轉金額：起租租金每月535,669元(含稅) 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 0元 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 交付或付款條件：依合約規定 契約限制條款及其他重要約定事項：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易決定方式:議價 價格決定之參考依據: 依據市場行情 決策單位: 董事會 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 基於業務上之整體規劃 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 民國111年12月14日 25.監察人承認或審計委員會同意日期: 民國111年12月13日 26.本次交易係向關係人取得不動產或其使用權資產:否 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 本使用權資產為2019年1月1日前已存在之租賃契約， 本次為原簽訂之租賃契約提前終止，故辦理更正公告。",2912
4,1,111/12/14,16:55:10,吳玟琪,財務長,(02)27478711-2790,公告本公司董事會通過捐贈事宜,第 43款,111/12/14,"1.事實發生日:111/12/14 2.捐贈原由:捐贈「財團法人千禧之愛健康基金會」辦理醫療保健社會教育之推動；捐贈 「財團法人統一超商好鄰居文教基金會」辦理社區生活改善及延續地方文化之推動。 3.捐贈金額:「財團法人千禧之愛健康基金會」新台幣2,140萬元整； 「財團法人統一超商好鄰居文教基金會」 新台幣2,200萬元整。 4.受贈對象:「財團法人千禧之愛健康基金會」及  「財團法人統一超商好鄰居文教基金會」 5.與公司關係:「財團法人千禧之愛健康基金會」由統一企業股份有限公司及  本公司共同捐助成立；「財團法人統一超商好鄰居文教基金會」為本公司捐助成立。 6.表示反對或保留意見之獨立董事姓名及簡歷:無 7.前揭獨立董事表示反對或保留之意見:無 8.其他應敘明事項:無",2912
5,1,111/12/15,21:26:18,吳玟琪,財務長,(02)27478711-2790,代子公司統一速達股份有限公司公告處分使用權資產,第 20款,111/12/15,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: 澎湖縣湖西鄉龍門南段地號1215、1216、1217、1221、362-4、362、1210、1218 共八筆地號之不動產使用權資產 2.事實發生日:111/12/15~111/12/15 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: 交易單位數量:租賃面積717坪 每單位價格: 每月租金77,723元(未稅) 交易總金額: 使用權資產為13,967,009元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 交易相對人：捷盛運輸股份有限公司 與公司之關係：關係人 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 選定關係人為交易對象之原因：基於業務上整體規劃考量。 前次移轉之所有人：交通部航港局 前次移轉之所有人與公司及交易相對人間相互之關係：非關係人 前次移轉日期：於2021/4/1取得不動產使用權資產。 前次移轉金額：自起租日起，每年107,231元(未稅) 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 處分損失9,196元 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 付款條件：每月支付77,723元，依合約起始日起算計16年。 契約限制條款及其他重要約定事項：無 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 交易決定方式:依據市場行情進行議價 價格決定之參考依據:參考區域內廠房出租價格 決策單位:董事會 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 基於業務上之整體規劃及集團統籌土地管理考量 22.本次交易表示異議之董事之意見: 不適用 23.本次交易為關係人交易:是 24.董事會通過日期: 民國111年12月15日 25.監察人承認或審計委員會同意日期: 民國111年12月15日 26.本次交易係向關係人取得不動產或其使用權資產:否 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無",2912
6,1,111/12/21,19:29:19,吳玟琪,財務長,(02)27478711-2790,本公司處分不動產使用權資產(補充原公告資訊),第 20款,111/12/21,1. 原公告日期： 111/02/23 2. 簡述原公告申報內容： 本公司向關係人統一生活事業股份有限公司處分新竹市東區光復路二段321號2館1樓 之不動產使用權資產。 3. 變動緣由及主要內容： 補充原公告資訊： 1.標的物名稱及性質：新竹市東區光復路二段321號2館一樓101室部份之不動產使用 權資產。 2.前次移轉日期：原公告內容為預計於2022/04/16取得該不動產使用權資產，本次 補充於2023/01/05取得該不動產使用權資產。 4. 變動後對公司財務業務之影響： 無 5. 其他應敘明事項： 無,2912
7,2,111/12/21,19:30:25,吳玟琪,財務長,(02)27478711-2790,本公司處分不動產使用權資產(補充原公告資訊),第 20款,111/12/21,1. 原公告日期： 111/02/23 2. 簡述原公告申報內容： 本公司向關係人悠旅生活事業股份有限公司處分新竹市東區光復路二段321號2館1樓 之不動產使用權資產。 3. 變動緣由及主要內容： 補充原公告資訊： 1.標的物名稱及性質：新竹市東區光復路二段321號2館一樓101室部份之不動產 使用權資產。 2.前次移轉日期：原公告內容為預計於2022/04/16取得該不動產使用權資產，本次 補充於2023/01/05取得該不動產使用權資產。 4. 變動後對公司財務業務之影響： 無 5. 其他應敘明事項： 無,2912
8,3,111/12/21,19:31:45,吳玟琪,財務長,(02)27478711-2790,代子公司統一生活事業股份有限公司公告取得使用權資產 (補充原公告資訊),第 20款,111/12/21,1. 原公告日期： 111/03/24 2. 簡述原公告申報內容： 與關係人統一超商股份有限公司取得新竹市光復路二段321號2館1樓之不動產使用權資產 3. 變動緣由及主要內容： 補充原公告資訊： 1.標的物名稱及性質：新竹市東區光復路二段321號2館一樓101室部份之不動產 使用權資產。 2.前次移轉日期：原公告內容為預計於2022/04/16取得該不動產使用權資產，本次 補充交易相對人於2023/01/05取得該不動產使用權資產。 4. 變動後對公司財務業務之影響： 無 5. 其他應敘明事項： 無,2912
9,4,111/12/21,19:32:27,吳玟琪,財務長,(02)27478711-2790,代子公司悠旅生活事業股份有限公司公告取得使用權資產 (補充原公告資訊),第 20款,111/12/21,1. 原公告日期： 110/12/28 2. 簡述原公告申報內容： 與關係人統一超商股份有限公司取得新竹市東區光復路二段321號部分之不動產 使用權資產 3. 變動緣由及主要內容： 補充原公告資訊： 1.標的物名稱及性質：新竹市東區光復路二段321號2館一樓101室部份之不動產使用權 資產。 2.前次移轉日期：原公告內容為交易相對人預計於2022/2/16取得該不動產使用權資產， 本次補充交易相對人於2023/01/05取得該不動產使用權資產。 4. 變動後對公司財務業務之影響： 無 5. 其他應敘明事項： 無,2912
