,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/08/02,19:08:31,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/08/02,"1.證券名稱: 政府公債, 政府機構不動產抵押貸款債券。 2.交易日期:110/7/9~110/8/2 3.交易數量、每單位價格及交易總金額: 91282CCL3：183,150 單位；每單位US$100.08；總金額US$18.3 佰萬元。 31418D3X8：131,000 單位；每單位US$101.67；總金額US$13.3 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CCL3：183,150 單位；US$18.3 佰萬元； 31418D3X8：131,000 單位；US$13.3 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.79%；6.75%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
1,2,110/08/02,19:08:55,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/08/02,"1.證券名稱: 政府公債。 2.交易日期:110/8/2~110/8/2 3.交易數量、每單位價格及交易總金額: 91282CBX8：270,100 單位；每單位US$99.95；總金額US$27.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分損失 US$0.00 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CBX8：448,850 單位；US$44.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.73%；6.67%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
2,1,110/08/06,17:15:15,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/08/06,"1.證券名稱: 政府公債。 2.交易日期:110/7/30~110/8/6 3.交易數量、每單位價格及交易總金額: 91282CCP4：114,750 單位；每單位US$99.63；總金額US$11.4 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CCP4：114,750 單位；US$11.4 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.77%；6.72%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
3,1,110/08/09,19:37:12,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/08/09,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/8/9~110/8/9 3.交易數量、每單位價格及交易總金額: 36179WLQ9：342,900 單位；每單位US$105.05；總金額US$36.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 36179WLQ9：342,900 單位；US$36.0 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.77%；6.73%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
4,2,110/08/09,19:38:30,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/08/09,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/8/9~110/8/9 3.交易數量、每單位價格及交易總金額: 36179U6U1：178,085 單位；每單位US$104.72；總金額US$18.6 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.03 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.72%；6.65%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
5,1,110/08/10,13:55:43,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2021年7月營收報告,第 51款,110/08/10,"1.事實發生日:110/08/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日公佈2021年7月營收報告。2021年7月合併營收 約為新台幣1,245億5,800萬元，較上月減少了16.1%，較去年同期 增加了17.5%。累計2021年1至7月營收約為新台幣8,591億1,300萬元 ，較去年同期增加了18.1%。",2330
6,2,110/08/10,14:30:42,黃仁昭,副總經理暨財務長,03-563-6688,公告本公司110年度第4期無擔保普通公司債主要發行條件,第 11款,110/08/10,1.董事會決議日期:NA 2.名稱﹝XX公司第X次（有、無）擔保公司債﹞: 台灣積體電路製造股份有限公司110年度第4期無擔保普通公司債 3.發行總額: 發行總額為新台幣216億元整，依發行期限之不同分為甲類、乙類、丙類及丁類4種。 甲類發行金額為新台幣40億元整，乙類發行金額為新台幣80億元整， 丙類發行金額為新台幣54億元整，丁類發行金額為新台幣42億元整。 4.每張面額:新台幣壹仟萬元 5.發行價格:按票面十足發行 6.發行期間: 甲類發行期限為4年期、乙類發行期限為5年期、丙類發行期限為7年期、 丁類發行期限為10年期 7.發行利率: 甲類固定年利率0.485%、乙類固定年利率0.50%、丙類固定年利率0.55%、 丁類固定年利率0.62% 8.擔保品之種類、名稱、金額及約定事項:無 9.募得價款之用途及運用計畫:新建擴建廠房設備 10.承銷方式:委託證券承銷商以洽商銷售方式對外公開承銷 11.公司債受託人:台北富邦商業銀行股份有限公司 12.承銷或代銷機構:委任凱基證券股份有限公司為主辦承銷商 13.發行保證人:無 14.代理還本付息機構:台北富邦商業銀行股份有限公司市府分公司 15.簽證機構:無 16.能轉換股份者，其轉換辦法:不適用 17.賣回條件:無 18.買回條件:無 19.附有轉換、交換或認股者，其換股基準日:不適用 20.附有轉換、交換或認股者，對股權可能稀釋情形:不適用 21.其他應敘明事項: 本公司於110/02/09董事會通過募集無擔保普通公司債，此為完成110年度第4期公司 債定價後之說明。,2330
7,3,110/08/10,18:52:33,黃仁昭,副總經理暨財務長,03-563-6688,台積公司董事會決議,第 51款,110/08/10,"1.事實發生日:110/08/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日召開董事會，重要決議如下：  一、核准配發2021年第二季之每股現金股利2.75元，其普通股配息基準日訂定為 2021年12月22日，除息交易日則為2021年12月16日。依公司法第一六五條規定， 在公司決定分派股息之基準日前五日內，亦即自2021年12月18日起至12月22日止， 停止普通股股票過戶，並於2022年1月13日發放。此外，台積公司在美國紐約證券 交易所上市之美國存託憑證之除息交易日亦為2021年12月16日，與普通股一致。 台積公司美國存託憑證之配息基準日訂為2021年12月17日。  二、核准資本預算約美金175億7,166萬元（約新台幣4,832億7,675萬元），內容 包括：1. 建置先進製程產能；2. 建置成熟及特殊製程產能；3. 建置及升級先進 封裝產能；4. 廠房興建及廠務設施工程；5. 2021年第四季研發資本預算與經常 性資本預算。  三、核准追認捐贈五百萬劑BNT162b2疫苗予衛生福利部疾病管制署，用於台灣作 為新型冠狀病毒肺炎（COVID-19）防疫使用；以及預估不超過美金1億7,500萬元 之疫苗總成本，包括疫苗採購、必要之冷鏈物流及處理服務與保險費用。  四、核准於不高於美金10億元之額度內於台灣國際債券市場募集美元無擔保普通 公司債，並核准於不高於美金80億元之額度內，為本公司百分之百持有之海外子 公司TSMC Arizona募集美元無擔保普通公司債提供保證，以支應本公司產能擴充 之資金需求。  五、核准以下人事擢升案： 1.擢升本公司營運組織廠務處資深處長莊子壽博士為副總經理。 2.擢升本公司研發組織設計暨技術平台台積科技院士/資深處長魯立忠博士為 台積科技院士/副總經理。",2330
8,4,110/08/10,19:49:25,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會決議股利分派,第 14款,110/08/10,"1. 董事會決議日期：110/08/10 2. 股利所屬年(季)度：110年 第2季 3. 股利所屬期間：110/04/01 至 110/06/30 4. 股東配發內容： 　(1)盈餘分配之現金股利(元/股)：2.75000000 　(2)法定盈餘公積發放之現金(元/股)：0 　(3)資本公積發放之現金(元/股)：0 　(4)股東配發之現金(股利)總金額(元)：71,308,546,260 　(5)盈餘轉增資配股(元/股)：0 　(6)法定盈餘公積轉增資配股(元/股)：0 　(7)資本公積轉增資配股(元/股)：0 　(8)股東配股總股數(股)：0 5. 其他應敘明事項： 無。 6. 普通股每股面額欄位：新台幣10.0000元",2330
9,5,110/08/10,19:52:40,黃仁昭,副總經理暨財務長,03-563-6688,本公司訂定民國110年第二季之現金股利除息交易日,第 14款,110/08/10,"1.董事會、股東會決議或公司決定日期:110/08/10 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利 NT$71,308,546,260元(每股 NT$2.75元) 4.除權（息）交易日:110/12/16 5.最後過戶日:110/12/17 6.停止過戶起始日期:110/12/18 7.停止過戶截止日期:110/12/22 8.除權（息）基準日:110/12/22 9.其他應敘明事項: (1) 現金股利將於民國111年1月13日發放。 (2) 本公司在美國紐約證券交易所上市之美國存託憑證之除息交易日亦為     110年12月16日，與普通股一致。本公司美國存託憑證之配息基準日訂     為110年12月17日。",2330
