,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/11/02,17:32:00,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/11/02,"1.證券名稱: 公司債。 2.交易日期:111/10/7~111/11/2 3.交易數量、每單位價格及交易總金額: 95000U2R3：130,000 單位；每單位US$97.70；總金額US$12.7 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 95000U2R3：1,392,050 單位；US$137.3 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 6.34%；8.58%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,1,111/11/04,13:55:54,黃仁昭,副總經理暨財務長,03-563-6688,本公司受邀參加機構投資人說明會,第 12款,111/11/16,符合條款第四條第XX款：12 事實發生日：111/11/16 1.召開法人說明會之日期：111/11/16 ~ 111/11/18 2.召開法人說明會之時間：09 時 30 分  3.召開法人說明會之地點：新加坡東方文華酒店 4.法人說明會擇要訊息：本公司受邀參加摩根士丹利證券所舉辦之『Twenty-First Annual Asia Pacific Summit』，會中就本公司10/13法說會已公開之財務數字、經營績效等相關資訊進行說明。 5.其他應敘明事項：無。 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2330
2,1,111/11/08,18:34:01,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/11/08,"1.證券名稱: 公司債。 2.交易日期:111/11/1~111/11/8 3.交易數量、每單位價格及交易總金額: 46647PBQ8：100,000 單位；每單位US$97.69；總金額US$9.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：2,636,250 單位；US$260.3 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 6.36%；8.61%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
3,2,111/11/08,18:34:38,黃仁昭,副總經理暨財務長,03-563-6688,台積公司董事會決議,第 51款,111/11/08,"1.事實發生日:111/11/08 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今(8)日召開董事會，重要決議如下：  一、核准配發2022年第三季之每股現金股利2.75元，其普通股配息基準日     訂定為2023年3月22日，除息交易日則為2023年3月16日。依公司法第　     一六五條規定，在公司決定分派股息之基準日前五日內，亦即自2023     年3月18日起至3月22日止，停止普通股股票過戶，並於2023年4月13日     發放。此外，台積公司在美國紐約證券交易所上市之美國存託憑證之     除息交易日亦為2023年3月16日，與普通股一致。台積公司美國存託憑     證之配息基準日訂為2023年3月17日。  二、核准資本預算約美金57億1,719萬元，內容包括：1. 建置及升級先進製     程產能；2. 建置特殊製程產能；3. 廠房興建及廠務設施工程；4. 2023     年研發資本預算與經常性資本預算；5. 2023年資本化租賃資產。",2330
4,3,111/11/08,18:39:29,黃仁昭,副總經理暨財務長,03-563-6688,本公司民國111年度第三季合併財務報告業經董事會決議通過,第 31款,111/11/08,"1.提報董事會或經董事會決議日期:111/11/08 2.審計委員會通過日期:111/11/07 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):111/01/01~111/09/30 4.1月1日累計至本期止營業收入(仟元):1,638,359,424 5.1月1日累計至本期止營業毛利(毛損) (仟元):959,169,877 6.1月1日累計至本期止營業利益(損失) (仟元):796,238,081 7.1月1日累計至本期止稅前淨利(淨損) (仟元):809,520,844 8.1月1日累計至本期止本期淨利(淨損) (仟元):721,022,033 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):720,626,072 10.1月1日累計至本期止基本每股盈餘(損失) (元):27.79 11.期末總資產(仟元):4,643,301,766 12.期末總負債(仟元):1,890,985,607 13.期末歸屬於母公司業主之權益(仟元):2,737,974,306 14.其他應敘明事項:無",2330
5,4,111/11/08,19:05:27,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會決議股利分派,第 14款,111/11/08,"1. 董事會決議日期：111/11/08 2. 股利所屬年(季)度：111年 第3季 3. 股利所屬期間：111/07/01 至 111/09/30 4. 股東配發內容： 　(1)盈餘分配之現金股利(元/股)：2.75000000 　(2)法定盈餘公積發放之現金(元/股)：0 　(3)資本公積發放之現金(元/股)：0 　(4)股東配發之現金(股利)總金額(元)：71,308,546,260 　(5)盈餘轉增資配股(元/股)：0 　(6)法定盈餘公積轉增資配股(元/股)：0 　(7)資本公積轉增資配股(元/股)：0 　(8)股東配股總股數(股)：0 5. 其他應敘明事項： 無。 6. 普通股每股面額欄位：新台幣10.0000元",2330
6,5,111/11/08,19:06:19,黃仁昭,副總經理暨財務長,03-563-6688,本公司訂定民國111年第三季之現金股利除息交易日,第 14款,111/11/08,"1.董事會、股東會決議或公司決定日期:111/11/08 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利 NT$71,308,546,260元(每股 NT$2.75元) 4.除權（息）交易日:112/03/16 5.最後過戶日:112/03/17 6.停止過戶起始日期:112/03/18 7.停止過戶截止日期:112/03/22 8.除權（息）基準日:112/03/22 9.其他應敘明事項: (1) 現金股利將於民國112年4月13日發放。 (2) 本公司在美國紐約證券交易所上市之美國存託憑證之除息交易日亦為     112年3月16日，與普通股一致。本公司美國存託憑證之配息基準日訂     為112年3月17日。",2330
7,6,111/11/08,19:28:19,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會核准機器設備、不動產及資本化租賃資產資本預算案,第 20款,111/11/08,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）: (1) 先進製程產能機器設備 (2) 特殊製程產能機器設備 (3) 研發及經常性資本預算機器設備 (4) 不動產及資本化租賃資產 2.事實發生日:111/11/8~111/11/8 3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額: (1) 先進製程產能機器設備 美金2,207佰萬元 (2) 特殊製程產能機器設備 美金187佰萬元 (3) 研發及經常性資本預算機器設備 美金2,204佰萬元 (4) 不動產及資本化租賃資產 美金1,119佰萬元 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關 係人者，得免揭露其姓名）: 預期交易相對人及其與公司之關係（實際交易相對人應依本公司訂單為準）： (1) 先進製程產能機器設備:      Applied Materials South East Asia Pte. Ltd.;      ASML Hong Kong Ltd.; Canon; Lam Research International Sarl;      Tokyo Electron Ltd.     等22家公司；與公司關係：皆無。  (2) 特殊製程產能機器設備:      Applied Materials South East Asia Pte. Ltd.;      Lam Research International Sarl     等18家公司；與公司關係：皆無。  (3) 研發及經常性資本預算機器設備:      Applied Materials South East Asia Pte. Ltd.;      ASML Hong Kong Ltd.; Hitachi High-Technologies;      KLA-Tencor Corp.; Lam Research International Sarl;     Tokyo Electron Ltd.     等87家公司；與公司關係：皆無。  (4) 不動產及資本化租賃資產:      ABB Ltd.; Accudevice Co., Ltd.; Air Liquide Far Eastern Ltd.;     Allis Electric Co., Ltd.; Am-Power Machine International      Enterprise Co., Ltd.; Atlas Copco Taiwan Ltd.; Atlas Technology      Corp.; Capital Machinery Limited; Central Taiwan Science Park      Bureau, Ministry of Science and Technology; Century Iron and Steel      Industrial Co., Ltd.; Chen Yuan International Co., Ltd.; Chenfull      International Co., Ltd.; Cheng Deh Fire Protection Industrial      Corp.; Chien Kuo Construction Co., Ltd.; China Steel Structure      Co., Ltd.; Chun Yuan Steel Industry Co., Ltd.; Chung-Lin      General Contractors, Ltd.; Cica-Huntek Chemical Technology      Taiwan Co., Ltd.; Confederate Technology Co., Ltd.; Da-Cin      Construction Co., Ltd.; Desiccant Technology Corporation;      Evergreen Steel Corporation; Exyte Taiwan Co., Ltd.; Fortune      Electric Co., Ltd.; Fu Tsu Construction Co., Ltd.; Hantech      Engineering Co., Ltd.; Hsieh Kun Co., Ltd.; Hsinchu Science      Park Bureau, Ministry of Science and Technology; Hueng Luei      Process Industry Co., Ltd.; Immense Team Construction &      Building Co., Ltd.; Ingersoll-Rand Southeast Asia (Pte) Ltd.      Taiwan Branch (Singapore); J.C. Yang Architect and Associates;      Jaie Haour Industry Corporation; JG Environmental Technology      Co., Ltd.; JJmr-Clean-Air Solution Tech.Services Co., Ltd.;      Ju Yao Construction Co., Ltd.; Jusun Instruments Co., Ltd.;      Kedge Construction Co., Ltd.; Kinetics Technology Corporation;      L&K Engineering Co., Ltd.; Lead-Fu Industrials Corporation;      Lee Ming Construction Co., Ltd.; Li Jin Engineering Co., Ltd.;      Mandartech Interiors Inc.; Marketech International Corp.;      Mega Union Technology Incorporated; Organo Technology Co.,      Ltd.; Ovivo Taiwan Co., Ltd.; Pan Asia (Engineers &      Constructors) Corporation; Ruentex Engineering & Construction      Co., Ltd.; San Fu Chemical Co., Ltd.; Schneider Electric Taiwan      Co., Ltd.; Shihlin Electric & Engineering Corporation; Siemens      Limited; Solomon Technology Corporation; Southern Taiwan      Science Park Bureau, Ministry of Science and Technology;      Swift Engineering Co., Ltd.; Taiwan Gleno Enterprise Co., Ltd.;      Taiwan Obayashi Corporation; Taiwan Puritic Corp.; TASA      Construction Corporation; Techgo Industrial Co., Ltd.; Trusval      Technology Co., Ltd.; Tung Kang Steel Structure Corp.;      Uangyih-Tech Industrial Co., Ltd.; Unelectra International Corp.;      United Integrated Services Co., Ltd.; Versum Materials Taiwan      Co., Ltd.; Weltall Technology Corporation; Wholetech System      Hitech Limited; Yangtech Engineering Co., Ltd.; Yankey      Engineering Co., Ltd.; Ying Pao Technology Inc.; Zhao-Cheng      Corp.     等115家公司；與公司關係：皆無。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之 所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期 及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係 人之取得及處分日期、價格及交易當時與公司之關係: 不適用 7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明 認列情形）: 不適用 8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依訂單條件付款。 9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及 決策單位: 比價及議價；廠商提供之報價單及市場行情；依本公司董事會核決辦理。 10.專業估價者事務所或公司名稱及其估價金額: 不適用 11.專業估價師姓名: 不適用 12.專業估價師開業證書字號: 不適用 13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用 14.是否尚未取得估價報告:否或不適用 15.尚未取得估價報告之原因: 不適用 16.估價結果有重大差異時，其差異原因及會計師意見: 不適用 17.會計師事務所名稱: 不適用 18.會計師姓名: 不適用 19.會計師開業證書字號: 不適用 20.經紀人及經紀費用: 不適用 21.取得或處分之具體目的或用途: 供生產、營運用。 22.本次交易表示異議之董事之意見: 無。 23.本次交易為關係人交易:否 24.董事會通過日期: 不適用 25.監察人承認或審計委員會同意日期: 不適用 26.本次交易係向關係人取得不動產或其使用權資產:否 27.依「公開發行公司取得或處分資產處理準則」第十六條規定 評估之價格:不適用 28.依前項評估之價格較交易價格為低者，依同準則第十七條規 定評估之價格:不適用 29.其他敘明事項: 無。",2330
8,7,111/11/08,19:32:09,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會核准增加投資Emerging Fund L.P.,第 20款,111/11/08,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: Emerging Fund L.P.；創投基金。 2.事實發生日:111/11/8~111/11/8 3.交易數量、每單位價格及交易總金額: 交易總金額美金1億元。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: Emerging Fund L.P.；本公司持有99.9%之創投基金。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 增加投資。 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 不適用 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 於創投基金存續期間分批投資；無。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本公司董事會決議。 11.取得或處分有價證券標的公司每股淨值: 不適用 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 美金1億5千萬元 ; 99.9% ; 無。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 22.71%；28.02%；NT$78,373 佰萬元。 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 長期投資 16.本次交易表示異議董事之意見: 無。 17.本次交易為關係人交易:是 18.董事會通過日期: 民國111年11月8日。 19.監察人承認或審計委員會同意日期: 民國111年11月7日。 20.本次交易會計師出具非合理性意見:不適用 21.會計師事務所名稱: 不適用 22.會計師姓名: 不適用 23.會計師開業證書字號: 不適用 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 不適用 27.資金來源: 不適用 28.其他敘明事項: 無。",2330
9,1,111/11/10,14:00:48,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2022年10月營收報告,第 51款,111/11/10,"1.事實發生日:111/11/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日公佈2022年10月營收報告。2022年10月合併營收 約為新台幣2,102億6,600萬元，較上月增加了1.0%，較去年同期增加 了56.3%。累計2022年1至10月營收約為新台幣1兆8,486億2,500萬元， 較去年同期增加了44.0%。",2330
