,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/09/02,15:33:38,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/02,"1.證券名稱: 公司債。 2.交易日期:111/8/30~111/9/2 3.交易數量、每單位價格及交易總金額: 95000U3C5：240,000 單位；每單位US$99.33；總金額US$23.8 佰萬元。 06051GLA5：200,000 單位；每單位US$100.05；總金額US$20.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 95000U3C5：570,000 單位；US$56.9 佰萬元；持股比例：不適用；受限情形：無。 06051GLA5：480,000 單位；US$48.1 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.41%；7.32%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,1,111/09/07,18:14:49,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/07,"1.證券名稱: 公司債。 2.交易日期:111/9/7~111/9/7 3.交易數量、每單位價格及交易總金額: 06051GLA5：100,000 單位；每單位US$99.93；總金額US$10.0 佰萬元。 95000U3C5：100,000 單位；每單位US$99.15；總金額US$9.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GLA5：580,000 單位；US$58.1 佰萬元；持股比例：不適用；受限情形：無。 95000U3C5：670,000 單位；US$66.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.45%；7.38%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
2,1,111/09/08,14:10:51,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2022年8月營收報告,第 51款,111/09/08,"1.事實發生日:111/09/08 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（8）日公佈2022年8月營收報告。2022年8月合併營收約 為新台幣2,181億3,200萬元，較上月增加了16.8%，較去年同期增加了 58.7%。累計2022年1至8月營收約為新台幣1兆4,301億1,200萬元，較 去年同期增加了43.5%。",2330
3,2,111/09/13,17:01:24,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/13,"1.證券名稱: 公司債。 2.交易日期:111/6/8~111/9/13 3.交易數量、每單位價格及交易總金額: 29278GAV0：100,930 單位；每單位US$98.91；總金額US$10.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 29278GAV0：92,930 單位；US$9.2 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.50%；7.45%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
4,1,111/09/14,17:12:54,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/14,"1.證券名稱: 公司債。 2.交易日期:111/9/14~111/9/14 3.交易數量、每單位價格及交易總金額: 06051GLA5：200,000 單位；每單位US$99.80；總金額US$20.0 佰萬元。 95000U3C5：200,000 單位；每單位US$99.03；總金額US$19.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GLA5：780,000 單位；US$78.1 佰萬元；持股比例：不適用；受限情形：無。 95000U3C5：870,000 單位；US$86.6 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.53%；7.48%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
5,1,111/09/15,18:34:42,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/15,"1.證券名稱: 公司債。 2.交易日期:111/9/15~111/9/15 3.交易數量、每單位價格及交易總金額: 06051GLA5：100,000 單位；每單位US$99.53；總金額US$10.0 佰萬元。 95000U3C5：100,000 單位；每單位US$98.63；總金額US$9.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GLA5：880,000 單位；US$88.0 佰萬元；持股比例：不適用；受限情形：無。 95000U3C5：970,000 單位；US$96.5 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.51%；7.46%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
6,1,111/09/16,17:49:44,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/16,"1.證券名稱: 公司債。 2.交易日期:111/7/15~111/9/16 3.交易數量、每單位價格及交易總金額: 46647PBQ8：170,000 單位；每單位US$97.74；總金額US$16.6 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：1,886,250 單位；US$186.4 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.51%；7.46%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
7,1,111/09/20,16:11:54,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/20,"1.證券名稱: 公司債。 2.交易日期:110/11/22~111/9/20 3.交易數量、每單位價格及交易總金額: 00138CAN8：125,530 單位；每單位US$91.33；總金額US$11.5 佰萬元。 06051GLA5：100,000 單位；每單位US$99.14；總金額US$9.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 00138CAN8：139,380 單位；US$12.9 佰萬元；持股比例：不適用；受限情形：無。 06051GLA5：980,000 單位；US$98.0 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.58%；7.55%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
8,1,111/09/21,17:41:10,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,111/09/21,"1.證券名稱: 公司債。 2.交易日期:111/8/2~111/9/21 3.交易數量、每單位價格及交易總金額: 38141GXL3：108,950 單位；每單位US$99.24；總金額US$10.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分損失 US$0.1 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 38141GXL3：5,600 單位；US$0.6 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.55%；7.51%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
9,2,111/09/21,17:42:36,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/09/21,"1.證券名稱: 公司債。 2.交易日期:111/7/11~111/9/21 3.交易數量、每單位價格及交易總金額: 95000U2R3：110,000 單位；每單位US$97.73；總金額US$10.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 95000U2R3：732,050 單位；US$72.6 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.57%；7.54%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
