,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/05/03,17:02:12,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/05/03,"1.證券名稱: 政府公債。 2.交易日期:110/3/17~110/5/3 3.交易數量、每單位價格及交易總金額: (1)91282CBW0：229,400 單位；每單位US$99.53；總金額US$22.8 佰萬元。 (2)91282CBL4：122,800 單位；每單位US$94.84；總金額US$11.6 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: (1)91282CBW0：229,400 單位；US$22.8 佰萬元； (2)91282CBL4：56,300 單位；US$5.4 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.48%；6.31%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,1,110/05/05,17:37:06,黃仁昭,副總經理暨財務長,03-563-6688,本公司將參加花旗環球證券所舉辦之線上法說會 -『Citi Regional Tech Conference 2021』,第 12款,110/05/12,符合條款第四條第XX款：12 事實發生日：110/05/12 1.召開法人說明會之日期：110/05/12 2.召開法人說明會之時間：09 時 30 分  3.召開法人說明會之地點：線上法說會 4.法人說明會擇要訊息：本公司將參加花旗環球證券所舉辦之線上法說會 -『Citi Regional Tech Conference 2021』，會中就本公司4/15法說會已公開發佈之財務數字、經營績效等相關資訊做說明。 5.其他應敘明事項：無。 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2330
2,1,110/05/07,17:53:11,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/05/07,"1.證券名稱: 政府公債。 2.交易日期:110/2/26~110/5/7 3.交易數量、每單位價格及交易總金額: 91282CBC4：128,000 單位；每單位US$98.31；總金額US$12.6 佰萬元。 91282CBV2：117,150 單位；每單位US$100.19；總金額US$11.7 佰萬元。 9128286R6：104,600 單位；每單位US$105.73；總金額US$11.1 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CBC4：70,300 單位；US$6.9 佰萬元； 91282CBV2：110,400 單位；US$11.1 佰萬元； 9128286R6：104,600 單位；US$11.1 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.48%；6.31%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
3,2,110/05/07,17:53:29,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/05/07,"1.證券名稱: 政府公債。 2.交易日期:110/4/14~110/5/7 3.交易數量、每單位價格及交易總金額: 91282CBR1：168,850 單位；每單位US$99.88；總金額US$16.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.02 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.42%；6.24%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
4,1,110/05/10,14:08:37,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2021年4月營收報告,第 51款,110/05/10,"1.事實發生日:110/05/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日公佈2021年4月營收報告。2021年4月合併 營收約為新台幣1,113億1,500萬元，較上月減少了13.8%，較 去年同期增加了16.0%。累計2021年1至4月營收約為新台幣 4,737億2,500萬元，較去年同期增加了16.5%。",2330
5,2,110/05/10,17:29:38,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/05/10,"1.證券名稱: 公司債。 2.交易日期:109/5/20~110/5/10 3.交易數量、每單位價格及交易總金額: 05971KAE9：102,000 單位；每單位US$101.23；總金額US$10.3 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 05971KAE9：32,000 單位；US$3.3 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.46%；6.29%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
6,1,110/05/11,19:31:01,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/05/11,"1.證券名稱: 政府公債。 2.交易日期:110/5/3~110/5/11 3.交易數量、每單位價格及交易總金額: 1)91282CBU4：442,200 單位；每單位US$99.96；總金額US$44.2 佰萬元。 2)91282CBX8：423,950 單位；每單位US$99.95；總金額US$42.4 佰萬元。 3)91282CBR1：357,450 單位；每單位US$99.94；總金額US$35.7 佰萬元。 4)91282CBW0：234,450 單位；每單位US$99.85；總金額US$23.4 佰萬元。 5)91282CBV2：204,100 單位；每單位US$100.23；總金額US$20.5 佰萬元。 6)912828Y61：142,400 單位；每單位US$105.70；總金額US$15.1 佰萬元。 7)912828ZC7：127,600 單位；每單位US$102.33；總金額US$13.1 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 1)91282CBU4：442,200 單位；US$44.2 佰萬元； 2)91282CBX8：423,950 單位；US$42.4 佰萬元； 3)91282CBR1：357,450 單位；US$35.7 佰萬元； 4)91282CBW0：398,100 單位；US$39.7 佰萬元； 5)91282CBV2：314,500 單位；US$31.5 佰萬元； 6)912828Y61：142,400 單位；US$15.1 佰萬元； 7)912828ZC7：127,600 單位；US$13.1 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.65%；6.55%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
7,1,110/05/12,18:14:33,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/05/12,"1.證券名稱: 政府公債。 2.交易日期:110/5/12~110/5/12 3.交易數量、每單位價格及交易總金額: 91282CBV2：114,450 單位；每單位US$100.19；總金額US$11.5 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CBV2：347,100 單位；US$34.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.46%；6.29%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
8,2,110/05/12,18:15:09,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/05/12,"1.證券名稱: 政府公債。 2.交易日期:110/5/5~110/5/12 3.交易數量、每單位價格及交易總金額: 91282CBW0：158,900 單位；每單位US$99.77；總金額US$15.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.02 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CBW0：304,950 單位；US$30.4 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.43%；6.25%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
9,1,110/05/13,17:08:19,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/05/13,"1.證券名稱: 政府機構不動產抵押貸款債券、政府公債。 2.交易日期:110/5/13~110/5/13 3.交易數量、每單位價格及交易總金額: (1)36179WFG8：298,300 單位；每單位US$103.57；總金額US$30.9 佰萬元。 (2)91282CCC3：120,350 單位；每單位US$99.79；總金額US$12.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: (1)36179WFG8：298,300 單位；US$30.9 佰萬元； (2)91282CCC3：120,350 單位；US$12.0 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.49%；6.33%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
