,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/02/10,13:41:11,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2022年1月營收報告,第 51款,111/02/10,"1.事實發生日:111/02/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日公佈2022年1月營收報告。2022年1月合併營收約為 新台幣1,721億7,600萬元，較上月增加了10.8%，較去年同期增加了35.8%。",2330
1,1,111/02/15,20:38:31,黃仁昭,副總經理暨財務長,03-563-6688,台積公司董事會決議,第 51款,111/02/15,"1.事實發生日:111/02/15 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今(15)日召開董事會，重要決議如下：  一、核准2021年營業報告書及財務報表，其中全年合併營收約為新台幣     1兆5,874億2,000萬元，稅後淨利約為新台幣5,965億4,000萬元，     每股盈餘為新台幣23.01元。  二、核准配發2021年第四季之每股現金股利2.75元，其普通股配息基準     日訂定為2022年6月22日，除息交易日則為2022年6月16日。依公司     法第一六五條規定，在公司決定分派股息之基準日前五日內，亦即     自2022年6月18日起至6月22日止，停止普通股股票過戶，並於2022     年7月14日發放。此外，台積公司在美國紐約證券交易所上市之美國     存託憑證之除息交易日亦為2022年6月16日，與普通股一致。台積公     司美國存託憑證之配息基準日訂為2022年6月17日。  三、核准2021年員工業績獎金與酬勞（分紅）總計約新台幣712億290萬元     ，其中員工業績獎金約新台幣356億145萬元已於每季季後發放，而酬     勞（分紅）約新台幣356億145萬元將於今年七月發放。  四、核准資本預算約美金209億4,417萬元（約新台幣5,550億1,775萬元）     ，內容包括：1. 建置及升級先進製程產能；2. 建置成熟及特殊製     程產能；3. 建置先進封裝產能；4. 廠房興建及廠務設施工程；5.     2022年第二季至第四季研發資本預算與經常性資本預算。  五、核准於不高於新台幣600億元（約美金22.6億元）之額度內在國內市　     場募集無擔保普通公司債，並核准於不高於美金10億元之額度內，於     台灣國際債券市場募集美元無擔保普通公司債，以支應產能擴充及/     或污染防治相關支出之資金需求。  六、為吸引及留任公司高階主管及關鍵人才，並將其獎酬連結股東利益與     ESG（環境、社會、公司治理）成果，核准發行2021年限制員工權利     新股共1,387仟股；鑒於上述發行限制員工權利新股將增加流通在外     股數，為抵銷其所造成之股權稀釋影響，同時核准通過自集中交易市　     場買回相同股數之公司股份並將辦理註銷。此外，亦核准發行不超過     普通股2,960仟股之2022年限制員工權利新股案，並將呈送2022年股     東常會核准。  七、核准召集2022年股東常會，並訂於6月8日上午九時假新竹國賓大飯店     （新竹市中華路二段188號10樓）舉行。",2330
2,2,111/02/15,20:42:09,黃仁昭,副總經理暨財務長,03-563-6688,本公司民國110年度合併財務報告業經董事會決議通過,第 31款,111/02/15,"1.提報董事會或經董事會決議日期:111/02/15 2.審計委員會通過日期:111/02/14 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):110/01/01~110/12/31 4.1月1日累計至本期止營業收入(仟元):1,587,415,037 5.1月1日累計至本期止營業毛利(毛損) (仟元):819,537,266 6.1月1日累計至本期止營業利益(損失) (仟元):649,980,897 7.1月1日累計至本期止稅前淨利(淨損) (仟元):663,126,314 8.1月1日累計至本期止本期淨利(淨損) (仟元):597,073,134 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):596,540,013 10.1月1日累計至本期止基本每股盈餘(損失) (元):23.01 11.期末總資產(仟元):3,725,503,455 12.期末總負債(仟元):1,554,770,250 13.期末歸屬於母公司業主之權益(仟元):2,168,286,553 14.其他應敘明事項:無",2330
3,3,111/02/15,20:45:42,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會決議股利分派,第 14款,111/02/15,"1. 董事會決議日期：111/02/15 2. 股利所屬年(季)度：110年 第4季 3. 股利所屬期間：110/10/01 至 110/12/31 4. 股東配發內容： 　(1)盈餘分配之現金股利(元/股)：2.75000000 　(2)法定盈餘公積發放之現金(元/股)：0 　(3)資本公積發放之現金(元/股)：0 　(4)股東配發之現金(股利)總金額(元)：71,308,546,260 　(5)盈餘轉增資配股(元/股)：0 　(6)法定盈餘公積轉增資配股(元/股)：0 　(7)資本公積轉增資配股(元/股)：0 　(8)股東配股總股數(股)：0 5. 其他應敘明事項： 無。 6. 普通股每股面額欄位：新台幣10.0000元",2330
4,4,111/02/15,20:47:02,黃仁昭,副總經理暨財務長,03-563-6688,本公司訂定民國110年第四季之現金股利除息交易日,第 14款,111/02/15,"1.董事會、股東會決議或公司決定日期:111/02/15 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利 NT$71,308,546,260元(每股 NT$2.75元) 4.除權（息）交易日:111/06/16 5.最後過戶日:111/06/17 6.停止過戶起始日期:111/06/18 7.停止過戶截止日期:111/06/22 8.除權（息）基準日:111/06/22 9.其他應敘明事項: (1) 現金股利將於民國111年7月14日發放。 (2) 本公司在美國紐約證券交易所上市之美國存託憑證之除息交易日亦為     111年6月16日，與普通股一致。本公司美國存託憑證之配息基準日訂     為111年6月17日。",2330
5,6,111/02/15,20:48:38,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會通過募集無擔保普通公司債,第 11款,111/02/15,1.董事會決議日期:111/02/15 2.名稱﹝XX公司第X次（有、無）擔保公司債﹞: 台灣積體電路製造股份有限公司無擔保普通公司債 3.是否採總括申報發行公司債(是/否):否 4.發行總額: 台幣無擔保普通公司債：不超過新台幣600億元 美元無擔保普通公司債：不超過美金10億元 5.每張面額:待定 6.發行價格:待定 7.發行期間:視市場狀況決定 8.發行利率:視市場狀況決定 9.擔保品之種類、名稱、金額及約定事項:無 10.募得價款之用途及運用計畫:支應產能擴充及/或污染防治相關支出 11.承銷方式:待定 12.公司債受託人:待定 13.承銷或代銷機構:待定 14.發行保證人:無 15.代理還本付息機構:待定 16.簽證機構:無 17.能轉換股份者，其轉換辦法:不適用 18.賣回條件:待定 19.買回條件:待定 20.附有轉換、交換或認股者，其換股基準日:不適用 21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用 22.其他應敘明事項:無,2330
6,7,111/02/15,20:50:45,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會決議110年度限制員工權利新股增資基準日,第 51款,111/02/15,"1.事實發生日:111/02/15 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由: (1)本公司110年限制員工權利新股案不超過普通股2,600仟股，業經本公司    110/7/26股東常會核准，並經金融監督管理委員會110/8/6金管證發字    第1100351772函申報生效。 (2)本公司董事會核准發行110年限制員工權利新股普通股1,387仟股，增資    基準日為111/3/1。 6.因應措施:不適用 7.其他應敘明事項:無",2330
7,8,111/02/15,20:52:09,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會核准民國一百一十一年限制員工權利新股案,第 11款,111/02/15,"1.董事會決議日期:111/02/15 2.預計發行價格:無償發行。 3.預計發行總額(股): 不超過普通股2,960仟股，每股面額新台幣10元。實際發行股數將於發行限制員 工權利新股案經股東會及主管機關核准後另提董事會決議之。 4.既得條件: -員工自獲配限制員工權利新股後，須符合以下各項條件方可既得：  (1)於各既得期間屆滿日仍在職；  (2)於各既得期間內未曾有違反任何與本公司簽訂之合約及本公司之工作規則等     情事；以及  (3)達成本公司所設定員工績效評核指標與公司營運成果指標，指標內容請詳本     次限制員工權利新股發行辦法。 -各年度可既得之最高股份比例為：  發行後屆滿一年50%、屆滿二年25%、以及屆滿三年25%。各年度可既得之實際股  份比例與股數須再依公司營運成果指標達成情形計算，詳細說明如下。 -將各年度可既得之最高股數設定為110%，其中100%依下列本公司股東總報酬率  （Total Shareholder Return，簡稱TSR，包含資本利得與股利）相對指標達成  情形計算可既得股數後，再由薪酬委員會評估本公司環境、社會及公司治理  （Environmental, Social, and Governance，簡稱ESG）成果為調整項，於可既  得股數正負10%區間內調整之。計算結果到股為止，未滿一股者無條件捨去。 本公司TSR相對標準普爾500 IT指數TSR： 優於指數 X 個百分點時，既得股數比例為50% + X * 2.5%，最高為100% 與指數持平時，既得股數比例為50% 落後指數 X 個百分點時，既得股數比例為50% - X * 2.5%，最低為0% 5.員工未符既得條件或發生繼承之處理方式: 遇有員工未達既得條件者，由本公司無償收回已獲配股數並予以註銷；於例外情 形（包括但不限於發生繼承），則依本次限制員工權利新股發行辦法辦理。 6.其他發行條件:依本次限制員工權利新股發行辦法規定。 7.員工之資格條件: (1)本獎勵計畫適用對象以限制員工權利新股給與日當日在職且達到一定績效表現    之本公司全職高階主管或關鍵人才為限，資格為(i)對本公司營運決策有重大    影響者，或(ii)本公司未來核心技術與策略發展之關鍵人才。 (2)具資格之員工得獲配股數將參酌公司營運成果，以及個人職級、工作績效及其    它適當參考因素，由董事長與總裁核定後提報薪酬委員會及董事會同意。 8.辦理本次限制員工權利新股之必要理由: 為吸引及留任公司高階主管及關鍵人才，並將其獎酬連結股東利益與ESG成果。 9.可能費用化之金額: 依既得條件計算，暫估費用化總金額約為新台幣990佰萬元。如於民國112年3月初 發行，依前述假設估計，暫估民國112年至115年之費用化金額分別約為新台幣586 佰萬、288佰萬元、103佰萬元及13佰萬元。 10.對公司每股盈餘稀釋情形: 依目前本公司已發行股數計算，暫估民國112年至115年費用化金額對每股盈餘可能 影響金額分別約為新台幣0.0162元、0.0080元、0.0028元及0.0004元，對本公司每 股盈餘可能之稀釋尚屬有限，故對股東權益尚無重大影響。 11.其他對股東權益影響事項: 本公司預計以買回庫藏股註銷方式抵銷股本膨脹影響，將另提董事會決議之。 12.員工獲配或認購新股後未達既得條件前受限制之權利: 既得期間除繼承外，員工不得將該限制員工權利新股出售、質押、轉讓、贈與他人 、設定，或作其他方式之處分。其他權利受限制情形，依本次限制員工權利新股發 行辦法辦理。 13.其他重要約定事項(含股票信託保管等): 本公司將以股票信託保管之方式辦理本次發行之限制員工權利新股。 14.其他應敘明事項: 本次限制員工權利新股之各項條件，如因主管機關指示或相關法令規則修訂而有修 訂或調整之必要時，擬提請股東常會授權董事會或其授權之人全權處理所有發行限 制員工權利新股相關事宜。",2330
8,9,111/02/15,20:53:33,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會通過買回公司股份,第 35款,111/02/15,"1.董事會決議日期:111/02/15 2.買回股份目的:維護公司信用及股東權益 3.買回股份種類:普通股 4.買回股份總金額上限(元):1,670,377,153,976 5.預定買回之期間:111/02/16~111/04/15 6.預定買回之數量(股):1,387,000 7.買回區間價格(元):444.00~960.00，公司股價低於區間價格下限，將繼續買回 8.買回方式:自集中交易市場買回 9.預定買回股份占公司已發行股份總數之比率(%):0.01 10.申報時已持有本公司股份之累積股數(股):0 11.申報前三年內買回公司股份之情形: 無買回 12.已申報買回但未執行完畢之情形: 不適用 13.董事會決議買回股份之會議紀錄: 請依薪酬委員會及審計委員會之建議，核准發行限制員工權利新股共1,387,000股及具資格 高階主管（包含經理人）個別獲配股數，並訂定增資基準日為民國一百一十一年三月一日。  鑒於上述發行限制員工權利新股將增加流通在外股數，為抵銷其所造成之股權稀釋影響，提 請核准通過股份買回計畫，依下列主要條件自台灣證券集中交易市場買回本公司普通股股 份： 1.買回股份之目的：維護股東權益。買回之股份將辦理銷除 2.買回股份之種類：本公司普通股 3.預定買回之數量：1,387,000股 4.依相關法規所訂之買回區間價格：新台幣444元（董事會決議當日收盤價之70%）至新台幣 960元（董事會決議前十個營業日或三十個營業日之平均收盤價之150%，以孰高者為準）之 間，惟若股價低於前述買回區間價格下限時，將繼續執行買回股份 5.預定買回股份之最高總金額：新台幣1,331,520,000元 6.預定買回期間：民國一百一十一年二月十六日至民國一百一十一年四月十五日  並請授權董事長或其指定之人進行所有與上述買回相關之交易及簽署所有相關文件。  另請核准有關此次買回本公司普通股所應出具之董事會聲明書如附件所示。  經提案表決全體出席董事一致通過決議如下： 決議：照案通過。 14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法: 不適用 15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法: 不適用 16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明: 上述買回股份總數，僅占本公司已發行股份之百分之零點零一，且買回股份所需金額上限僅 占本公司流動資產之百分之零點一，茲聲明本公司董事會已考慮公司財務狀況，上述股份之 買回並不影響本公司資本之維持。 17.會計師或證券承銷商對買回股份價格之合理性評估意見: 凱基證券股份有限公司出具評估意見，台積公司此次預計買回公司股份所訂定之買回區間價 格每股新台幣444元至每股新台幣960元，其對該公司之財務結構、每股淨值、每股盈餘、股 東權益報酬率及流動性比率等項目未產生重大不利影響，評估其預定買回股份之價格尚屬合 理，且符合相關規定。 18.其他證期局所規定之事項: 不適用",2330
9,10,111/02/15,20:54:50,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會決議召開民國111年股東常會,第 17款,111/02/15,1.董事會決議日期:111/02/15 2.股東會召開日期:111/06/08 3.股東會召開地點:新竹國賓大飯店 （新竹市中華路二段188號10樓） 4.召集事由一、報告事項: (1) 民國一百一十年度營業報告 (2) 審計委員會查核報告 (3) 民國一百一十年度盈餘分派情形報告 (4) 民國一百一十年度員工酬勞（分紅）及董事酬勞分派情形報告 (5) 報告本公司募集無擔保普通公司債 (6) 報告買回公司股份執行情形 5.召集事由二、承認事項: 承認民國一百一十年度之營業報告書及財務報表 6.召集事由三、討論事項: (1) 核准修訂公司章程 (2) 核准修訂取得或處分資產處理程序 (3) 核准發行民國一百一十一年限制員工權利新股案 7.召集事由四、選舉事項:無。 8.召集事由五、其他議案:無。 9.召集事由六、臨時動議:無。 10.停止過戶起始日期:111/04/10 11.停止過戶截止日期:111/06/08 12.其他應敘明事項:無。,2330
