,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/03/02,18:13:29,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/03/02,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/3/2~110/3/2 3.交易數量、每單位價格及交易總金額: 31418DWR9：258,951 單位；每單位US$99.98；總金額US$25.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分損失 US$0.9 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 31418DWR9：45,885 單位；US$4.7 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.91%；7.25%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,1,110/03/05,17:02:24,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/03/05,"1.證券名稱: 政府公債。 2.交易日期:110/2/25~110/3/5 3.交易數量、每單位價格及交易總金額: 91282CBL4：122,300 單位；每單位US$96.84；總金額US$11.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CBL4：122,300 單位；US$11.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.00%；7.39%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
2,2,110/03/05,17:03:43,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/03/05,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/3/2~110/3/5 3.交易數量、每單位價格及交易總金額: (1) 31418DXK3：240,600 單位；每單位US$100.89；總金額US$24.3 佰萬元。 (2) 31418DXH0：183,600 單位；每單位US$103.53；總金額US$19.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分損失 US$0.8 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: (1) 31418DXK3：無。 (2) 31418DXH0：83,800 單位；US$8.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.95%；7.31%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
3,1,110/03/08,16:06:43,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/03/08,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/3/8~110/3/8 3.交易數量、每單位價格及交易總金額: 36179U6U1：241,233 單位；每單位US$104.72；總金額US$25.3 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 36179U6U1：241,233 單位；US$25.3 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.03%；7.44%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
4,1,110/03/09,17:14:05,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/03/09,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/3/9~110/3/9 3.交易數量、每單位價格及交易總金額: 3132DV6K6：116,222 單位；每單位US$104.66；總金額US$12.2 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 3132DV6K6：116,222 單位；US$12.2 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.02%；7.42%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
5,2,110/03/09,17:15:35,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/03/09,"1.證券名稱: 政府公債。 2.交易日期:110/1/4~110/3/9 3.交易數量、每單位價格及交易總金額: 91282CAZ4：131,800 單位；每單位US$98.27；總金額US$13.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分損失 US$0.2 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CAZ4：28,000 單位；US$2.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.99%；7.38%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
6,1,110/03/10,13:47:15,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2021年2月營收報告,第 51款,110/03/10,"1.事實發生日:110/03/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日公佈2021年2月營收報告。2021年2月 合併營收約為新台幣1,065億3,400萬元，較上月減少了15.9%， 較去年同期增加了14.1%。累計2021年1至2月營收約為 新台幣2,332億8,300萬元，較去年同期增加了18.4%。",2330
7,2,110/03/10,17:51:00,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/03/10,"1.證券名稱: 政府公債。 2.交易日期:110/2/26~110/3/10 3.交易數量、每單位價格及交易總金額: 91282CBN0：110,400 單位；每單位US$99.93；總金額US$11.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 91282CBN0：70,850 單位；US$7.1 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.02%；7.41%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
8,1,110/03/12,15:57:21,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/03/12,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/3/12~110/3/12 3.交易數量、每單位價格及交易總金額: 3140X8UU9：111,760 單位；每單位US$106.67；總金額US$11.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 3140X8UU9：111,760 單位；US$11.9 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.02%；7.42%；NT$-99,580 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
9,2,110/03/12,16:07:16,黃仁昭,副總經理暨財務長,03-563-6688,本公司公告處分子公司采鈺科技股份有限公司普通股,第 20款,110/03/12,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）: 采鈺科技股份有限公司(“采鈺科技”)普通股。 2.事實發生日:110/3/12~110/3/12 3.交易數量、每單位價格及交易總金額: (1)交易單位數量：1,501仟股； (2)每單位價格：每股NT$240元； (3)交易總金額：NT$360佰萬元。 4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之 關係人者，得免揭露其姓名）: 興櫃輔導推薦證券商 (元大證券、凱基證券): 1,500仟股； 財團法人證券投資人及期貨交易人保護中心: 1仟股。 以上與公司之關係：無。 5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移 轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次 移轉日期及移轉金額: 不適用 6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取 得及處分日期、價格及交易當時與公司之關係: 本公司於民國105年向子公司VisEra Holding Company取得其所持有之 采鈺科技普通股，請參考本公司民國105年8月2日取得資產公告內容。 7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權 如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權 帳面金額: 不適用 8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明 認列情形）: 不適用。采鈺科技屬本公司之子公司，依國際財務報導準則 (IFRS) 規 定，處分價格與帳面價值差異將認列為資本公積，不計入損益。 9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定 事項: 依股份購買合約條件辦理。 10.本次交易之決定方式、價格決定之參考依據及決策單位: 本公司董事會決議。 11.取得或處分有價證券標的公司每股淨值: 17.81元 12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 213,619,000股；帳面金額約NT$5,554佰萬元；73.4%；無。 13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列 之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬 於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）: 20.68%；30.57%；NT$ -99,580 佰萬元。 14.經紀人及經紀費用: 不適用 15.取得或處分之具體目的或用途: 配合采鈺科技興櫃掛牌之相關規定辦理。 16.本次交易表示異議董事之意見: 無。 17.本次交易為關係人交易:否 18.董事會通過日期: 不適用 19.監察人承認或審計委員會同意日期: 不適用 20.本次交易會計師出具非合理性意見:否 21.會計師事務所名稱: 立勳聯合會計師事務所 22.會計師姓名: 甘逸偉 23.會計師開業證書字號: 金管會證字第5223號 24.是否涉及營運模式變更:否 25.營運模式變更說明: 不適用 26.過去一年及預計未來一年內與交易相對人交易情形: 不適用 27.資金來源: 不適用 28.其他敘明事項: 無。",2330
