,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,110/02/01,17:59:53,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/02/01,"1.證券名稱: 政府公債。 2.交易日期:109/12/15~110/2/1 3.交易數量、每單位價格及交易總金額: 1)91282CBE0：394,700 單位；每單位US$99.85；總金額US$39.4 佰萬元。 2)91282CBA8：273,850 單位；每單位US$99.87；總金額US$27.3 佰萬元。 3)91282CBG5：264,300 單位；每單位US$100.03；總金額US$26.4 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 1)91282CBE0：601,650 單位；US$60.1 佰萬元； 2)91282CBA8：256,800 單位；US$25.6 佰萬元； 3)91282CBG5：688,550 單位；US$68.9 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 6.09%；7.75%；NT$-250,422 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,2,110/02/01,18:00:15,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/02/01,"1.證券名稱: 政府公債。 2.交易日期:110/1/20~110/2/1 3.交易數量、每單位價格及交易總金額: 91282CBD2：286,850 單位；每單位US$100.02；總金額US$28.7 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.01 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.94%；7.56%；NT$-250,422 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
2,1,110/02/02,16:00:11,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/02/02,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/2/2~110/2/2 3.交易數量、每單位價格及交易總金額: 31418DXH0：267,400 單位；每單位US$104.50；總金額US$27.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 31418DXH0：267,400 單位；US$27.9 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 6.01%；7.65%；NT$-250,422 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
3,2,110/02/02,16:00:32,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/02/02,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/2/2~110/2/2 3.交易數量、每單位價格及交易總金額: 31418DUD2：267,344 單位；每單位US$104.47；總金額US$27.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.20 佰萬元。 5.與交易標的公司之關係: 無 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 無 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.94%；7.56%；NT$-250,422 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
4,1,110/02/05,16:49:09,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/02/05,"1.證券名稱: 政府機構不動產抵押貸款債券 2.交易日期:110/2/5~110/2/5 3.交易數量、每單位價格及交易總金額: 31418DXG2：229,000 單位；每單位US$102.55；總金額US$23.5 佰萬元 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 31418DXG2：229,000 單位；US$23.5 佰萬元；持股比例：不適用；受限情形：無 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 6.00%；7.64%；NT$-250,422 佰萬元 8.取得或處分之具體目的: 固定收益投資 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無",2330
5,2,110/02/05,16:49:40,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/02/05,"1.證券名稱: 政府機構不動產抵押貸款債券 2.交易日期:110/2/5~110/2/5 3.交易數量、每單位價格及交易總金額: 31418CFJ8：137,972 單位；每單位US$105.49；總金額US$14.6 佰萬元 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.6 佰萬元。 5.與交易標的公司之關係: 無 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 無 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.96%；7.58%；NT$-250,422 佰萬元 8.取得或處分之具體目的: 固定收益投資 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無",2330
6,1,110/02/08,18:17:27,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/02/08,"1.證券名稱: 政府機構不動產抵押貸款債券 2.交易日期:110/2/8~110/2/8 3.交易數量、每單位價格及交易總金額: 36179V7E4：302,300 單位；每單位US$105.20；總金額US$31.8 佰萬元 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 36179V7E4：302,300 單位；US$31.8 佰萬元；持股比例：不適用；受限情形：無 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 6.00%；7.63%；NT$-250,422 佰萬元 8.取得或處分之具體目的: 固定收益投資 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無",2330
7,1,110/02/09,14:00:54,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2021年1月營收報告,第 51款,110/02/09,"1.事實發生日:110/02/09 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（9）日公佈2021年1月營收報告。2021年1月 合併營收約為新台幣1,267億4,900萬元，較上月增加了8.0%， 較去年同期增加了22.2%。",2330
8,2,110/02/09,15:19:12,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,110/02/09,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:110/2/9~110/2/9 3.交易數量、每單位價格及交易總金額: 31418DV82：186,998 單位；每單位US$105.22；總金額US$19.7 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 31418DV82：186,998 單位；US$19.7 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.98%；7.61%；NT$-250,422 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
9,3,110/02/09,15:20:22,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告處分固定收益證券,第 20款,110/02/09,"1.證券名稱: 政府機構不動產抵押貸款債券。 2.交易日期:109/2/25~110/2/9 3.交易數量、每單位價格及交易總金額: 31418DLV2：143,608 單位；每單位US$105.13；總金額US$15.1 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 處分利益 US$0.1 佰萬元。 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 5.94%；7.56%；NT$-250,422 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
