,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/06/06,19:04:36,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/06,"1.證券名稱: 公司債。 2.交易日期:111/6/6~111/6/6 3.交易數量、每單位價格及交易總金額: XS2470195889：500,000 單位；每單位US$100.00；總金額US$50.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: XS2470195889：500,000 單位；US$50.0 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.68%；6.83%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,1,111/06/07,18:53:18,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/07,"1.證券名稱: 公司債。 2.交易日期:111/6/1~111/6/7 3.交易數量、每單位價格及交易總金額: XS1450740961：500,000 單位；每單位US$100.00；總金額US$50.0 佰萬元。 172967MR9：300,000 單位；每單位US$98.64；總金額US$29.6 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: XS1450740961：500,000 單位；US$50.0 佰萬元；持股比例：不適用；受限情形：無。 172967MR9：870,000 單位；US$86.2 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.70%；6.87%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
2,1,111/06/08,15:29:56,黃仁昭,副總經理暨財務長,03-563-6688,台積公司股東常會決議,第 51款,111/06/08,"1.事實發生日:111/06/08 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今(8)日舉行股東常會，會中通過重要決議如下：  一、承認2021年度營業報告書及財務報表，其中全年合併營收約為新台幣     1兆5,874億2,000萬元，稅後淨利約為新台幣5,965億4,000萬元，每股盈     餘為新台幣23.01元。  二、核准修訂公司章程。  三、核准發行2022年限制員工權利新股案。",2330
3,2,111/06/08,15:31:29,黃仁昭,副總經理暨財務長,03-563-6688,台積公司股東常會重要決議,第 18款,111/06/08,1.股東常會日期:111/06/08 2.重要決議事項一、盈餘分配或盈虧撥補:不適用 3.重要決議事項二、章程修訂: 通過修訂本公司「公司章程」 4.重要決議事項三、營業報告書及財務報表: 通過承認民國一百一十年度之營業報告書及財務報表 5.重要決議事項四、董監事選舉:不適用 6.重要決議事項五、其他事項: 核准修訂本公司「取得或處分資產處理程序」。 核准發行民國一百一十一年限制員工權利新股案。 7.其他應敘明事項:無。,2330
4,1,111/06/09,18:54:54,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/09,"1.證券名稱: 公司債。 2.交易日期:111/6/9~111/6/9 3.交易數量、每單位價格及交易總金額: XS2470198479：500,000 單位；每單位US$100.00；總金額US$50.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: XS2470198479：500,000 單位；US$50.0 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.68%；6.83%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
5,1,111/06/10,14:20:44,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2022年5月營收報告,第 51款,111/06/10,"1.事實發生日:111/06/10 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（10）日公佈2022年5月營收報告。2022年5月合併營收 約為新台幣1,857億500萬元，較上月增加了7.6%，較去年同期增加 了65.3%。累計2022年1至5月營收約為新台幣8,493億4,300萬元， 較去年同期增加了44.9%。",2330
6,2,111/06/10,16:11:10,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/10,"1.證券名稱: 公司債。 2.交易日期:111/5/20~111/6/10 3.交易數量、每單位價格及交易總金額: 06051GHC6：150,000 單位；每單位US$99.98；總金額US$15.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GHC6：164,750 單位；US$16.5 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.65%；6.79%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用。 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用。 12.董事會通過日期: 不適用。 13.監察人承認或審計委員會同意日期: 不適用。 14.其他敘明事項: 無。",2330
7,1,111/06/13,18:43:11,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/13,"1.證券名稱: 公司債。 2.交易日期:111/5/17~111/6/13 3.交易數量、每單位價格及交易總金額: 06051GHL6：240,000 單位；每單位US$100.47；總金額US$24.1 佰萬元。 95000U2R3：180,000 單位；每單位US$98.50；總金額US$17.7 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GHL6：500,000 單位；US$50.2 佰萬元； 95000U2R3：492,050 單位；US$49.0 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.70%；6.87%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
8,1,111/06/14,17:36:18,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/14,"1.證券名稱: 公司債。 2.交易日期:111/6/10~111/6/14 3.交易數量、每單位價格及交易總金額: XS2474863565：500,000 單位；每單位US$100.00；總金額US$50.0 佰萬元。 172967MR9：200,000 單位；每單位US$98.38；總金額US$19.7 佰萬元。 06051GHC6：150,000 單位；每單位US$99.80；總金額US$15.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: XS2474863565：500,000 單位；US$50.0 佰萬元； 172967MR9：1,070,000 單位；US$105.8 佰萬元； 06051GHC6：314,750 單位；US$31.5 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.74%；6.92%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
9,1,111/06/15,17:34:49,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/15,"1.證券名稱: 公司債。 2.交易日期:111/5/13~111/6/15 3.交易數量、每單位價格及交易總金額: 46647PBQ8：150,000 單位；每單位US$98.34；總金額US$14.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：1,316,250 單位；US$130.2 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.68%；6.83%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
10,2,111/06/15,17:51:19,黃仁昭,副總經理暨財務長,03-563-6688,本公司受邀參加機構投資人說明會,第 12款,111/06/20,符合條款第四條第XX款：12 事實發生日：111/06/20 1.召開法人說明會之日期：111/06/20 2.召開法人說明會之時間：16 時 00 分  3.召開法人說明會之地點：線上機構投資人說明會 4.法人說明會擇要訊息：本公司受邀參加瑞銀證券所舉辦之『UBS Taiwan Virtual Conference 2022』，會中就本公司4/14法說會已公開之財務數字、經營績效等相關資訊進行說明。 5.其他應敘明事項：無。 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,2330
11,1,111/06/22,18:20:16,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/22,"1.證券名稱: 公司債。 2.交易日期:111/6/22~111/6/22 3.交易數量、每單位價格及交易總金額: XS2398661079：500,000 單位；每單位US$100.00；總金額US$50.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: XS2398661079：500,000 單位；US$50.0 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.73%；6.91%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
12,1,111/06/28,17:34:33,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/28,"1.證券名稱: 公司債。 2.交易日期:111/6/14~111/6/28 3.交易數量、每單位價格及交易總金額: 06051GHC6：180,000 單位；每單位US$99.72；總金額US$17.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GHC6：494,750 單位；US$49.4 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.71%；6.87%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
13,1,111/06/29,17:59:40,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/29,"1.證券名稱: 公司債。 2.交易日期:111/6/29~111/6/29 3.交易數量、每單位價格及交易總金額: 06051GHC6：200,000 單位；每單位US$99.69；總金額US$19.9 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GHC6：694,750 單位；US$69.3 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.71%；6.87%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
14,1,111/06/30,15:51:25,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/06/30,"1.證券名稱: 公司債。 2.交易日期:111/6/30~111/6/30 3.交易數量、每單位價格及交易總金額: 46647PBQ8：200,000 單位；每單位US$97.81；總金額US$19.6 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：1,516,250 單位；US$149.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.71%；6.87%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
