,序號,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明,公司代號
0,1,111/04/06,17:53:40,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/04/06,"1.證券名稱: 公司債。 2.交易日期:111/3/9~111/4/6 3.交易數量、每單位價格及交易總金額: 38141GZP2：500,000 單位；每單位US$99.85；總金額US$49.9 佰萬元。  06051GJC4：230,000 單位；每單位US$98.63；總金額US$22.7 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 38141GZP2：682,000 單位；US$68.1 佰萬元；  06051GJC4：520,000 單位；US$51.5 佰萬元；  以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.43%；6.90%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
1,2,111/04/08,14:32:48,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2022年3月營收報告,第 51款,111/04/08,"1.事實發生日:111/04/08 2.公司名稱:台灣積體電路製造股份有限公司 3.與公司關係(請輸入本公司或子公司):本公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 台積公司今（8）日公佈2022年3月營收報告。2022年3月合併營收約為 新台幣1,719億6,700萬元，較上月增加了17.0%，較去年同期增加了33.2%。 累計2022年1至3月營收約為新台幣4,910億7,600萬元，較去年同期增加了35.5%。",2330
2,1,111/04/11,17:13:32,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/04/11,"1.證券名稱: 公司債。 2.交易日期:111/3/8~111/4/11 3.交易數量、每單位價格及交易總金額: 06051GJC4：190,000 單位；每單位US$98.45；總金額US$18.7 佰萬元。 38141GWM2：170,000 單位；每單位US$100.22；總金額US$17.0 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 06051GJC4：710,000 單位；US$70.2 佰萬元； 38141GWM2：950,000 單位；US$95.4 佰萬元； 以上持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.43%；6.91%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
3,1,111/04/12,17:07:58,黃仁昭,副總經理暨財務長,03-563-6688,本公司董事會核准修訂民國一百一十一年限制員工權利新股案,第 11款,111/04/12,"1.董事會決議日期:111/04/12 2.預計發行價格:無償發行。 3.預計發行總額(股): 不超過普通股3,065仟股，每股面額新台幣10元。實際發行股數將於發行限制員 工權利新股案經股東會及主管機關核准後另提董事會決議之。 4.既得條件: -員工自獲配限制員工權利新股後，須符合以下各項條件方可既得：  (1)於各既得期間屆滿日仍在職；  (2)於各既得期間內未曾有違反任何與本公司或本公司從屬公司簽訂之合約及本     公司或本公司從屬公司之工作規則等情事；以及  (3)達成本公司所設定員工績效評核指標與公司營運成果指標，指標內容請詳本     次限制員工權利新股發行辦法。 -各年度可既得之最高股份比例為：  發行後屆滿一年50%、屆滿二年25%、以及屆滿三年25%。各年度可既得之實際股  份比例與股數須再依公司營運成果指標達成情形計算，詳細說明如下。 -本公司符合資格條件之經理人：將各年度可既得之最高股數設定為110%，其中  100%依下列本公司股東總報酬率（Total Shareholder Return，簡稱TSR，包  含資本利得與股利）相對指標達成情形計算可既得股數後，再由薪酬委員會評  估本公司環境、社會及公司治理（Environmental, Social, and Governance  ，簡稱ESG）成果為調整項，於可既得股數正負10%區間內調整之。計算結果到  股為止，未滿一股者無條件捨去。      本公司TSR相對標準普爾500 IT指數TSR：      優於指數 X 個百分點時，既得股數比例為50% + X * 2.5%，最高為100%      與指數持平時，既得股數比例為50%      落後指數 X 個百分點時，既得股數比例為50% - X * 2.5%，最低為0% -本公司及本公司從屬公司符合資格條件之非經理人之其他員工：各年度可既得  股數以本公司於各既得日前一年度經會計師查核簽證之合併財務報告為依據，  依下列說明計算之。計算結果到股為止，未滿一股者無條件捨去。      營業收入成長率(權重三分之一)：門檻值 10%、目標值15%；      毛利率(權重三分之一)：門檻值 50%、目標值53%；      股東權益報酬率(權重三分之一)：門檻值 20%、目標值25%；      既得股數比例：小於門檻值：0%、等於門檻值：50%、大於或等於目標值：      100%、介於門檻值與目標值：以內插法計算。 5.員工未符既得條件或發生繼承之處理方式: 遇有員工未達既得條件者，由本公司無償收回已獲配股數並予以註銷；於例外情 形（包括但不限於發生繼承），則依本次限制員工權利新股發行辦法辦理。 6.其他發行條件:依本次限制員工權利新股發行辦法規定。 7.員工之資格條件: (1)本獎勵計畫適用對象以限制員工權利新股給與日當日在職且達到一定績效表現    之本公司全職經理人或本公司及本公司從屬公司特定關鍵人才為限，資格為    (i)對本公司或本公司從屬公司營運決策有重大影響者，或    (ii)本公司或本公司從屬公司未來核心技術與策略發展之特定關鍵人才。 (2)具資格之員工得獲配股數將參酌公司營運成果，以及個人職級、工作績效及其    它適當參考因素，由董事長與總裁核定後提報薪酬委員會及董事會同意。 8.辦理本次限制員工權利新股之必要理由: 為吸引及留任公司高階主管及關鍵人才，並將其獎酬連結股東利益與ESG成果。 9.可能費用化之金額: 依既得條件計算，暫估費用化總金額約為新台幣1,230佰萬元。如於民國112年3月 初發行，依前述假設估計，暫估民國112年至115年之費用化金額分別約為新台幣 728佰萬、358佰萬元、127佰萬元及17佰萬元。 10.對公司每股盈餘稀釋情形: 依目前本公司已發行股數計算，暫估民國112年至115年費用化金額對每股盈餘可能 影響金額分別約為新台幣0.0201元、0.0099元、0.0035元及0.0005元，對本公司每 股盈餘可能之稀釋尚屬有限，故對股東權益尚無重大影響。 11.其他對股東權益影響事項: 本公司預計以買回庫藏股註銷方式抵銷股本膨脹影響，將另提董事會決議之。 12.員工獲配或認購新股後未達既得條件前受限制之權利: 既得期間除繼承外，員工不得將該限制員工權利新股出售、質押、轉讓、贈與他人 、設定，或作其他方式之處分。其他權利受限制情形，依本次限制員工權利新股發 行辦法辦理。 13.其他重要約定事項(含股票信託保管等): 本公司將以股票信託保管之方式辦理本次發行之限制員工權利新股。 14.其他應敘明事項: (1)修訂前之111年限制員工權利新股內容，請參考111/2/15已發布之公告。 (2)本次限制員工權利新股之各項條件，如因主管機關指示或相關法令規則修訂而有    修訂或調整之必要時，擬提請股東常會授權董事會或其授權之人全權處理所有發    行限制員工權利新股相關事宜。",2330
4,1,111/04/14,15:36:21,黃仁昭,副總經理暨財務長,03-563-6688,台積公司2022年第一季每股盈餘新台幣7.82元,第 51款,111/04/14,"1.事實發生日:111/04/14 2.公司名稱:台灣積體電路製造股份有限公司。 3.與公司關係(請輸入本公司或子公司):本公司。 4.相互持股比例:不適用。 5.發生緣由:不適用。 6.因應措施:不適用。 7.其他應敘明事項: 台積公司今（14）日公佈2022年第一季財務報告，合併營收約新台幣4,910億8千萬元 ，稅後純益約新台幣2,027億3千萬元，每股盈餘為新台幣7.82元（折合美國存託憑證 每單位為1.40美元）。  與2021年同期相較，2022年第一季營收增加了35.5%，稅後純益及每股盈餘則均增加 了45.1%。與前一季相較，2022年第一季營收增加了12.1%，稅後純益則增加了22.0% 。以上財務數字皆為合併財務報表數字，且係依照金管會認可之國際財務報導準則 （TIFRS）所編製。  若以美金計算，2022年第一季營收為175億7千萬元，較2021年同期增加了36.0%，較 前一季則增加了11.6%。  2022年第一季毛利率為55.6%，營業利益率為45.6%，稅後純益率則為41.3%。  5奈米製程出貨佔台積公司2022年第一季晶圓銷售金額的20%；7奈米製程出貨佔全季 晶圓銷售金額的30%。總體而言，先進製程（包含7奈米及更先進製程）的營收達到 全季晶圓銷售金額的50%。  台積公司財務長暨發言人黃仁昭副總經理表示：「台積公司第一季的營收受惠於市場 對於高效能運算及汽車電子相關應用的強勁需求。邁入2022年第二季，我們預期雖然 智慧型手機的季節性因素將影響部分成長幅度，然而高效能運算及汽車電子相關應用 的市場需求將持續支持公司業績成長。」  根據對當前業務狀況的評估，台積公司2022年第二季的業績展望如下：  ‧ 合併營收預計介於176億美元到182億美元之間；  若以新台幣28.8元兌1美元匯率假設，則  ‧ 毛利率預計介於56%到58%之間； ‧ 營業利益率預計介於45%到47%之間。",2330
5,3,111/04/14,19:27:11,黃仁昭,副總經理暨財務長,03-563-6688,公告本公司海外財務報告因適用兩地會計原則 不一致之差異調節內容,第 47款,111/04/14,"1.事實發生日:111/04/14 2.財務報告年度季別:110年度 3.本國上市有價證券採用之會計原則(請以中文輸入): 金管會認可並發布生效之國際財務報導準則 4.本國上市有價證券財務資訊之差異項目及金額(請以中文輸入): 合併財務報表中: (1) 歸屬於母公司業主之合併淨利為新台幣596,540佰萬元 (2) 稅後基本及稀釋每股盈餘為新台幣23.01元 (3) 資產總額為新台幣3,725,503佰萬元 (4) 負債總額為新台幣1,554,770佰萬元 (5) 非控制權益為新台幣2,447佰萬元 (6) 母公司業主權益為新台幣2,168,286佰萬元 5.境外發行有價證券採用之會計原則(請以中文輸入): 國際會計準則理事會發布生效之國際財務報導準則 6.境外發行有價證券財務資訊之差異項目及金額(請以中文輸入): 向美國證管會申報之英文年報（Form 20-F）中: (1) 歸屬於母公司業主之合併淨利為新台幣592,359佰萬元 (2) 稅後基本及稀釋每股盈餘為新台幣22.84元 (3) 資產總額為新台幣3,725,302佰萬元 (4) 負債總額為新台幣1,573,620佰萬元 (5) 非控制權益為新台幣2,422佰萬元 (6) 母公司業主權益為新台幣2,149,260佰萬元 7.差異原因(請以中文輸入): 因編製中華民國及美國兩地財務報告所採用會計原則 不一致之差異調節項目，主係未分配盈餘加徵所得稅 之認列時點不同所致。 8.其他應敘明事項:無。",2330
6,1,111/04/20,13:58:01,黃仁昭,副總經理暨財務長,03-563-6688,公告本公司百分之百持有之子公司TSMC Arizona Corporation 完成美金35億元無擔保主順位公司債之定價,第 51款,111/04/20,1.事實發生日:111/04/20 2.公司名稱:TSMC Arizona Corporation 3.與公司關係(請輸入本公司或子公司):本公司百分之百持有之子公司 4.相互持股比例:不適用 5.發生緣由:不適用 6.因應措施:不適用 7.其他應敘明事項: 本公司（臺灣證券交易所代碼：2330；紐約證券交易所代碼：TSM）百分之百持有之 子公司，TSMC Arizona Corporation（下稱「TSMC Arizona」），於紐約時間2022年 4月19日完成美金35億元無擔保主順位公司債之定價，本公司債將由台積公司無條件 且不可撤回地提供保證，將註冊登記且公開發行，並由承銷商進行承銷。  本次募集包括美金10億元3.875% 2027年4月22日到期之公司債、美金5億元4.125% 2029年4月22日到期之公司債、美金10億元4.250% 2032年4月22日到期之公司債及 美金10億元4.500% 2052年4月22日到期之公司債。2027年到期之公司債係以面額 99.829%發行，2029年到期之公司債係以面額99.843%發行，2032年到期之公司債 係以面額99.742%發行，2052年到期之公司債係以面額99.771%發行。  本公司債預計於2022年4月22日完成交割，資金用途為一般營業用途。 詳細內容請參考本公司向美國證管會發布之Form 6-K。(https://www.sec.gov/ Archives/edgar/data/0001046179/000119312522109600/d282188d6k.htm),2330
7,2,111/04/20,19:19:10,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/04/20,"1.證券名稱: 公司債。 2.交易日期:111/4/5~111/4/20 3.交易數量、每單位價格及交易總金額: 46647PBQ8：300,000 單位；每單位US$98.61；總金額US$29.6 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：526,250 單位；US$52.2 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.46%；6.95%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
8,1,111/04/25,16:08:59,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/04/25,"1.證券名稱: 公司債。 2.交易日期:111/4/20~111/4/25 3.交易數量、每單位價格及交易總金額: 46647PBQ8：140,000 單位；每單位US$98.56；總金額US$13.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：666,250 單位；US$66.0 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.47%；6.97%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
9,1,111/04/29,16:46:35,黃仁昭,副總經理暨財務長,03-563-6688,本公司代子公司 TSMC Global Ltd. 公告取得固定收益證券,第 20款,111/04/29,"1.證券名稱: 公司債。 2.交易日期:111/4/25~111/4/29 3.交易數量、每單位價格及交易總金額: 46647PBQ8：130,000 單位；每單位US$98.56；總金額US$12.8 佰萬元。 4.處分利益（或損失）（取得有價證券者不適用）: 不適用 5.與交易標的公司之關係: 無。 6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股 比例及權利受限情形（如質押情形）: 46647PBQ8：796,250 單位；US$78.8 佰萬元；持股比例：不適用；受限情形：無。 7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投 資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例 暨最近期財務報表中營運資金數額: 4.47%；6.97%；NT$78,373 佰萬元。 8.取得或處分之具體目的: 固定收益投資。 9.本次交易表示異議董事之意見: 不適用 10.本次交易為關係人交易: 否 11.交易相對人及其與公司之關係: 不適用 12.董事會通過日期: 不適用 13.監察人承認或審計委員會同意日期: 不適用 14.其他敘明事項: 無。",2330
